"LINEAGE_AT1PERCENT","DATE_NUM_AT1PERCENT","DATE_AT1PERCENT","contrast","estimate","SE","df","asymp.LCL","asymp.UCL","p.value"
"Delta",18749,2021-05-02,"Gamma - Omicron (BA.2)",-0.216053452070798,0.005526943487546,NA,-0.226886062250976,-0.20522084189062,3.5527136788005e-15
"Delta",18749,2021-05-02,"Gamma - Omicron (BA.3)",-0.0329204557963236,0.00304364906313477,NA,-0.0388858983416469,-0.0269550132510004,7.72715225139109e-14
"Delta",18749,2021-05-02,"Gamma - Omicron (BA.1.1, with S:R346K)",-0.0910550700427433,0.0224108480389002,NA,-0.134979525061988,-0.0471306150234987,0.00388215943664361
"Delta",18749,2021-05-02,"Gamma - Omicron (BA.4)",-0.0417517255805053,0.0035956055022674,NA,-0.0487989828675635,-0.0347044682934472,2.95319324550292e-14
"Delta",18749,2021-05-02,"Gamma - Omicron (BA.5)",-0.0502037064531124,0.00909122371027313,NA,-0.0680221775006443,-0.0323852354055805,9.33957328597135e-06
"Delta",18749,2021-05-02,"Delta - Omicron (BA.2)",-0.154132302986229,0.00562336206923009,NA,-0.165153890113949,-0.14311071585851,3.5527136788005e-15
"Delta",18749,2021-05-02,"Delta - Omicron (BA.3)",0.0290006932882451,0.00321692612899297,NA,0.022695633934493,0.0353057526419972,2.26485497023532e-13
"Delta",18749,2021-05-02,"Delta - Omicron (BA.1.1, with S:R346K)",-0.0291339209581745,0.0224359354211335,NA,-0.0731075463430627,0.0148397044267137,0.967576019336478
"Delta",18749,2021-05-02,"Delta - Omicron (BA.4)",0.0201694235040634,0.00374343419443404,NA,0.012832427304477,0.0275064197036499,1.71782502123019e-05
"Delta",18749,2021-05-02,"Delta - Omicron (BA.5)",0.0117174426314563,0.00915066741255983,NA,-0.00621753593166525,0.0296524211945779,0.970572717576261
"Delta",18749,2021-05-02,"Omicron (BA.2) - Omicron (BA.3)",0.183132996274474,0.00545382409847242,NA,0.172443697463452,0.193822295085497,3.5527136788005e-15
"Delta",18749,2021-05-02,"Omicron (BA.2) - Omicron (BA.1.1, with S:R346K)",0.124998382028055,0.0274579268015098,NA,0.0711818344069586,0.178814929649151,0.000602638653109167
"Delta",18749,2021-05-02,"Omicron (BA.2) - Omicron (BA.4)",0.174301726490293,0.00577613606448608,NA,0.162980707834097,0.185622745146488,3.5527136788005e-15
"Delta",18749,2021-05-02,"Omicron (BA.2) - Omicron (BA.5)",0.165849745617686,0.0100881546320839,NA,0.14607732586833,0.185622165367041,3.5527136788005e-15
"Delta",18749,2021-05-02,"Omicron (BA.3) - Omicron (BA.1.1, with S:R346K)",-0.0581346142464196,0.0226084850323826,NA,-0.102446430654902,-0.0138227978379368,0.274759845560261
"Delta",18749,2021-05-02,"Omicron (BA.3) - Omicron (BA.4)",-0.00883126978418168,0.00372615636499745,NA,-0.0161344020603414,-0.00152813750802198,0.394008085963475
"Delta",18749,2021-05-02,"Omicron (BA.3) - Omicron (BA.5)",-0.0172832506567888,0.00914412349804716,NA,-0.0352054033831476,0.000638902069570079,0.722570728519996
"Delta",18749,2021-05-02,"Omicron (BA.1.1, with S:R346K) - Omicron (BA.4)",0.049303344462238,0.022675325173644,NA,0.00486052378416137,0.0937461651403145,0.527109043083771
"Delta",18749,2021-05-02,"Omicron (BA.1.1, with S:R346K) - Omicron (BA.5)",0.0408513635896309,0.0241539323994674,NA,-0.00648947399834042,0.0881922011776021,0.837346998153026
"Delta",18749,2021-05-02,"Omicron (BA.4) - Omicron (BA.5)",-0.0084519808726071,0.00933518766291158,NA,-0.0267486124808364,0.00984465073562225,0.997986908522082
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Other",0.100725162701369,0.00168480615502354,NA,0.0974230033165915,0.104027322086147,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Alpha",0.261793866581017,0.00321926541652618,NA,0.25548422230795,0.268103510854083,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Beta",0.341021039250002,0.0131879583325783,NA,0.315173115888534,0.366868962611471,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Gamma",0.29753030891905,0.00720700511724624,NA,0.283404838452851,0.311655779385248,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Delta",0.114003254430142,0.00157023540218007,NA,0.110925649594619,0.117080859265664,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Omicron (BA.2)",-0.11872445198341,0.00184383544641885,NA,-0.122338303051809,-0.115110600915011,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Omicron (BA.3)",-0.0422101309726963,0.00938799908076553,NA,-0.0606102710578919,-0.0238099908875008,0.000753178997467741
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Omicron (BA.1.1, with S:R346K)",-0.0324602998998528,0.00350126174086651,NA,-0.0393226468123992,-0.0255979529873064,1.38333788868295e-13
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Omicron (BA.4)",-0.158324761503074,0.0136672658359839,NA,-0.185112110308737,-0.131537412697411,3.13082892944294e-14
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1) - Omicron (BA.5)",-0.201780126537852,0.0411184594206449,NA,-0.282370826102088,-0.121189426973617,0.000140173756810968
"Omicron (BA.1)",18952,2021-11-21,"Other - Alpha",0.161068703879648,0.00260857279074324,NA,0.15595599515874,0.166181412600556,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Beta",0.240295876548633,0.0130630678692628,NA,0.214692733997276,0.265899019099991,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Gamma",0.19680514621768,0.00695084665201272,NA,0.183181737117675,0.210428555317686,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Delta",0.0132780917287725,0.000645536404034974,NA,0.0120128636261545,0.0145433198313906,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Omicron (BA.2)",-0.219449614684779,0.00265873159000437,NA,-0.224660632845747,-0.214238596523812,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Omicron (BA.3)",-0.142935293674065,0.00954796902250973,NA,-0.161648969083689,-0.124221618264442,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Omicron (BA.1.1, with S:R346K)",-0.133185462601222,0.00361690371000633,NA,-0.140274463608383,-0.12609646159406,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Omicron (BA.4)",-0.259049924204443,0.0137781784600087,NA,-0.286054657758626,-0.232045190650261,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Other - Omicron (BA.5)",-0.302505289239221,0.0411551921603826,NA,-0.383167983650396,-0.221842594828046,1.07274289451453e-09
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Beta",0.0792271726689856,0.0130374556167003,NA,0.0536742292102136,0.104780116127758,6.85924578691655e-07
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Gamma",0.0357364423380327,0.00689799918486863,NA,0.0222166123703035,0.0492562723057619,4.31695738555282e-05
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Delta",-0.147790612150875,0.00281702573406939,NA,-0.153311881133174,-0.142269343168577,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Omicron (BA.2)",-0.380518318564427,0.00382012704621974,NA,-0.388005629991385,-0.373031007137469,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Omicron (BA.3)",-0.304003997553713,0.00993419044045537,NA,-0.323474653032568,-0.284533342074859,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Omicron (BA.1.1, with S:R346K)",-0.29425416648087,0.00453980880774973,NA,-0.303152028240757,-0.285356304720982,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Omicron (BA.4)",-0.420118628084091,0.0140485743445246,NA,-0.447653327833493,-0.392583928334689,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Alpha - Omicron (BA.5)",-0.463573993118869,0.0412465078209546,NA,-0.54441566293599,-0.382732323301749,4.9515946898282e-14
"Omicron (BA.1)",18952,2021-11-21,"Beta - Gamma",-0.0434907303309529,0.0146515265031615,NA,-0.0722071945956835,-0.0147742660662223,0.113939967933642
"Omicron (BA.1)",18952,2021-11-21,"Beta - Delta",-0.227017784819861,0.0130968428117092,NA,-0.252687125041993,-0.201348444597729,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Beta - Omicron (BA.2)",-0.459745491233413,0.0133476281939587,NA,-0.485906361772603,-0.433584620694222,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Beta - Omicron (BA.3)",-0.383231170222699,0.0161939647553791,NA,-0.414970757910153,-0.351491582535245,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Beta - Omicron (BA.1.1, with S:R346K)",-0.373481339149855,0.0135708412114672,NA,-0.400079699164243,-0.346882979135468,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Beta - Omicron (BA.4)",-0.499345800753077,0.0189978107107546,NA,-0.536580825531265,-0.462110775974888,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Beta - Omicron (BA.5)",-0.542801165787855,0.043183693586858,NA,-0.62743964993751,-0.4581626816382,6.43929354282591e-15
"Omicron (BA.1)",18952,2021-11-21,"Gamma - Delta",-0.183527054488908,0.00703612987065503,NA,-0.197317615625938,-0.169736493351878,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Gamma - Omicron (BA.2)",-0.41625476090246,0.00749483241022215,NA,-0.430944362496659,-0.401565159308261,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Gamma - Omicron (BA.3)",-0.339740439891746,0.0118433216147858,NA,-0.362952923714051,-0.316527956069441,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Gamma - Omicron (BA.1.1, with S:R346K)",-0.329990608818902,0.00788592836430669,NA,-0.345446744397606,-0.314534473240198,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Gamma - Omicron (BA.4)",-0.455855070422124,0.0154576141465688,NA,-0.486151437436316,-0.425558703407932,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Gamma - Omicron (BA.5)",-0.499310435456902,0.0417474682796654,NA,-0.581133969730774,-0.417486901183029,1.70974345792274e-14
"Omicron (BA.1)",18952,2021-11-21,"Delta - Omicron (BA.2)",-0.232727706413552,0.00258789929752827,NA,-0.237799895832324,-0.22765551699478,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Delta - Omicron (BA.3)",-0.156213385402838,0.00952844878169156,NA,-0.174888801843488,-0.137537968962188,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Delta - Omicron (BA.1.1, with S:R346K)",-0.146463554329994,0.00356469084271106,NA,-0.153450219997728,-0.139476888662261,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Delta - Omicron (BA.4)",-0.272328015933216,0.0137646554959311,NA,-0.299306244964842,-0.24534978690159,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Delta - Omicron (BA.5)",-0.315783380967994,0.0411506675398094,NA,-0.396437207285802,-0.235129554650186,1.91806792670945e-10
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.2) - Omicron (BA.3)",0.0765143210107138,0.00944185076189499,NA,0.0580086335699975,0.09502000845143,1.8810730750829e-11
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.2) - Omicron (BA.1.1, with S:R346K)",0.0862641520835573,0.0050754006013238,NA,0.0763165496978497,0.0962117544692649,3.5527136788005e-15
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.2) - Omicron (BA.4)",-0.0396003095196642,0.0136634135016938,NA,-0.0663801078888623,-0.012820511150466,0.135154534802724
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.2) - Omicron (BA.5)",-0.0830556745544422,0.0411039520480933,NA,-0.163617940190966,-0.00249340891791797,0.635038869307688
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.3) - Omicron (BA.1.1, with S:R346K)",0.00974983107284353,0.0101311023325167,NA,-0.0101067646225789,0.0296064267682659,0.996662804198034
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.3) - Omicron (BA.4)",-0.116114630530378,0.0165374849019728,NA,-0.14852750533312,-0.0837017557276363,6.00091287772386e-09
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.3) - Omicron (BA.5)",-0.159569995565156,0.0421603110890664,NA,-0.242202686876731,-0.0769373042535811,0.0102580893302254
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1.1, with S:R346K) - Omicron (BA.4)",-0.125864461603221,0.014195312171662,NA,-0.153686762208982,-0.098042160997461,3.79918319026729e-13
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.1.1, with S:R346K) - Omicron (BA.5)",-0.169319826638,0.0412932708730592,NA,-0.250253150353052,-0.0883865029229467,0.00338905618443486
"Omicron (BA.1)",18952,2021-11-21,"Omicron (BA.4) - Omicron (BA.5)",-0.043455365034778,0.0432817616047553,NA,-0.128286058967547,0.0413753288979908,0.995294540306352
"Omicron (BA.2)",19001,2022-01-09,"Omicron (BA.1) - Other",0.111131677040684,0.00187083729065715,NA,0.107464903330061,0.114798450751306,3.5527136788005e-15
"Omicron (BA.2)",19001,2022-01-09,"Omicron (BA.1) - Alpha",0.294485007470712,0.00362390578370533,NA,0.287382282651283,0.301587732290141,3.5527136788005e-15
"Omicron (BA.2)",19001,2022-01-09,"Omicron (BA.1) - Beta",0.380868175427561,0.0147625991821285,NA,0.351934012712388,0.409802338142733,3.5527136788005e-15
"Omicron (BA.2)",19001,2022-01-09,"Omicron (BA.1) - Gamma",0.336566233097941,0.00818216394284613,NA,0.32052948645436,0.352602979741521,3.5527136788005e-15
"Omicron (BA.2)",19001,2022-01-09,"Omicron (BA.1) - Delta",0.135647662554968,0.00175285058691446,NA,0.132212138534336,0.1390831865756,3.5527136788005e-15
