group,date,vlo,vmd,vhi,mlo,mmd,mhi,rlo,rmd,rhi,sgtfv,fplo,fpmd,fphi,rfplo,rfpmd,rfphi
London,2020-12-28,0.898296165822113,0.904772538234969,0.911808026503695,0.902706293315137,0.908920495635286,0.915594101741193,0.866129683543927,0.906602144048489,0.939129873374892,0.995470489551369,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2020-12-29,0.906302205082789,0.912507274436757,0.919203825331148,0.910334718319814,0.916348975178299,0.922686133783257,0.875523670787241,0.91386976450283,0.945206943722162,0.99587254908201,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2020-12-30,0.91372301857818,0.919685895224414,0.926053598571555,0.917456618786645,0.923205463822713,0.929232189047701,0.883485371272298,0.921110104984387,0.951049263165649,0.996239045611534,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2020-12-31,0.920606237173461,0.926318081826641,0.93235723196057,0.924020470698362,0.929541670429951,0.935290081128703,0.890660734241714,0.927168850026279,0.956214840258489,0.996573102636799,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-01,0.926997334579434,0.932449115691318,0.938179451179417,0.930117281307697,0.935398672445075,0.94082850973616,0.898094155004001,0.933110179281395,0.960112940835622,0.996877573150016,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-02,0.932892186935225,0.938108843527446,0.943505893341631,0.935737325477299,0.940795143163132,0.945922675124761,0.904931932128368,0.938262222141496,0.963586073278392,0.997155062405525,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-03,0.938364530440562,0.94329750411474,0.948403697381104,0.940977627637564,0.945774757344093,0.950611740945468,0.909359271842601,0.94308979335157,0.967800822613093,0.997407948884424,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-04,0.943421425350641,0.948082763721361,0.95290464116044,0.945820271049263,0.950345047325968,0.954927721865721,0.915087512152868,0.947976879512544,0.971039181418838,0.997638403579668,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-05,0.948064808102785,0.952490672948171,0.957035095554361,0.950266527154711,0.954555298557414,0.958883227703325,0.920669132642703,0.952586194380934,0.974355899458749,0.997848407719585,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-06,0.952331101906253,0.95652988505514,0.960834684716171,0.954372833450432,0.958423537735781,0.962506481216898,0.924895823420838,0.956108114524719,0.977401059835497,0.998039769042528,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-07,0.956276451143934,0.960246554492025,0.964282510615785,0.958165205363052,0.961972995121188,0.965815622332392,0.92925639151742,0.959561440045033,0.979685589925775,0.998214136729739,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-08,0.959908595526436,0.9636613181108,0.967442816521489,0.961647818020674,0.965236703165876,0.968843082137334,0.93443057123233,0.962942186507907,0.982152141410435,0.99837301509764,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-09,0.963257372945423,0.966796829861763,0.970348554678276,0.964851571789913,0.968230708900317,0.97162434941598,0.938195287120343,0.965844959106114,0.984076151660841,0.998517776144822,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-10,0.966349665921223,0.969658836476425,0.972986813187473,0.967801238837517,0.970972956177733,0.974164327979618,0.942079682425242,0.968456502419452,0.986009569356781,0.99864967104308,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-11,0.969168809987707,0.972287182363079,0.975393714481397,0.970503587328583,0.973485294389078,0.976482735891881,0.944811347399999,0.970847524847275,0.987499182312988,0.998769840656015,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-12,0.971769466208938,0.97469335410551,0.977610797177008,0.972989237969008,0.975792980639539,0.978597216455196,0.948307674608221,0.973407977335599,0.988724486199429,0.998879325163076,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-13,0.974156346250096,0.976900067665699,0.979627031436904,0.975270676591641,0.977902614913272,0.980535848018103,0.951453061058644,0.975663993851778,0.98993121040978,0.99897907286145,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-14,0.976346799540292,0.978913138575469,0.981463598477979,0.977355913348546,0.979826511940566,0.982285044343856,0.953118328109999,0.9774835054899,0.991442269012548,0.999069948213,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-15,0.978367748606078,0.980755368979909,0.983138972900112,0.979283116526938,0.98159154231999,0.983880541979581,0.956248171675265,0.979191951408083,0.992326131847453,0.99915273919848,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-16,0.980186242220819,0.982444636971071,0.984661705170021,0.981047842485073,0.983202161145248,0.985338086802181,0.95879244170016,0.980812001935959,0.993089896593591,0.999228164036596,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-17,0.981870352797629,0.983981799889192,0.986046578235992,0.982659428508075,0.984675539096465,0.986662979011798,0.960631260944936,0.982093624445481,0.994121136370089,0.999296877321019,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-18,0.983417478680943,0.985390332256508,0.987310728008951,0.98414393587091,0.986020990457959,0.987868870367565,0.962072922937858,0.983370118120622,0.99453088827926,0.99935947562436,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-19,0.984835644301318,0.986671811353533,0.988469906378478,0.985492485146033,0.987251831560431,0.988975412927355,0.964269986218987,0.984798951852355,0.99534298318901,0.99941650261421,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-20,0.986128652932094,0.987845681927575,0.989521559183591,0.98673221587229,0.988375801305137,0.989977610930536,0.965702653547002,0.985835339812416,0.995916186398184,0.999468453722752,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-21,0.987312173100379,0.988917016759313,0.990472071040062,0.987864867418797,0.989400611114476,0.990889613758989,0.966774344093539,0.986756173359495,0.996424378654207,0.999515780408091,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
London,2021-01-22,0.988402455316255,0.989894542129786,0.99133711567437,0.988898127455832,0.990335749081371,0.991723069265685,0.968895152122408,0.987709904774271,0.996846486750266,0.99955889404232,0.0385753336549623,0.0433171203942449,0.0482350488535686,0.0239081665416057,0.0453986631437986,0.0757640884038377
