"country","variant","count","total","collection_date","collection_date_num","DATE_NUM","prop","continent"
"Denmark","Omicron (BA.2.76)",0,4729,2021-05-24,18771,18771,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,3885,2021-05-31,18778,18778,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,1997,2021-06-07,18785,18785,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,1090,2021-06-14,18792,18792,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,973,2021-06-21,18799,18799,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,2153,2021-06-28,18806,18806,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,2971,2021-07-05,18813,18813,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,6094,2021-07-12,18820,18820,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,4782,2021-07-19,18827,18827,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,5547,2021-07-26,18834,18834,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,5370,2021-08-02,18841,18841,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,5827,2021-08-09,18848,18848,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,5429,2021-08-16,18855,18855,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,5217,2021-08-23,18862,18862,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,3526,2021-08-30,18869,18869,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,2677,2021-09-06,18876,18876,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,1908,2021-09-13,18883,18883,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,2233,2021-09-20,18890,18890,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,2645,2021-09-27,18897,18897,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,3418,2021-10-04,18904,18904,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,4244,2021-10-11,18911,18911,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,7261,2021-10-18,18918,18918,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,8252,2021-10-25,18925,18925,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,11015,2021-11-01,18932,18932,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,11301,2021-11-08,18939,18939,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,11470,2021-11-15,18946,18946,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,12377,2021-11-22,18953,18953,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,17525,2021-11-29,18960,18960,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13194,2021-12-06,18967,18967,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,7037,2021-12-13,18974,18974,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,4955,2021-12-20,18981,18981,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,10626,2021-12-27,18988,18988,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,9049,2022-01-03,18995,18995,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13150,2022-01-10,19002,19002,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,16071,2022-01-17,19009,19009,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13947,2022-01-24,19016,19016,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,11689,2022-01-31,19023,19023,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13441,2022-02-07,19030,19030,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,14598,2022-02-14,19037,19037,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,14179,2022-02-21,19044,19044,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13159,2022-02-28,19051,19051,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13550,2022-03-07,19058,19058,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,13326,2022-03-14,19065,19065,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,12541,2022-03-21,19072,19072,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,12697,2022-03-28,19079,19079,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,11904,2022-04-04,19086,19086,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,8887,2022-04-11,19093,19093,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,7723,2022-04-18,19100,19100,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,4757,2022-04-25,19107,19107,0,"Europe"
"Denmark","Omicron (BA.2.76)",0,4105,2022-05-02,19114,19114,0,"Europe"
"Denmark","Omicron (BA.2.76)",1,3450,2022-05-09,19121,19121,0.000289855072463768,"Europe"
"Denmark","Omicron (BA.2.76)",0,2910,2022-05-16,19128,19128,0,"Europe"
"Denmark","Omicron (BA.2.76)",1,2236,2022-05-23,19135,19135,0.000447227191413238,"Europe"
"Denmark","Omicron (BA.2.76)",1,2308,2022-05-30,19142,19142,0.000433275563258232,"Europe"
"Denmark","Omicron (BA.2.76)",9,3591,2022-06-06,19149,19149,0.0025062656641604,"Europe"
"Denmark","Omicron (BA.2.76)",2,5732,2022-06-13,19156,19156,0.000348918353105373,"Europe"
"Denmark","Omicron (BA.2.76)",5,4445,2022-06-20,19163,19163,0.00112485939257593,"Europe"
"Denmark","Omicron (BA.2.76)",5,4116,2022-06-27,19170,19170,0.00121477162293489,"Europe"
"Denmark","Omicron (BA.2.76)",5,3804,2022-07-04,19177,19177,0.00131440588853838,"Europe"
"Denmark","Omicron (BA.2.76)",2,3357,2022-07-11,19184,19184,0.000595770032767352,"Europe"
"Denmark","Omicron (BA.2.76)",5,3519,2022-07-18,19191,19191,0.0014208581983518,"Europe"
"Denmark","Omicron (BA.2.76)",6,3151,2022-07-25,19198,19198,0.00190415741034592,"Europe"
"Denmark","Omicron (BA.2.76)",1,144,2022-08-01,19205,19205,0.00694444444444444,"Europe"
"France","Omicron (BA.2.76)",0,10,2020-06-01,18414,18414,0,"Europe"
"France","Omicron (BA.2.76)",0,26,2020-06-08,18421,18421,0,"Europe"
"France","Omicron (BA.2.76)",0,16,2020-06-15,18428,18428,0,"Europe"
"France","Omicron (BA.2.76)",0,13,2020-06-22,18435,18435,0,"Europe"
"France","Omicron (BA.2.76)",0,12,2020-06-29,18442,18442,0,"Europe"
"France","Omicron (BA.2.76)",0,29,2020-07-06,18449,18449,0,"Europe"
"France","Omicron (BA.2.76)",0,36,2020-07-13,18456,18456,0,"Europe"
"France","Omicron (BA.2.76)",0,48,2020-07-20,18463,18463,0,"Europe"
"France","Omicron (BA.2.76)",0,88,2020-07-27,18470,18470,0,"Europe"
"France","Omicron (BA.2.76)",0,81,2020-08-03,18477,18477,0,"Europe"
"France","Omicron (BA.2.76)",0,144,2020-08-10,18484,18484,0,"Europe"
"France","Omicron (BA.2.76)",0,126,2020-08-17,18491,18491,0,"Europe"
"France","Omicron (BA.2.76)",0,99,2020-08-24,18498,18498,0,"Europe"
"France","Omicron (BA.2.76)",0,405,2020-08-31,18505,18505,0,"Europe"
"France","Omicron (BA.2.76)",0,413,2020-09-07,18512,18512,0,"Europe"
"France","Omicron (BA.2.76)",0,339,2020-09-14,18519,18519,0,"Europe"
"France","Omicron (BA.2.76)",0,144,2020-09-21,18526,18526,0,"Europe"
"France","Omicron (BA.2.76)",0,196,2020-09-28,18533,18533,0,"Europe"
"France","Omicron (BA.2.76)",0,201,2020-10-05,18540,18540,0,"Europe"
"France","Omicron (BA.2.76)",0,245,2020-10-12,18547,18547,0,"Europe"
"France","Omicron (BA.2.76)",0,584,2020-10-19,18554,18554,0,"Europe"
"France","Omicron (BA.2.76)",0,589,2020-10-26,18561,18561,0,"Europe"
"France","Omicron (BA.2.76)",0,386,2020-11-02,18568,18568,0,"Europe"
"France","Omicron (BA.2.76)",0,328,2020-11-09,18575,18575,0,"Europe"
"France","Omicron (BA.2.76)",0,286,2020-11-16,18582,18582,0,"Europe"
"France","Omicron (BA.2.76)",0,164,2020-11-23,18589,18589,0,"Europe"
"France","Omicron (BA.2.76)",0,164,2020-11-30,18596,18596,0,"Europe"
"France","Omicron (BA.2.76)",0,130,2020-12-07,18603,18603,0,"Europe"
"France","Omicron (BA.2.76)",0,237,2020-12-14,18610,18610,0,"Europe"
"France","Omicron (BA.2.76)",0,236,2020-12-21,18617,18617,0,"Europe"
"France","Omicron (BA.2.76)",0,259,2020-12-28,18624,18624,0,"Europe"
"France","Omicron (BA.2.76)",0,642,2021-01-04,18631,18631,0,"Europe"
"France","Omicron (BA.2.76)",0,805,2021-01-11,18638,18638,0,"Europe"
"France","Omicron (BA.2.76)",0,909,2021-01-18,18645,18645,0,"Europe"
"France","Omicron (BA.2.76)",0,1934,2021-01-25,18652,18652,0,"Europe"
"France","Omicron (BA.2.76)",0,1533,2021-02-01,18659,18659,0,"Europe"
"France","Omicron (BA.2.76)",0,963,2021-02-08,18666,18666,0,"Europe"
"France","Omicron (BA.2.76)",0,1602,2021-02-15,18673,18673,0,"Europe"
"France","Omicron (BA.2.76)",0,1293,2021-02-22,18680,18680,0,"Europe"
"France","Omicron (BA.2.76)",0,2801,2021-03-01,18687,18687,0,"Europe"
"France","Omicron (BA.2.76)",0,1760,2021-03-08,18694,18694,0,"Europe"
"France","Omicron (BA.2.76)",0,4483,2021-03-15,18701,18701,0,"Europe"
"France","Omicron (BA.2.76)",0,2479,2021-03-22,18708,18708,0,"Europe"
"France","Omicron (BA.2.76)",0,3403,2021-03-29,18715,18715,0,"Europe"
"France","Omicron (BA.2.76)",0,1604,2021-04-05,18722,18722,0,"Europe"
"France","Omicron (BA.2.76)",0,3172,2021-04-12,18729,18729,0,"Europe"
"France","Omicron (BA.2.76)",0,1644,2021-04-19,18736,18736,0,"Europe"
"France","Omicron (BA.2.76)",0,2668,2021-04-26,18743,18743,0,"Europe"
"France","Omicron (BA.2.76)",0,1045,2021-05-03,18750,18750,0,"Europe"
"France","Omicron (BA.2.76)",0,2052,2021-05-10,18757,18757,0,"Europe"
"France","Omicron (BA.2.76)",0,957,2021-05-17,18764,18764,0,"Europe"
"France","Omicron (BA.2.76)",0,1903,2021-05-24,18771,18771,0,"Europe"
"France","Omicron (BA.2.76)",0,599,2021-05-31,18778,18778,0,"Europe"
"France","Omicron (BA.2.76)",0,1349,2021-06-07,18785,18785,0,"Europe"
"France","Omicron (BA.2.76)",0,413,2021-06-14,18792,18792,0,"Europe"
"France","Omicron (BA.2.76)",0,1271,2021-06-21,18799,18799,0,"Europe"
"France","Omicron (BA.2.76)",0,1419,2021-06-28,18806,18806,0,"Europe"
"France","Omicron (BA.2.76)",0,2701,2021-07-05,18813,18813,0,"Europe"
"France","Omicron (BA.2.76)",0,5848,2021-07-12,18820,18820,0,"Europe"
"France","Omicron (BA.2.76)",0,10145,2021-07-19,18827,18827,0,"Europe"
"France","Omicron (BA.2.76)",0,7021,2021-07-26,18834,18834,0,"Europe"
"France","Omicron (BA.2.76)",0,5087,2021-08-02,18841,18841,0,"Europe"
"France","Omicron (BA.2.76)",0,5677,2021-08-09,18848,18848,0,"Europe"
"France","Omicron (BA.2.76)",0,5214,2021-08-16,18855,18855,0,"Europe"
"France","Omicron (BA.2.76)",0,4540,2021-08-23,18862,18862,0,"Europe"
"France","Omicron (BA.2.76)",0,3465,2021-08-30,18869,18869,0,"Europe"
"France","Omicron (BA.2.76)",0,2510,2021-09-06,18876,18876,0,"Europe"
"France","Omicron (BA.2.76)",0,2064,2021-09-13,18883,18883,0,"Europe"
"France","Omicron (BA.2.76)",0,1844,2021-09-20,18890,18890,0,"Europe"
"France","Omicron (BA.2.76)",0,1587,2021-09-27,18897,18897,0,"Europe"
"France","Omicron (BA.2.76)",0,1710,2021-10-04,18904,18904,0,"Europe"
"France","Omicron (BA.2.76)",0,1951,2021-10-11,18911,18911,0,"Europe"
"France","Omicron (BA.2.76)",0,3687,2021-10-18,18918,18918,0,"Europe"
"France","Omicron (BA.2.76)",0,7379,2021-10-25,18925,18925,0,"Europe"
"France","Omicron (BA.2.76)",0,6381,2021-11-01,18932,18932,0,"Europe"
"France","Omicron (BA.2.76)",0,5708,2021-11-08,18939,18939,0,"Europe"
"France","Omicron (BA.2.76)",0,7237,2021-11-15,18946,18946,0,"Europe"
"France","Omicron (BA.2.76)",0,5923,2021-11-22,18953,18953,0,"Europe"
"France","Omicron (BA.2.76)",0,7327,2021-11-29,18960,18960,0,"Europe"
"France","Omicron (BA.2.76)",0,7028,2021-12-06,18967,18967,0,"Europe"
"France","Omicron (BA.2.76)",0,7446,2021-12-13,18974,18974,0,"Europe"
"France","Omicron (BA.2.76)",0,6678,2021-12-20,18981,18981,0,"Europe"
"France","Omicron (BA.2.76)",0,10518,2021-12-27,18988,18988,0,"Europe"
"France","Omicron (BA.2.76)",0,8361,2022-01-03,18995,18995,0,"Europe"
"France","Omicron (BA.2.76)",0,7734,2022-01-10,19002,19002,0,"Europe"
"France","Omicron (BA.2.76)",0,7154,2022-01-17,19009,19009,0,"Europe"
"France","Omicron (BA.2.76)",0,6641,2022-01-24,19016,19016,0,"Europe"
"France","Omicron (BA.2.76)",0,6218,2022-01-31,19023,19023,0,"Europe"
"France","Omicron (BA.2.76)",0,5749,2022-02-07,19030,19030,0,"Europe"
"France","Omicron (BA.2.76)",0,4595,2022-02-14,19037,19037,0,"Europe"
"France","Omicron (BA.2.76)",0,7612,2022-02-21,19044,19044,0,"Europe"
"France","Omicron (BA.2.76)",0,6720,2022-02-28,19051,19051,0,"Europe"
"France","Omicron (BA.2.76)",0,7290,2022-03-07,19058,19058,0,"Europe"
"France","Omicron (BA.2.76)",0,7220,2022-03-14,19065,19065,0,"Europe"
"France","Omicron (BA.2.76)",0,8045,2022-03-21,19072,19072,0,"Europe"
"France","Omicron (BA.2.76)",0,7675,2022-03-28,19079,19079,0,"Europe"
"France","Omicron (BA.2.76)",0,6046,2022-04-04,19086,19086,0,"Europe"
"France","Omicron (BA.2.76)",0,7508,2022-04-11,19093,19093,0,"Europe"
"France","Omicron (BA.2.76)",0,5789,2022-04-18,19100,19100,0,"Europe"
"France","Omicron (BA.2.76)",0,5479,2022-04-25,19107,19107,0,"Europe"
"France","Omicron (BA.2.76)",0,5120,2022-05-02,19114,19114,0,"Europe"
"France","Omicron (BA.2.76)",0,5497,2022-05-09,19121,19121,0,"Europe"
"France","Omicron (BA.2.76)",0,3811,2022-05-16,19128,19128,0,"Europe"
"France","Omicron (BA.2.76)",0,4300,2022-05-23,19135,19135,0,"Europe"
"France","Omicron (BA.2.76)",1,4468,2022-05-30,19142,19142,0.000223813786929275,"Europe"
"France","Omicron (BA.2.76)",2,4636,2022-06-06,19149,19149,0.000431406384814495,"Europe"
"France","Omicron (BA.2.76)",1,3606,2022-06-13,19156,19156,0.000277315585135885,"Europe"
"France","Omicron (BA.2.76)",2,5370,2022-06-20,19163,19163,0.00037243947858473,"Europe"
"France","Omicron (BA.2.76)",2,6888,2022-06-27,19170,19170,0.000290360046457607,"Europe"
"France","Omicron (BA.2.76)",1,5474,2022-07-04,19177,19177,0.000182681768359518,"Europe"
"France","Omicron (BA.2.76)",1,4312,2022-07-11,19184,19184,0.00023191094619666,"Europe"
"France","Omicron (BA.2.76)",2,2319,2022-07-18,19191,19191,0.00086244070720138,"Europe"
"France","Omicron (BA.2.76)",0,861,2022-07-25,19198,19198,0,"Europe"
"France","Omicron (BA.2.76)",0,1,2022-08-01,19205,19205,0,"Europe"
"Germany","Omicron (BA.2.76)",0,33,2020-06-01,18414,18414,0,"Europe"
"Germany","Omicron (BA.2.76)",0,41,2020-06-08,18421,18421,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1445,2020-06-15,18428,18428,0,"Europe"
"Germany","Omicron (BA.2.76)",0,339,2020-06-22,18435,18435,0,"Europe"
"Germany","Omicron (BA.2.76)",0,31,2020-06-29,18442,18442,0,"Europe"
"Germany","Omicron (BA.2.76)",0,61,2020-07-06,18449,18449,0,"Europe"
"Germany","Omicron (BA.2.76)",0,35,2020-07-13,18456,18456,0,"Europe"
"Germany","Omicron (BA.2.76)",0,16,2020-07-20,18463,18463,0,"Europe"
"Germany","Omicron (BA.2.76)",0,35,2020-07-27,18470,18470,0,"Europe"
"Germany","Omicron (BA.2.76)",0,40,2020-08-03,18477,18477,0,"Europe"
"Germany","Omicron (BA.2.76)",0,136,2020-08-10,18484,18484,0,"Europe"
"Germany","Omicron (BA.2.76)",0,95,2020-08-17,18491,18491,0,"Europe"
"Germany","Omicron (BA.2.76)",0,82,2020-08-24,18498,18498,0,"Europe"
"Germany","Omicron (BA.2.76)",0,47,2020-08-31,18505,18505,0,"Europe"
"Germany","Omicron (BA.2.76)",0,92,2020-09-07,18512,18512,0,"Europe"
"Germany","Omicron (BA.2.76)",0,129,2020-09-14,18519,18519,0,"Europe"
"Germany","Omicron (BA.2.76)",0,197,2020-09-21,18526,18526,0,"Europe"
"Germany","Omicron (BA.2.76)",0,153,2020-09-28,18533,18533,0,"Europe"
"Germany","Omicron (BA.2.76)",0,198,2020-10-05,18540,18540,0,"Europe"
"Germany","Omicron (BA.2.76)",0,224,2020-10-12,18547,18547,0,"Europe"
"Germany","Omicron (BA.2.76)",0,193,2020-10-19,18554,18554,0,"Europe"
"Germany","Omicron (BA.2.76)",0,291,2020-10-26,18561,18561,0,"Europe"
"Germany","Omicron (BA.2.76)",0,214,2020-11-02,18568,18568,0,"Europe"
"Germany","Omicron (BA.2.76)",0,267,2020-11-09,18575,18575,0,"Europe"
"Germany","Omicron (BA.2.76)",0,298,2020-11-16,18582,18582,0,"Europe"
"Germany","Omicron (BA.2.76)",0,326,2020-11-23,18589,18589,0,"Europe"
"Germany","Omicron (BA.2.76)",0,418,2020-11-30,18596,18596,0,"Europe"
"Germany","Omicron (BA.2.76)",0,537,2020-12-07,18603,18603,0,"Europe"
"Germany","Omicron (BA.2.76)",0,432,2020-12-14,18610,18610,0,"Europe"
"Germany","Omicron (BA.2.76)",0,371,2020-12-21,18617,18617,0,"Europe"
"Germany","Omicron (BA.2.76)",0,273,2020-12-28,18624,18624,0,"Europe"
"Germany","Omicron (BA.2.76)",0,522,2021-01-04,18631,18631,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1057,2021-01-11,18638,18638,0,"Europe"
"Germany","Omicron (BA.2.76)",0,2108,2021-01-18,18645,18645,0,"Europe"
"Germany","Omicron (BA.2.76)",0,3002,2021-01-25,18652,18652,0,"Europe"
"Germany","Omicron (BA.2.76)",0,3319,2021-02-01,18659,18659,0,"Europe"
"Germany","Omicron (BA.2.76)",0,4069,2021-02-08,18666,18666,0,"Europe"
"Germany","Omicron (BA.2.76)",0,5008,2021-02-15,18673,18673,0,"Europe"
"Germany","Omicron (BA.2.76)",0,5493,2021-02-22,18680,18680,0,"Europe"
"Germany","Omicron (BA.2.76)",0,6014,2021-03-01,18687,18687,0,"Europe"
"Germany","Omicron (BA.2.76)",0,6784,2021-03-08,18694,18694,0,"Europe"
"Germany","Omicron (BA.2.76)",0,7679,2021-03-15,18701,18701,0,"Europe"
"Germany","Omicron (BA.2.76)",0,8024,2021-03-22,18708,18708,0,"Europe"
"Germany","Omicron (BA.2.76)",0,8310,2021-03-29,18715,18715,0,"Europe"
"Germany","Omicron (BA.2.76)",0,8396,2021-04-05,18722,18722,0,"Europe"
"Germany","Omicron (BA.2.76)",0,10947,2021-04-12,18729,18729,0,"Europe"
"Germany","Omicron (BA.2.76)",0,10221,2021-04-19,18736,18736,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9077,2021-04-26,18743,18743,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9195,2021-05-03,18750,18750,0,"Europe"
"Germany","Omicron (BA.2.76)",0,6451,2021-05-10,18757,18757,0,"Europe"
"Germany","Omicron (BA.2.76)",0,5439,2021-05-17,18764,18764,0,"Europe"
"Germany","Omicron (BA.2.76)",0,4382,2021-05-24,18771,18771,0,"Europe"
"Germany","Omicron (BA.2.76)",0,3134,2021-05-31,18778,18778,0,"Europe"
"Germany","Omicron (BA.2.76)",0,2283,2021-06-07,18785,18785,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1518,2021-06-14,18792,18792,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1115,2021-06-21,18799,18799,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1278,2021-06-28,18806,18806,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1372,2021-07-05,18813,18813,0,"Europe"
"Germany","Omicron (BA.2.76)",0,1784,2021-07-12,18820,18820,0,"Europe"
"Germany","Omicron (BA.2.76)",0,2806,2021-07-19,18827,18827,0,"Europe"
"Germany","Omicron (BA.2.76)",0,2780,2021-07-26,18834,18834,0,"Europe"
"Germany","Omicron (BA.2.76)",0,3419,2021-08-02,18841,18841,0,"Europe"
"Germany","Omicron (BA.2.76)",0,5456,2021-08-09,18848,18848,0,"Europe"
"Germany","Omicron (BA.2.76)",0,7768,2021-08-16,18855,18855,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9438,2021-08-23,18862,18862,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9851,2021-08-30,18869,18869,0,"Europe"
"Germany","Omicron (BA.2.76)",0,10779,2021-09-06,18876,18876,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9217,2021-09-13,18883,18883,0,"Europe"
"Germany","Omicron (BA.2.76)",0,8584,2021-09-20,18890,18890,0,"Europe"
"Germany","Omicron (BA.2.76)",0,7176,2021-09-27,18897,18897,0,"Europe"
"Germany","Omicron (BA.2.76)",0,6622,2021-10-04,18904,18904,0,"Europe"
"Germany","Omicron (BA.2.76)",0,5770,2021-10-11,18911,18911,0,"Europe"
"Germany","Omicron (BA.2.76)",0,7983,2021-10-18,18918,18918,0,"Europe"
"Germany","Omicron (BA.2.76)",0,7757,2021-10-25,18925,18925,0,"Europe"
"Germany","Omicron (BA.2.76)",0,8372,2021-11-01,18932,18932,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9908,2021-11-08,18939,18939,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12030,2021-11-15,18946,18946,0,"Europe"
"Germany","Omicron (BA.2.76)",0,11669,2021-11-22,18953,18953,0,"Europe"
"Germany","Omicron (BA.2.76)",0,11918,2021-11-29,18960,18960,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12769,2021-12-06,18967,18967,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12030,2021-12-13,18974,18974,0,"Europe"
"Germany","Omicron (BA.2.76)",0,10579,2021-12-20,18981,18981,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12196,2021-12-27,18988,18988,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12835,2022-01-03,18995,18995,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12072,2022-01-10,19002,19002,0,"Europe"
"Germany","Omicron (BA.2.76)",0,13946,2022-01-17,19009,19009,0,"Europe"
"Germany","Omicron (BA.2.76)",0,15128,2022-01-24,19016,19016,0,"Europe"
"Germany","Omicron (BA.2.76)",0,19861,2022-01-31,19023,19023,0,"Europe"
"Germany","Omicron (BA.2.76)",0,18821,2022-02-07,19030,19030,0,"Europe"
"Germany","Omicron (BA.2.76)",0,21836,2022-02-14,19037,19037,0,"Europe"
"Germany","Omicron (BA.2.76)",0,17918,2022-02-21,19044,19044,0,"Europe"
"Germany","Omicron (BA.2.76)",0,20846,2022-02-28,19051,19051,0,"Europe"
"Germany","Omicron (BA.2.76)",0,21044,2022-03-07,19058,19058,0,"Europe"
"Germany","Omicron (BA.2.76)",0,20681,2022-03-14,19065,19065,0,"Europe"
"Germany","Omicron (BA.2.76)",0,15741,2022-03-21,19072,19072,0,"Europe"
"Germany","Omicron (BA.2.76)",0,14180,2022-03-28,19079,19079,0,"Europe"
"Germany","Omicron (BA.2.76)",0,14299,2022-04-04,19086,19086,0,"Europe"
"Germany","Omicron (BA.2.76)",0,14525,2022-04-11,19093,19093,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12334,2022-04-18,19100,19100,0,"Europe"
"Germany","Omicron (BA.2.76)",0,12141,2022-04-25,19107,19107,0,"Europe"
"Germany","Omicron (BA.2.76)",0,10357,2022-05-02,19114,19114,0,"Europe"
"Germany","Omicron (BA.2.76)",0,9389,2022-05-09,19121,19121,0,"Europe"
"Germany","Omicron (BA.2.76)",0,8173,2022-05-16,19128,19128,0,"Europe"
"Germany","Omicron (BA.2.76)",0,6933,2022-05-23,19135,19135,0,"Europe"
"Germany","Omicron (BA.2.76)",0,7266,2022-05-30,19142,19142,0,"Europe"
"Germany","Omicron (BA.2.76)",1,6377,2022-06-06,19149,19149,0.000156813548690607,"Europe"
"Germany","Omicron (BA.2.76)",2,7210,2022-06-13,19156,19156,0.000277392510402219,"Europe"
"Germany","Omicron (BA.2.76)",5,8456,2022-06-20,19163,19163,0.000591296121097446,"Europe"
"Germany","Omicron (BA.2.76)",4,10095,2022-06-27,19170,19170,0.000396235760277365,"Europe"
"Germany","Omicron (BA.2.76)",5,5215,2022-07-04,19177,19177,0.000958772770853308,"Europe"
"Germany","Omicron (BA.2.76)",0,1027,2022-07-11,19184,19184,0,"Europe"
"Germany","Omicron (BA.2.76)",0,142,2022-07-18,19191,19191,0,"Europe"
"Germany","Omicron (BA.2.76)",0,83,2022-07-25,19198,19198,0,"Europe"
"Germany","Omicron (BA.2.76)",0,13,2022-08-01,19205,19205,0,"Europe"
"India","Omicron (BA.2.76)",0,266,2020-06-01,18414,18414,0,"Asia"
"India","Omicron (BA.2.76)",0,369,2020-06-08,18421,18421,0,"Asia"
"India","Omicron (BA.2.76)",0,429,2020-06-15,18428,18428,0,"Asia"
"India","Omicron (BA.2.76)",0,120,2020-06-22,18435,18435,0,"Asia"
"India","Omicron (BA.2.76)",0,157,2020-06-29,18442,18442,0,"Asia"
"India","Omicron (BA.2.76)",0,138,2020-07-06,18449,18449,0,"Asia"
"India","Omicron (BA.2.76)",0,190,2020-07-13,18456,18456,0,"Asia"
"India","Omicron (BA.2.76)",0,114,2020-07-20,18463,18463,0,"Asia"
"India","Omicron (BA.2.76)",0,283,2020-07-27,18470,18470,0,"Asia"
"India","Omicron (BA.2.76)",0,189,2020-08-03,18477,18477,0,"Asia"
"India","Omicron (BA.2.76)",0,242,2020-08-10,18484,18484,0,"Asia"
"India","Omicron (BA.2.76)",0,66,2020-08-17,18491,18491,0,"Asia"
"India","Omicron (BA.2.76)",0,255,2020-08-24,18498,18498,0,"Asia"
"India","Omicron (BA.2.76)",0,202,2020-08-31,18505,18505,0,"Asia"
"India","Omicron (BA.2.76)",0,279,2020-09-07,18512,18512,0,"Asia"
"India","Omicron (BA.2.76)",0,242,2020-09-14,18519,18519,0,"Asia"
"India","Omicron (BA.2.76)",0,169,2020-09-21,18526,18526,0,"Asia"
"India","Omicron (BA.2.76)",0,246,2020-09-28,18533,18533,0,"Asia"
"India","Omicron (BA.2.76)",0,184,2020-10-05,18540,18540,0,"Asia"
"India","Omicron (BA.2.76)",0,115,2020-10-12,18547,18547,0,"Asia"
"India","Omicron (BA.2.76)",0,190,2020-10-19,18554,18554,0,"Asia"
"India","Omicron (BA.2.76)",0,141,2020-10-26,18561,18561,0,"Asia"
"India","Omicron (BA.2.76)",0,214,2020-11-02,18568,18568,0,"Asia"
"India","Omicron (BA.2.76)",0,143,2020-11-09,18575,18575,0,"Asia"
"India","Omicron (BA.2.76)",0,143,2020-11-16,18582,18582,0,"Asia"
"India","Omicron (BA.2.76)",0,468,2020-11-23,18589,18589,0,"Asia"
"India","Omicron (BA.2.76)",0,641,2020-11-30,18596,18596,0,"Asia"
"India","Omicron (BA.2.76)",0,642,2020-12-07,18603,18603,0,"Asia"
"India","Omicron (BA.2.76)",0,879,2020-12-14,18610,18610,0,"Asia"
