"division","variant","count","total","collection_date","collection_date_num","prop","location","DATE_NUM"
"Himachal Pradesh","Delta",62,63,2021-08-09,18848,0.984126984126984,"Himachal Pradesh",18848
"Himachal Pradesh","Delta",57,57,2021-08-16,18855,1,"Himachal Pradesh",18855
"Himachal Pradesh","Delta",59,60,2021-08-23,18862,0.983333333333333,"Himachal Pradesh",18862
"Himachal Pradesh","Delta",60,60,2021-08-30,18869,1,"Himachal Pradesh",18869
"Himachal Pradesh","Delta",66,66,2021-09-06,18876,1,"Himachal Pradesh",18876
"Himachal Pradesh","Delta",70,70,2021-09-13,18883,1,"Himachal Pradesh",18883
"Himachal Pradesh","Delta",79,79,2021-09-20,18890,1,"Himachal Pradesh",18890
"Himachal Pradesh","Delta",65,65,2021-09-27,18897,1,"Himachal Pradesh",18897
"Himachal Pradesh","Delta",80,80,2021-10-04,18904,1,"Himachal Pradesh",18904
"Himachal Pradesh","Delta",49,49,2021-10-11,18911,1,"Himachal Pradesh",18911
"Himachal Pradesh","Delta",73,73,2021-10-18,18918,1,"Himachal Pradesh",18918
"Himachal Pradesh","Delta",68,68,2021-10-25,18925,1,"Himachal Pradesh",18925
"Himachal Pradesh","Delta",59,59,2021-11-01,18932,1,"Himachal Pradesh",18932
"Himachal Pradesh","Delta",55,56,2021-11-08,18939,0.982142857142857,"Himachal Pradesh",18939
"Himachal Pradesh","Delta",41,41,2021-11-15,18946,1,"Himachal Pradesh",18946
"Himachal Pradesh","Delta",64,64,2021-11-22,18953,1,"Himachal Pradesh",18953
"Himachal Pradesh","Delta",50,50,2021-11-29,18960,1,"Himachal Pradesh",18960
"Himachal Pradesh","Delta",20,20,2021-12-06,18967,1,"Himachal Pradesh",18967
"Himachal Pradesh","Delta",50,50,2021-12-13,18974,1,"Himachal Pradesh",18974
"Himachal Pradesh","Delta",23,26,2021-12-20,18981,0.884615384615385,"Himachal Pradesh",18981
"Himachal Pradesh","Delta",42,58,2021-12-27,18988,0.724137931034483,"Himachal Pradesh",18988
"Himachal Pradesh","Delta",0,11,2022-01-03,18995,0,"Himachal Pradesh",18995
"Himachal Pradesh","Delta",0,9,2022-01-10,19002,0,"Himachal Pradesh",19002
"Himachal Pradesh","Delta",0,4,2022-01-17,19009,0,"Himachal Pradesh",19009
"Himachal Pradesh","Delta",0,16,2022-02-14,19037,0,"Himachal Pradesh",19037
"Himachal Pradesh","Delta",0,15,2022-02-21,19044,0,"Himachal Pradesh",19044
"Himachal Pradesh","Delta",0,21,2022-02-28,19051,0,"Himachal Pradesh",19051
"Himachal Pradesh","Delta",0,14,2022-03-07,19058,0,"Himachal Pradesh",19058
"Himachal Pradesh","Delta",0,6,2022-03-14,19065,0,"Himachal Pradesh",19065
"Himachal Pradesh","Delta",0,2,2022-03-21,19072,0,"Himachal Pradesh",19072
"Himachal Pradesh","Delta",0,3,2022-05-09,19121,0,"Himachal Pradesh",19121
"Himachal Pradesh","Delta",0,10,2022-05-16,19128,0,"Himachal Pradesh",19128
"Himachal Pradesh","Delta",0,3,2022-05-23,19135,0,"Himachal Pradesh",19135
"Himachal Pradesh","Delta",0,13,2022-05-30,19142,0,"Himachal Pradesh",19142
"Himachal Pradesh","Delta",0,10,2022-06-06,19149,0,"Himachal Pradesh",19149
"Himachal Pradesh","Delta",0,9,2022-06-13,19156,0,"Himachal Pradesh",19156
"Himachal Pradesh","Delta",0,9,2022-06-20,19163,0,"Himachal Pradesh",19163
"Himachal Pradesh","Delta",0,25,2022-06-27,19170,0,"Himachal Pradesh",19170
"Himachal Pradesh","Delta",0,35,2022-07-04,19177,0,"Himachal Pradesh",19177
"Himachal Pradesh","Delta",0,34,2022-07-11,19184,0,"Himachal Pradesh",19184
"Karnataka","Delta",0,13,2020-06-01,18414,0,"Karnataka",18414
"Karnataka","Delta",0,15,2020-06-08,18421,0,"Karnataka",18421
"Karnataka","Delta",0,78,2020-06-15,18428,0,"Karnataka",18428
"Karnataka","Delta",0,2,2020-06-22,18435,0,"Karnataka",18435
"Karnataka","Delta",0,5,2020-06-29,18442,0,"Karnataka",18442
"Karnataka","Delta",0,6,2020-07-06,18449,0,"Karnataka",18449
"Karnataka","Delta",0,6,2020-07-13,18456,0,"Karnataka",18456
"Karnataka","Delta",0,19,2020-07-20,18463,0,"Karnataka",18463
"Karnataka","Delta",0,5,2020-08-31,18505,0,"Karnataka",18505
"Karnataka","Delta",0,7,2020-09-07,18512,0,"Karnataka",18512
"Karnataka","Delta",0,13,2020-09-14,18519,0,"Karnataka",18519
"Karnataka","Delta",0,18,2020-09-21,18526,0,"Karnataka",18526
"Karnataka","Delta",0,14,2020-09-28,18533,0,"Karnataka",18533
"Karnataka","Delta",0,17,2020-10-05,18540,0,"Karnataka",18540
"Karnataka","Delta",0,8,2020-10-12,18547,0,"Karnataka",18547
"Karnataka","Delta",0,3,2020-10-19,18554,0,"Karnataka",18554
"Karnataka","Delta",0,3,2020-10-26,18561,0,"Karnataka",18561
"Karnataka","Delta",0,9,2020-11-02,18568,0,"Karnataka",18568
"Karnataka","Delta",0,3,2020-11-09,18575,0,"Karnataka",18575
"Karnataka","Delta",0,2,2020-11-16,18582,0,"Karnataka",18582
"Karnataka","Delta",0,10,2020-11-23,18589,0,"Karnataka",18589
"Karnataka","Delta",0,17,2020-11-30,18596,0,"Karnataka",18596
"Karnataka","Delta",0,14,2020-12-07,18603,0,"Karnataka",18603
"Karnataka","Delta",0,29,2020-12-14,18610,0,"Karnataka",18610
"Karnataka","Delta",0,37,2020-12-21,18617,0,"Karnataka",18617
"Karnataka","Delta",0,50,2020-12-28,18624,0,"Karnataka",18624
"Karnataka","Delta",32,56,2021-01-04,18631,0.571428571428571,"Karnataka",18631
"Karnataka","Delta",0,29,2021-01-11,18638,0,"Karnataka",18638
"Karnataka","Delta",1,45,2021-01-18,18645,0.0222222222222222,"Karnataka",18645
"Karnataka","Delta",0,22,2021-01-25,18652,0,"Karnataka",18652
"Karnataka","Delta",3,31,2021-02-01,18659,0.0967741935483871,"Karnataka",18659
"Karnataka","Delta",4,52,2021-02-08,18666,0.0769230769230769,"Karnataka",18666
"Karnataka","Delta",0,26,2021-02-15,18673,0,"Karnataka",18673
"Karnataka","Delta",0,16,2021-02-22,18680,0,"Karnataka",18680
"Karnataka","Delta",12,48,2021-03-01,18687,0.25,"Karnataka",18687
"Karnataka","Delta",5,27,2021-03-08,18694,0.185185185185185,"Karnataka",18694
"Karnataka","Delta",1,59,2021-03-15,18701,0.0169491525423729,"Karnataka",18701
"Karnataka","Delta",0,93,2021-03-22,18708,0,"Karnataka",18708
"Karnataka","Delta",19,96,2021-03-29,18715,0.197916666666667,"Karnataka",18715
"Karnataka","Delta",115,254,2021-04-05,18722,0.452755905511811,"Karnataka",18722
"Karnataka","Delta",40,44,2021-04-12,18729,0.909090909090909,"Karnataka",18729
"Karnataka","Delta",72,88,2021-04-19,18736,0.818181818181818,"Karnataka",18736
"Karnataka","Delta",51,55,2021-04-26,18743,0.927272727272727,"Karnataka",18743
"Karnataka","Delta",122,125,2021-05-03,18750,0.976,"Karnataka",18750
"Karnataka","Delta",108,112,2021-05-10,18757,0.964285714285714,"Karnataka",18757
"Karnataka","Delta",173,175,2021-05-17,18764,0.988571428571429,"Karnataka",18764
"Karnataka","Delta",125,125,2021-05-24,18771,1,"Karnataka",18771
"Karnataka","Delta",140,140,2021-05-31,18778,1,"Karnataka",18778
"Karnataka","Delta",104,104,2021-06-07,18785,1,"Karnataka",18785
"Karnataka","Delta",63,63,2021-06-14,18792,1,"Karnataka",18792
"Karnataka","Delta",100,100,2021-06-21,18799,1,"Karnataka",18799
"Karnataka","Delta",164,165,2021-06-28,18806,0.993939393939394,"Karnataka",18806
"Karnataka","Delta",180,180,2021-07-05,18813,1,"Karnataka",18813
"Karnataka","Delta",229,235,2021-07-12,18820,0.974468085106383,"Karnataka",18820
"Karnataka","Delta",203,206,2021-07-19,18827,0.985436893203884,"Karnataka",18827
"Karnataka","Delta",199,200,2021-07-26,18834,0.995,"Karnataka",18834
"Karnataka","Delta",311,312,2021-08-02,18841,0.996794871794872,"Karnataka",18841
"Karnataka","Delta",151,151,2021-08-09,18848,1,"Karnataka",18848
"Karnataka","Delta",200,200,2021-08-16,18855,1,"Karnataka",18855
"Karnataka","Delta",366,367,2021-08-23,18862,0.997275204359673,"Karnataka",18862
"Karnataka","Delta",798,798,2021-08-30,18869,1,"Karnataka",18869
"Karnataka","Delta",627,631,2021-09-06,18876,0.993660855784469,"Karnataka",18876
"Karnataka","Delta",285,287,2021-09-13,18883,0.993031358885017,"Karnataka",18883
"Karnataka","Delta",288,288,2021-09-20,18890,1,"Karnataka",18890
"Karnataka","Delta",380,386,2021-09-27,18897,0.984455958549223,"Karnataka",18897
"Karnataka","Delta",244,244,2021-10-04,18904,1,"Karnataka",18904
"Karnataka","Delta",337,339,2021-10-11,18911,0.994100294985251,"Karnataka",18911
"Karnataka","Delta",354,354,2021-10-18,18918,1,"Karnataka",18918
"Karnataka","Delta",272,272,2021-10-25,18925,1,"Karnataka",18925
"Karnataka","Delta",587,610,2021-11-01,18932,0.962295081967213,"Karnataka",18932
"Karnataka","Delta",341,341,2021-11-08,18939,1,"Karnataka",18939
"Karnataka","Delta",265,276,2021-11-15,18946,0.960144927536232,"Karnataka",18946
"Karnataka","Delta",543,548,2021-11-22,18953,0.990875912408759,"Karnataka",18953
"Karnataka","Delta",640,691,2021-11-29,18960,0.926193921852388,"Karnataka",18960
"Karnataka","Delta",404,417,2021-12-06,18967,0.968824940047962,"Karnataka",18967
"Karnataka","Delta",521,560,2021-12-13,18974,0.930357142857143,"Karnataka",18974
"Karnataka","Delta",491,601,2021-12-20,18981,0.816971713810316,"Karnataka",18981
"Karnataka","Delta",244,1158,2021-12-27,18988,0.210708117443869,"Karnataka",18988
"Karnataka","Delta",160,1462,2022-01-03,18995,0.109439124487004,"Karnataka",18995
"Karnataka","Delta",11,1080,2022-01-10,19002,0.0101851851851852,"Karnataka",19002
"Karnataka","Delta",1,2003,2022-01-17,19009,0.000499251123315027,"Karnataka",19009
"Karnataka","Delta",0,279,2022-01-24,19016,0,"Karnataka",19016
"Karnataka","Delta",4,1872,2022-01-31,19023,0.00213675213675214,"Karnataka",19023
"Karnataka","Delta",1,1742,2022-02-07,19030,0.000574052812858783,"Karnataka",19030
"Karnataka","Delta",0,474,2022-02-14,19037,0,"Karnataka",19037
"Karnataka","Delta",0,23,2022-02-21,19044,0,"Karnataka",19044
"Karnataka","Delta",0,5,2022-02-28,19051,0,"Karnataka",19051
"Karnataka","Delta",0,3,2022-03-07,19058,0,"Karnataka",19058
"Karnataka","Delta",0,67,2022-03-14,19065,0,"Karnataka",19065
"Karnataka","Delta",0,6,2022-03-21,19072,0,"Karnataka",19072
"Karnataka","Delta",0,7,2022-03-28,19079,0,"Karnataka",19079
"Karnataka","Delta",0,1,2022-04-11,19093,0,"Karnataka",19093
"Karnataka","Delta",0,4,2022-04-18,19100,0,"Karnataka",19100
"Karnataka","Delta",0,2,2022-04-25,19107,0,"Karnataka",19107
"Karnataka","Delta",0,82,2022-05-02,19114,0,"Karnataka",19114
"Karnataka","Delta",0,32,2022-05-09,19121,0,"Karnataka",19121
"Karnataka","Delta",0,4,2022-05-16,19128,0,"Karnataka",19128
"Karnataka","Delta",0,3,2022-05-23,19135,0,"Karnataka",19135
"Karnataka","Delta",0,1,2022-06-06,19149,0,"Karnataka",19149
"Karnataka","Delta",0,17,2022-06-13,19156,0,"Karnataka",19156
"Karnataka","Delta",0,38,2022-06-20,19163,0,"Karnataka",19163
"Karnataka","Delta",0,64,2022-06-27,19170,0,"Karnataka",19170
"Karnataka","Delta",0,70,2022-07-04,19177,0,"Karnataka",19177
"Karnataka","Delta",0,55,2022-07-11,19184,0,"Karnataka",19184
"Karnataka","Delta",0,59,2022-07-18,19191,0,"Karnataka",19191
"Karnataka","Delta",0,41,2022-07-25,19198,0,"Karnataka",19198
"Madhya Pradesh","Delta",0,1,2020-07-20,18463,0,"Madhya Pradesh",18463
"Madhya Pradesh","Delta",1,1,2020-09-07,18512,1,"Madhya Pradesh",18512
"Madhya Pradesh","Delta",1,3,2020-11-23,18589,0.333333333333333,"Madhya Pradesh",18589
"Madhya Pradesh","Delta",0,2,2020-11-30,18596,0,"Madhya Pradesh",18596
"Madhya Pradesh","Delta",0,6,2020-12-07,18603,0,"Madhya Pradesh",18603
"Madhya Pradesh","Delta",0,4,2020-12-28,18624,0,"Madhya Pradesh",18624
"Madhya Pradesh","Delta",0,24,2021-01-25,18652,0,"Madhya Pradesh",18652
"Madhya Pradesh","Delta",0,21,2021-02-01,18659,0,"Madhya Pradesh",18659
"Madhya Pradesh","Delta",0,34,2021-02-08,18666,0,"Madhya Pradesh",18666
"Madhya Pradesh","Delta",1,126,2021-02-15,18673,0.00793650793650794,"Madhya Pradesh",18673
"Madhya Pradesh","Delta",0,23,2021-02-22,18680,0,"Madhya Pradesh",18680
"Madhya Pradesh","Delta",0,30,2021-03-01,18687,0,"Madhya Pradesh",18687
"Madhya Pradesh","Delta",1,156,2021-03-08,18694,0.00641025641025641,"Madhya Pradesh",18694
"Madhya Pradesh","Delta",2,94,2021-03-15,18701,0.0212765957446809,"Madhya Pradesh",18701
"Madhya Pradesh","Delta",12,37,2021-03-22,18708,0.324324324324324,"Madhya Pradesh",18708
"Madhya Pradesh","Delta",2,7,2021-03-29,18715,0.285714285714286,"Madhya Pradesh",18715
"Madhya Pradesh","Delta",7,9,2021-04-05,18722,0.777777777777778,"Madhya Pradesh",18722
"Madhya Pradesh","Delta",12,12,2021-04-12,18729,1,"Madhya Pradesh",18729
"Madhya Pradesh","Delta",80,95,2021-04-19,18736,0.842105263157895,"Madhya Pradesh",18736
"Madhya Pradesh","Delta",103,106,2021-04-26,18743,0.971698113207547,"Madhya Pradesh",18743
"Madhya Pradesh","Delta",132,142,2021-05-03,18750,0.929577464788732,"Madhya Pradesh",18750
"Madhya Pradesh","Delta",115,117,2021-05-10,18757,0.982905982905983,"Madhya Pradesh",18757
"Madhya Pradesh","Delta",122,129,2021-05-17,18764,0.945736434108527,"Madhya Pradesh",18764
"Madhya Pradesh","Delta",86,91,2021-05-24,18771,0.945054945054945,"Madhya Pradesh",18771
"Madhya Pradesh","Delta",78,94,2021-05-31,18778,0.829787234042553,"Madhya Pradesh",18778
"Madhya Pradesh","Delta",27,43,2021-06-07,18785,0.627906976744186,"Madhya Pradesh",18785
"Madhya Pradesh","Delta",24,32,2021-06-14,18792,0.75,"Madhya Pradesh",18792
"Madhya Pradesh","Delta",30,38,2021-06-21,18799,0.789473684210526,"Madhya Pradesh",18799
"Madhya Pradesh","Delta",17,17,2021-06-28,18806,1,"Madhya Pradesh",18806
"Madhya Pradesh","Delta",9,12,2021-07-05,18813,0.75,"Madhya Pradesh",18813
"Madhya Pradesh","Delta",11,11,2021-07-12,18820,1,"Madhya Pradesh",18820
"Madhya Pradesh","Delta",6,6,2021-07-19,18827,1,"Madhya Pradesh",18827
"Madhya Pradesh","Delta",4,4,2021-08-02,18841,1,"Madhya Pradesh",18841
"Madhya Pradesh","Delta",2,2,2021-08-09,18848,1,"Madhya Pradesh",18848
"Madhya Pradesh","Delta",1,1,2021-08-16,18855,1,"Madhya Pradesh",18855
"Madhya Pradesh","Delta",5,7,2021-08-23,18862,0.714285714285714,"Madhya Pradesh",18862
"Madhya Pradesh","Delta",5,5,2021-08-30,18869,1,"Madhya Pradesh",18869
"Madhya Pradesh","Delta",15,15,2021-09-06,18876,1,"Madhya Pradesh",18876
"Madhya Pradesh","Delta",9,9,2021-09-13,18883,1,"Madhya Pradesh",18883
"Madhya Pradesh","Delta",16,16,2021-09-20,18890,1,"Madhya Pradesh",18890
"Madhya Pradesh","Delta",6,6,2021-09-27,18897,1,"Madhya Pradesh",18897
"Madhya Pradesh","Delta",4,4,2021-10-04,18904,1,"Madhya Pradesh",18904
"Madhya Pradesh","Delta",2,2,2021-10-11,18911,1,"Madhya Pradesh",18911
"Madhya Pradesh","Delta",10,10,2021-10-18,18918,1,"Madhya Pradesh",18918
"Madhya Pradesh","Delta",3,3,2021-10-25,18925,1,"Madhya Pradesh",18925
"Madhya Pradesh","Delta",12,12,2021-11-01,18932,1,"Madhya Pradesh",18932
"Madhya Pradesh","Delta",7,7,2021-11-08,18939,1,"Madhya Pradesh",18939
"Madhya Pradesh","Delta",12,14,2021-11-15,18946,0.857142857142857,"Madhya Pradesh",18946
"Madhya Pradesh","Delta",23,23,2021-11-22,18953,1,"Madhya Pradesh",18953
"Madhya Pradesh","Delta",14,14,2021-11-29,18960,1,"Madhya Pradesh",18960
"Madhya Pradesh","Delta",13,14,2021-12-06,18967,0.928571428571429,"Madhya Pradesh",18967
"Madhya Pradesh","Delta",24,29,2021-12-13,18974,0.827586206896552,"Madhya Pradesh",18974
"Madhya Pradesh","Delta",20,44,2021-12-20,18981,0.454545454545455,"Madhya Pradesh",18981
"Madhya Pradesh","Delta",7,104,2021-12-27,18988,0.0673076923076923,"Madhya Pradesh",18988
"Madhya Pradesh","Delta",2,85,2022-01-03,18995,0.0235294117647059,"Madhya Pradesh",18995
"Madhya Pradesh","Delta",1,249,2022-01-10,19002,0.00401606425702811,"Madhya Pradesh",19002
"Madhya Pradesh","Delta",0,14,2022-01-17,19009,0,"Madhya Pradesh",19009
"Madhya Pradesh","Delta",0,34,2022-01-24,19016,0,"Madhya Pradesh",19016
"Madhya Pradesh","Delta",0,329,2022-01-31,19023,0,"Madhya Pradesh",19023
"Madhya Pradesh","Delta",0,31,2022-02-07,19030,0,"Madhya Pradesh",19030
"Madhya Pradesh","Delta",0,57,2022-02-14,19037,0,"Madhya Pradesh",19037
"Madhya Pradesh","Delta",0,62,2022-02-21,19044,0,"Madhya Pradesh",19044
"Madhya Pradesh","Delta",0,11,2022-02-28,19051,0,"Madhya Pradesh",19051
"Madhya Pradesh","Delta",0,1,2022-03-07,19058,0,"Madhya Pradesh",19058
"Madhya Pradesh","Delta",0,1,2022-03-14,19065,0,"Madhya Pradesh",19065
"Madhya Pradesh","Delta",0,24,2022-03-21,19072,0,"Madhya Pradesh",19072
"Madhya Pradesh","Delta",0,4,2022-03-28,19079,0,"Madhya Pradesh",19079
"Madhya Pradesh","Delta",0,6,2022-04-04,19086,0,"Madhya Pradesh",19086
"Madhya Pradesh","Delta",0,7,2022-04-11,19093,0,"Madhya Pradesh",19093
"Madhya Pradesh","Delta",0,20,2022-04-18,19100,0,"Madhya Pradesh",19100
"Madhya Pradesh","Delta",0,37,2022-04-25,19107,0,"Madhya Pradesh",19107
"Madhya Pradesh","Delta",0,27,2022-05-02,19114,0,"Madhya Pradesh",19114
"Madhya Pradesh","Delta",0,23,2022-05-09,19121,0,"Madhya Pradesh",19121
"Madhya Pradesh","Delta",0,7,2022-05-16,19128,0,"Madhya Pradesh",19128
"Madhya Pradesh","Delta",0,4,2022-05-23,19135,0,"Madhya Pradesh",19135
"Madhya Pradesh","Delta",0,5,2022-05-30,19142,0,"Madhya Pradesh",19142
"Madhya Pradesh","Delta",0,43,2022-06-06,19149,0,"Madhya Pradesh",19149
"Madhya Pradesh","Delta",0,26,2022-06-13,19156,0,"Madhya Pradesh",19156
"Madhya Pradesh","Delta",0,6,2022-06-20,19163,0,"Madhya Pradesh",19163
"Madhya Pradesh","Delta",0,2,2022-06-27,19170,0,"Madhya Pradesh",19170
"Maharashtra","Delta",0,33,2020-06-01,18414,0,"Maharashtra",18414
"Maharashtra","Delta",0,24,2020-06-08,18421,0,"Maharashtra",18421
"Maharashtra","Delta",0,144,2020-06-15,18428,0,"Maharashtra",18428
"Maharashtra","Delta",0,58,2020-06-22,18435,0,"Maharashtra",18435
"Maharashtra","Delta",0,37,2020-06-29,18442,0,"Maharashtra",18442
"Maharashtra","Delta",0,55,2020-07-06,18449,0,"Maharashtra",18449
"Maharashtra","Delta",0,78,2020-07-13,18456,0,"Maharashtra",18456
"Maharashtra","Delta",0,64,2020-07-20,18463,0,"Maharashtra",18463
"Maharashtra","Delta",0,59,2020-07-27,18470,0,"Maharashtra",18470
"Maharashtra","Delta",0,38,2020-08-03,18477,0,"Maharashtra",18477
"Maharashtra","Delta",0,54,2020-08-10,18484,0,"Maharashtra",18484
"Maharashtra","Delta",0,29,2020-08-17,18491,0,"Maharashtra",18491
"Maharashtra","Delta",0,40,2020-08-24,18498,0,"Maharashtra",18498
"Maharashtra","Delta",0,43,2020-08-31,18505,0,"Maharashtra",18505
"Maharashtra","Delta",0,64,2020-09-07,18512,0,"Maharashtra",18512
"Maharashtra","Delta",0,79,2020-09-14,18519,0,"Maharashtra",18519
"Maharashtra","Delta",0,29,2020-09-21,18526,0,"Maharashtra",18526
"Maharashtra","Delta",0,34,2020-09-28,18533,0,"Maharashtra",18533
"Maharashtra","Delta",0,10,2020-10-05,18540,0,"Maharashtra",18540
"Maharashtra","Delta",0,2,2020-10-19,18554,0,"Maharashtra",18554
"Maharashtra","Delta",0,6,2020-10-26,18561,0,"Maharashtra",18561
"Maharashtra","Delta",0,1,2020-11-09,18575,0,"Maharashtra",18575
"Maharashtra","Delta",0,14,2020-11-16,18582,0,"Maharashtra",18582
"Maharashtra","Delta",0,31,2020-11-23,18589,0,"Maharashtra",18589
"Maharashtra","Delta",0,69,2020-11-30,18596,0,"Maharashtra",18596
"Maharashtra","Delta",2,43,2020-12-07,18603,0.0465116279069767,"Maharashtra",18603
"Maharashtra","Delta",1,45,2020-12-14,18610,0.0222222222222222,"Maharashtra",18610
"Maharashtra","Delta",0,62,2020-12-21,18617,0,"Maharashtra",18617
"Maharashtra","Delta",1,48,2020-12-28,18624,0.0208333333333333,"Maharashtra",18624
"Maharashtra","Delta",28,88,2021-01-04,18631,0.318181818181818,"Maharashtra",18631
"Maharashtra","Delta",10,70,2021-01-11,18638,0.142857142857143,"Maharashtra",18638
"Maharashtra","Delta",0,59,2021-01-18,18645,0,"Maharashtra",18645
"Maharashtra","Delta",0,55,2021-01-25,18652,0,"Maharashtra",18652
"Maharashtra","Delta",0,75,2021-02-01,18659,0,"Maharashtra",18659
"Maharashtra","Delta",83,205,2021-02-08,18666,0.404878048780488,"Maharashtra",18666
"Maharashtra","Delta",1,393,2021-02-15,18673,0.00254452926208651,"Maharashtra",18673
"Maharashtra","Delta",2,363,2021-02-22,18680,0.00550964187327824,"Maharashtra",18680
"Maharashtra","Delta",11,423,2021-03-01,18687,0.0260047281323877,"Maharashtra",18687
"Maharashtra","Delta",53,565,2021-03-08,18694,0.0938053097345133,"Maharashtra",18694
"Maharashtra","Delta",105,615,2021-03-15,18701,0.170731707317073,"Maharashtra",18701
"Maharashtra","Delta",138,598,2021-03-22,18708,0.230769230769231,"Maharashtra",18708
"Maharashtra","Delta",179,645,2021-03-29,18715,0.277519379844961,"Maharashtra",18715
"Maharashtra","Delta",313,671,2021-04-05,18722,0.466467958271237,"Maharashtra",18722
"Maharashtra","Delta",426,613,2021-04-12,18729,0.694942903752039,"Maharashtra",18729
"Maharashtra","Delta",360,421,2021-04-19,18736,0.855106888361045,"Maharashtra",18736
"Maharashtra","Delta",547,657,2021-04-26,18743,0.832572298325723,"Maharashtra",18743
"Maharashtra","Delta",377,415,2021-05-03,18750,0.908433734939759,"Maharashtra",18750
"Maharashtra","Delta",218,232,2021-05-10,18757,0.939655172413793,"Maharashtra",18757
"Maharashtra","Delta",150,159,2021-05-17,18764,0.943396226415094,"Maharashtra",18764
"Maharashtra","Delta",108,111,2021-05-24,18771,0.972972972972973,"Maharashtra",18771
"Maharashtra","Delta",106,110,2021-05-31,18778,0.963636363636364,"Maharashtra",18778
"Maharashtra","Delta",132,133,2021-06-07,18785,0.992481203007519,"Maharashtra",18785
"Maharashtra","Delta",179,183,2021-06-14,18792,0.978142076502732,"Maharashtra",18792
"Maharashtra","Delta",118,120,2021-06-21,18799,0.983333333333333,"Maharashtra",18799
"Maharashtra","Delta",129,138,2021-06-28,18806,0.934782608695652,"Maharashtra",18806
"Maharashtra","Delta",97,104,2021-07-05,18813,0.932692307692308,"Maharashtra",18813
"Maharashtra","Delta",220,238,2021-07-12,18820,0.92436974789916,"Maharashtra",18820
"Maharashtra","Delta",117,125,2021-07-19,18827,0.936,"Maharashtra",18827
"Maharashtra","Delta",104,111,2021-07-26,18834,0.936936936936937,"Maharashtra",18834
"Maharashtra","Delta",185,189,2021-08-02,18841,0.978835978835979,"Maharashtra",18841
"Maharashtra","Delta",263,274,2021-08-09,18848,0.95985401459854,"Maharashtra",18848
"Maharashtra","Delta",328,334,2021-08-16,18855,0.982035928143713,"Maharashtra",18855
"Maharashtra","Delta",607,616,2021-08-23,18862,0.98538961038961,"Maharashtra",18862
"Maharashtra","Delta",524,526,2021-08-30,18869,0.996197718631179,"Maharashtra",18869
"Maharashtra","Delta",234,244,2021-09-06,18876,0.959016393442623,"Maharashtra",18876
"Maharashtra","Delta",238,238,2021-09-13,18883,1,"Maharashtra",18883
"Maharashtra","Delta",166,167,2021-09-20,18890,0.994011976047904,"Maharashtra",18890
"Maharashtra","Delta",265,267,2021-09-27,18897,0.99250936329588,"Maharashtra",18897
"Maharashtra","Delta",495,511,2021-10-04,18904,0.968688845401174,"Maharashtra",18904
"Maharashtra","Delta",306,308,2021-10-11,18911,0.993506493506494,"Maharashtra",18911
"Maharashtra","Delta",254,256,2021-10-18,18918,0.9921875,"Maharashtra",18918
"Maharashtra","Delta",200,202,2021-10-25,18925,0.99009900990099,"Maharashtra",18925
"Maharashtra","Delta",267,267,2021-11-01,18932,1,"Maharashtra",18932
"Maharashtra","Delta",236,243,2021-11-08,18939,0.97119341563786,"Maharashtra",18939
"Maharashtra","Delta",280,281,2021-11-15,18946,0.99644128113879,"Maharashtra",18946
"Maharashtra","Delta",385,389,2021-11-22,18953,0.989717223650386,"Maharashtra",18953
"Maharashtra","Delta",305,327,2021-11-29,18960,0.932721712538226,"Maharashtra",18960
"Maharashtra","Delta",413,441,2021-12-06,18967,0.936507936507937,"Maharashtra",18967
"Maharashtra","Delta",398,486,2021-12-13,18974,0.818930041152263,"Maharashtra",18974
"Maharashtra","Delta",409,1025,2021-12-20,18981,0.399024390243902,"Maharashtra",18981
"Maharashtra","Delta",227,973,2021-12-27,18988,0.233299075025694,"Maharashtra",18988
"Maharashtra","Delta",52,1034,2022-01-03,18995,0.0502901353965184,"Maharashtra",18995
"Maharashtra","Delta",8,685,2022-01-10,19002,0.0116788321167883,"Maharashtra",19002
"Maharashtra","Delta",6,672,2022-01-17,19009,0.00892857142857143,"Maharashtra",19009
"Maharashtra","Delta",2,461,2022-01-24,19016,0.00433839479392625,"Maharashtra",19016
"Maharashtra","Delta",4,935,2022-01-31,19023,0.00427807486631016,"Maharashtra",19023
"Maharashtra","Delta",0,345,2022-02-07,19030,0,"Maharashtra",19030
"Maharashtra","Delta",0,326,2022-02-14,19037,0,"Maharashtra",19037
"Maharashtra","Delta",0,179,2022-02-21,19044,0,"Maharashtra",19044
"Maharashtra","Delta",0,215,2022-02-28,19051,0,"Maharashtra",19051
"Maharashtra","Delta",0,133,2022-03-07,19058,0,"Maharashtra",19058
"Maharashtra","Delta",1,64,2022-03-14,19065,0.015625,"Maharashtra",19065
"Maharashtra","Delta",0,66,2022-03-21,19072,0,"Maharashtra",19072
"Maharashtra","Delta",1,19,2022-03-28,19079,0.0526315789473684,"Maharashtra",19079
"Maharashtra","Delta",0,14,2022-04-04,19086,0,"Maharashtra",19086
"Maharashtra","Delta",1,11,2022-04-11,19093,0.0909090909090909,"Maharashtra",19093
"Maharashtra","Delta",0,18,2022-04-18,19100,0,"Maharashtra",19100
"Maharashtra","Delta",0,26,2022-04-25,19107,0,"Maharashtra",19107
"Maharashtra","Delta",0,116,2022-05-02,19114,0,"Maharashtra",19114
