"row","lat","lng"
1843,23.69781,120.960515
1844,25.0169826,121.4627868
1845,22.6558442,120.4703258
1846,22.5519759,120.5487597
1847,24.1477358,120.6736482
1848,22.9998999,120.2268758
1849,22.9998999,120.2268758
1850,25.0329636,121.5654268
1851,25.0329636,121.5654268
1852,24.9936281,121.3009798
1853,24.9936281,121.3009798
1854,15.8656783,104.6257774
1855,14.5896054,100.455052
1856,14.3692325,100.5876634
1857,13.7563309,100.5017651
1858,18.326944,103.6883765
1859,14.9951003,103.1115915
1860,13.6904194,101.0779596
1861,15.1614193,100.1087187
1862,15.8068173,102.0315027
1863,12.6112485,102.1037806
1864,18.7883439,98.9853008
1865,19.9104798,99.840576
1866,13.3611431,100.9846717
1867,10.4930496,99.1800199
1868,16.438508,103.5060994
1869,16.4810003,99.5248754
1870,14.1011393,99.4179431
1871,16.4321938,102.8236214
1872,8.0854803,98.9062856
1873,18.2855395,99.5127895
1874,18.5744606,99.0087221
1875,17.4860232,101.7223002
1876,14.7995081,100.6533706
1877,19.3020296,97.9654368
1878,16.0132015,103.1615169
1879,16.5435914,104.7024121
1880,15.870032,100.992541
1881,14.2038387,101.2268773
1882,13.8140293,100.0372929
1883,17.392039,104.7695508
1884,14.9738493,102.083652
1885,15.6987382,100.11996
1886,8.4324831,99.9599033
1887,8.4303975,99.9631219
1888,18.7838757,100.7789631
1889,6.4254607,101.8253143
1890,17.1739533,102.4495221
1891,17.8782803,102.7412638
1892,13.8591084,100.5216508
1893,14.0208391,100.5250276
1894,6.869516,101.2504562
1895,8.4501414,98.5255317
1896,7.6166823,100.0740231
1897,19.2154367,100.2023692
1898,16.301669,101.1192804
1899,12.9649215,99.6425883
1900,16.8211238,100.2658516
1901,14.3692325,100.5876634
1902,18.1445774,100.1402831
1903,7.9519331,98.3380884
1904,14.0420699,101.6600874
1905,11.7938389,99.7957564
1906,13.5282893,99.8134211
1907,12.6813957,101.2816261
1908,16.0538196,103.6520036
1909,13.8221849,102.0660435
1910,17.1664211,104.1486055
1911,13.5990961,100.5998319
1912,13.5497754,100.2740821
1913,13.4098217,100.0022645
1914,14.5270426,100.9130244
1915,6.6120518,100.0723349
1916,15.1186009,104.3220095
1917,14.8936253,100.3967314
1918,15.1186009,104.3220095
1919,7.1897659,100.5953813
1920,17.0076429,99.8264435
1921,14.4744892,100.1177128
1922,9.1341949,99.3334198
1923,14.882905,103.4937107
1924,16.8839901,99.1258498
1925,7.5644833,99.6239334
1926,12.2427563,102.5174734
1927,15.2448453,104.8472995
1928,17.3646969,102.8158924
1929,15.3835001,100.0245527
1930,17.6200886,100.0992942
1931,6.5411018,101.2804075
1932,15.795426,104.1418709
1933,-8.874217,125.727539
1934,24.453884,54.3773438
1935,25.2048493,55.2707828
1936,23.424076,53.847818
1937,25.3461806,55.4210708
1938,41.2994958,69.2400734
1939,10.5215836,105.1258955
1940,10.5215836,105.1258955
1941,10.5417397,107.2429976
1942,21.2819921,106.1974769
1943,9.2940027,105.7215663
1944,21.1781766,106.0710255
1945,21.2819921,106.1974769
1946,9.2515555,105.5136472
1947,10.1081553,106.4405872
1948,13.8860211,109.1077389
1949,11.3254024,106.477017
1950,11.3254024,106.477017
1951,11.0903703,108.0720781
1952,14.1665324,108.902683
1953,11.3254024,106.477017
1954,11.0903703,108.0720781
1955,10.0451618,105.7468535
1956,9.1526728,105.1960795
1957,9.1526728,105.1960795
1958,10.0451618,105.7468535
1959,22.6666369,106.2639852
1960,14.6516511,108.4276047
1961,16.0544068,108.2021667
1962,16.0544068,108.2021667
1963,21.4063898,103.0321549
1964,11.0686305,107.1675976
1965,10.4937989,105.6881788
1966,10.4937989,105.6881788
1967,22.7662056,104.9388853
1968,20.5835196,105.92299
1969,20.5835196,105.92299
1970,21.0277644,105.8341598
1971,18.2943776,105.6745247
1972,20.9373413,106.3145542
1973,20.8449115,106.6880841
1974,20.9385958,106.3206861
1975,20.9385958,106.3206861
1976,20.5835196,105.92299
1977,20.5835196,105.92299
1978,21.0277644,105.8341598
1979,9.757898,105.6412527
1980,10.8230989,106.6296638
1981,10.8230989,106.6296638
1982,10.8230989,106.6296638
1983,10.8230989,106.6296638
1984,20.6861265,105.3131185
1985,20.6861265,105.3131185
1986,10.8230989,106.6296638
1987,20.6546819,106.057849
1988,20.8525711,106.0169971
1989,12.2585098,109.0526076
1990,9.8249587,105.1258955
1991,11.5752791,108.1428669
1992,11.5752791,108.1428669
1993,21.853708,106.761519
1994,21.853708,106.761519
1995,22.3380865,104.1487055
1996,10.5607168,106.6497623
1997,14.058324,108.277199
1998,20.4388225,106.1621053
1999,20.4388225,106.1621053
2000,19.2342489,104.9200365
2001,19.2342489,104.9200365
2002,20.2506149,105.9744536
2003,21.268443,105.2045573
2004,10.289879,103.98402
2005,21.268443,105.2045573
2006,10.786238,106.6886709
2007,17.6102715,106.3487474
2008,15.0759838,108.7125791
2009,15.5393538,108.019102
2010,21.006382,107.2925144
2011,21.006382,107.2925144
2012,16.7943472,106.963409
2013,9.602521,105.9739049
2014,21.3269024,103.9143869
2015,11.3351554,106.1098854
2016,11.3351554,106.1098854
2017,20.4463471,106.3365828
2018,21.5671559,105.8252038
2019,20.5386936,106.3934777
2020,19.806692,105.7851816
2021,19.806692,105.7851816
2022,19.806692,105.7851816
2023,10.4493324,106.3420504
2024,10.4493324,106.3420504
2025,21.7767246,105.2280196
2026,22.1726708,105.3131185
2027,10.239574,105.9571928
2028,21.3608805,105.5474373
2029,21.3608805,105.5474373
2030,21.3608805,105.5474373
2031,21.7167689,104.8985878
2032,42.3581499,20.0777218
2033,42.1974993,20.4113132
2034,42.1974993,20.4113132
2035,42.0755845,20.4259456
2036,50.01051,8.27979
2037,41.153332,20.168331
2038,42.3982151,20.1625955
2039,42.506285,1.521801
2040,42.506285,1.521801
2041,47.2513094,11.4459871
2042,48.142982,13.7360707
2043,47.8708161,13.5480642
2044,48.0159024,13.7180408
2045,47.1140887,13.132661
2046,47.6462201,13.6158884
2047,47.7123805,13.6209459
2048,47.1537165,16.2688797
2049,46.722203,14.1805882
2050,46.722203,14.1805882
2051,46.82769,12.76272
2052,47.8071383,13.779037
2053,47.29031,10.4356574
2054,48.0228898,13.4282671
2055,48.0675753,13.4909289
2056,46.9692523,10.1890842
2057,47.669605,14.7841049
2058,47.91839,13.79933
2059,48.41021,15.7204
2060,46.7530651,12.4407755
2061,48.7333333,13.9166667
2062,47.2692124,11.4041024
2063,47.0118452,10.2884195
2064,47.063371,10.3757623
2065,47.2549263,11.2737976
2066,46.6364598,14.3122246
2067,47.58237,12.16275
2068,47.9787283,13.8204532
2069,47.07408,10.97106
2070,46.76758,14.45421
2071,48.30694,14.28583
2072,47.9253284,14.4346732
2073,48.108077,15.8049558
2074,47.1256622,11.452127
2075,47.1691898,11.8651456
2076,47.516231,14.550072
2077,46.8888227,10.5002019
2078,47.249591,12.2769708
2079,NA,NA
2080,48.12122,14.73815
2081,47.9609662,13.7920153
2082,46.8173177,13.8654739
2083,47.1481498,10.3411872
2084,46.9695649,10.5435916
2085,48.3172905,15.2039444
2086,47.2031644,11.87566
2087,47.9906821,13.6880675
2088,48.191933,16.3324892
2089,47.80949,13.05501
2090,47.9456638,13.6048457
2091,48.0550553,13.7747523
2092,47.08501,10.47122
2093,47.3300017,11.1877742
2094,47.8947529,13.1237929
2095,47.010002,15.3990466
2096,47.2379164,11.4471378
2097,46.9654937,11.0076232
2098,47.1296346,10.2681786
2099,47.7418278,13.4397113
2100,47.9352737,13.480546
2101,48.1751847,14.5254825
2102,47.069459,13.909754
2103,47.0888716,11.4714428
2104,48.0786009,13.9572935
2105,47.3974896,11.8200591
2106,47.3593442,14.4699827
2107,47.2927127,11.4755
2108,48.0019658,13.6060786
2109,47.018023,10.6085244
2110,47.2537414,11.601487
2111,48.025854,13.9723665
2112,48.2081743,16.3738189
2113,48.00334,13.65613
2114,48.0015759,13.482658
2115,47.2497427,9.9797373
2116,47.2497427,9.9797373
2117,47.96023,14.77283
2118,47.902887,13.5723965
2119,47.1575863,10.5894458
2120,47.9036022,13.3207129
2121,40.143105,47.576927
2122,53.1450386,29.2355135
2123,54.2243254,28.5119119
2124,52.0996507,23.7636662
2125,52.5296641,25.460648
2126,52.4313388,30.99367
2127,52.1648754,29.1333251
2128,52.1648754,29.1333251
2129,53.6599945,25.3448571
2130,52.1648754,29.1333251
2131,53.9006011,27.558972
2132,54.1067889,27.4129245
2133,54.1067889,27.4129245
2134,53.8980663,30.3325337
2135,53.5101791,30.4006444
2136,53.5101791,30.4006444
2137,53.709807,27.953389
2138,54.51256,30.4251007
2139,NA,NA
2140,55.1926809,30.206359
2141,55.2959833,28.7583627
2142,55.2959833,28.7583627
2143,51.26292,4.56096
2144,50.6496669,4.8897781
2145,50.7784023,3.2299377
2146,50.9407315,4.0424216
2147,51.0873768,3.4483498
2148,50.9877846,4.836879
2149,50.9969343,3.4224989
2150,51.1191667,3.0900761
2151,51.1344849,4.3874914
2152,51.2510219,5.5424827
2153,50.2666792,5.0456342
2154,50.59277,5.04657
2155,51.2046849,3.4868397
2156,50.9125413,4.1117173
2157,NA,NA
2158,51.0305603,3.6661568
2159,50.41114,4.58644
2160,50.4175959,4.5741175
2161,50.40504,4.65209
2162,NA,NA
2163,50.8891784,5.306758
2164,49.8420224,4.9696522
2165,50.67434,5.51338
2166,50.74163,4.33613
2167,51.0123385,2.7096707
2168,50.547289,5.3168469
2169,50.1443527,5.3117953
2170,50.4911155,5.0964753
2171,50.8349271,4.3069041
2172,50.8349271,4.3069041
2173,50.4058698,4.2726016
2174,50.61135,5.59943
2175,50.6561076,5.5303911
2176,50.5489545,5.2403601
2177,50.4838808,5.5207986
2178,50.5672729,3.4513915
2179,51.2213404,4.4051485
2180,51.2213404,4.4051485
2181,50.6827667,3.5610313
2182,51.2213404,4.4051485
2183,51.2213404,4.4051485
2184,50.8378246,3.4030451
2185,51.0293011,4.0541409
2186,50.8187951,3.9669736
2187,50.36612,4.82126
2188,50.7524768,4.669868
2189,50.2499798,5.6666323
2190,50.9768296,3.1992183
2191,51.3227802,5.0776492
2192,50.73228,4.42259
2193,49.6855173,5.8104435
2194,50.5678375,4.2748602
2195,50.42853,4.6388
2196,51.0070217,5.5884303
2197,50.8433311,3.957471
2198,50.9160245,3.6510321
2199,50.9106775,4.2003858
2200,51.2020234,3.2550607
2201,51.2020234,3.2550607
2202,51.2269689,3.7511451
2203,50.9526086,5.0159442
2204,50.36869,5.0251013
2205,50.9837892,3.5604333
2206,50.6340486,3.7727254
2207,50.76652,5.09308
2208,50.8771186,4.9242614
2209,49.7506902,5.7863495
2210,49.5692827,5.8040352
2211,50.8167372,4.3196584
2212,49.8158343,5.1831373
2213,50.8165284,4.4263428
2214,50.66926,4.90375
2215,51.0663475,2.7329511
2216,50.7720156,3.4433947
2217,51.0305467,4.977454
2218,50.6833442,5.4621177
2219,50.4735308,5.6758188
2220,50.9997177,4.7504751
2221,50.9549555,4.141577
2222,51.4415736,4.9318189
2223,51.4415736,4.9318189
2224,50.54086,5.73891
2225,50.6697693,3.3186808
2226,51.1704147,5.1676865
2227,NA,NA
2228,50.2216018,4.2843778
2229,50.66866,5.69992
2230,50.1271366,4.9443786
2231,50.5848568,3.5416068
2232,50.5259119,3.6488934
2233,50.7589815,5.6100307
2234,51.2300624,3.6777432
2235,50.6767826,3.9336848
2236,50.0006261,5.7153437
2237,50.73855,5.28134
2238,50.41691,4.16889
2239,50.4832756,3.8377399
2240,50.56992,3.8531354
2241,50.61341,4.35387
2242,50.9442706,3.8657862
2243,50.8753952,3.3113239
2244,51.147512,4.2983585
2245,50.5586829,5.6387873
2246,50.2372392,4.239955
2247,50.1101777,4.9553711
2248,50.7803349,4.7728065
2249,50.6209471,3.5046928
2250,51.1558,5.60359
2251,51.135044,3.327833
2252,51.3197704,4.8559425
2253,50.7670513,4.3080603
2254,51.0589145,2.8868758
2255,50.74103,4.18184
2256,50.74103,4.18184
2257,51.05786,4.66764
2258,50.24502,5.52355
2259,51.0187676,4.7827948
2260,50.9528364,4.3660653
2261,51.1597289,3.0453899
2262,50.9447653,4.9751833
2263,50.4707019,4.8256487
2264,50.48307,4.25438
2265,50.776603,3.2784441
2266,50.7408,4.15399
2267,51.1428369,4.0861828
2268,50.8725724,4.1861121
2269,50.9503306,5.2083451
2270,51.1955771,4.4188392
2271,50.8644417,4.2974281
2272,50.8644417,4.2974281
2273,50.9316005,4.5377032
2274,51.04793,5.21862
2275,51.1180942,4.657414
2276,51.0252302,4.0037381
2277,50.81971,5.31121
2278,50.6981192,5.2133376
2279,50.4792014,3.64407
2280,50.8658788,4.6308598
2281,50.0848788,5.6682192
2282,49.8550951,5.2527668
2283,51.0873,5.21898
2284,51.0873,5.21898
2285,50.28867,4.40151
2286,50.84788,3.024675
2287,50.98566,4.7817
2288,50.71251,5.23584
2289,50.53391,4.74584
2290,51.13774,4.68038
2291,50.8523695,3.5875451
2292,51.2133887,4.2579607
2293,50.873981,3.3465118
2294,51.2133887,4.2579607
2295,51.2133887,4.2579607
2296,50.873981,3.3465118
2297,50.873981,3.3465118
2298,51.0873,5.21898
2299,50.8902246,5.475171
2300,50.6231947,5.6516791
2301,50.8276692,4.7561577
2302,50.8276692,4.7561577
2303,50.7113795,4.5871684
2304,50.6956998,4.1195104
2305,50.655,5.4509201
2306,49.9414232,5.016532
2307,49.9414232,5.016532
2308,50.7267436,4.7019841
2309,50.8700703,5.5173432
2310,50.4124176,4.1661503
2311,50.8608,5.16481
2312,50.87119,4.88439
2313,50.8241103,3.2280954
2314,51.05583,4.37719
2315,50.6250532,3.3037827
2316,50.82558,4.70916
2317,51.3124017,3.1326709
2318,50.4992803,3.6598433
2319,50.6729178,5.7253228
2320,50.5871723,3.6916495
2321,51.1729552,5.57886
2322,51.1662733,4.496417
2323,51.2581738,3.7181501
2324,50.8967457,2.8547932
2325,50.74,4.13632
2326,50.50024,4.60938
2327,50.39019,4.82408
2328,50.66107,5.76037
2329,50.788,5.37904
2330,50.4974738,3.6073123
2331,50.5709023,5.5364671
2332,51.0222566,4.5481496
2333,51.05151,4.77523
2334,51.0897968,4.3649456
2335,50.9408237,5.7197843
2336,50.9760115,4.5611679
2337,50.9760115,4.5611679
2338,50.8475374,4.139768
2339,51.2225341,4.4368144
2340,50.8032367,5.3405024
2341,50.74216,5.18135
2342,51.0994496,4.2355695
2343,50.6011653,4.2762763
2344,51.1946943,4.4791807
2345,50.9048954,3.8932
2346,50.7481174,3.4072881
2347,50.7613181,4.6941056
2348,50.78839,4.94063
2349,50.9631988,3.7537909
2350,50.39072,4.51635
2351,50.4719872,4.8915392
2352,50.4339141,3.7956691
2353,50.8410698,4.8347718
2354,51.1719684,4.7420582
2355,50.4667782,4.7684512
2356,50.32339,5.7323
2357,50.8815434,4.564597
2358,50.633241,4.524315
2359,50.8815434,4.564597
2360,50.8815434,4.564597
2361,50.633241,4.524315
2362,50.633241,4.524315
2363,50.5522367,3.5820315
2364,50.6852975,4.3752398
2365,50.6852975,4.3752398
2366,50.6852975,4.3752398
2367,50.6831291,4.2728669
2368,50.6831291,4.2728669
2369,50.6831291,4.2728669
2370,50.61055,4.1354981
2371,50.61055,4.1354981
2372,50.61055,4.1354981
2373,50.6270873,5.1485479
2374,50.8028094,3.7639169
2375,49.9750202,5.3892229
2376,50.541468,3.5468718
2377,51.2901086,4.4915511
2378,51.3497216,4.6380512
2379,51.238587,2.9694055
2380,51.1399244,5.5965788
2381,51.04309,4.32204
2382,50.63994,5.6059
2383,50.7374292,3.1343904
2384,50.867386,2.8501053
2385,51.1813334,4.6020124
2386,50.9340581,5.3559658
2387,50.5993089,3.8545171
2388,51.2091807,3.2247552
2389,51.2091807,3.2247552
2390,52.0901666,6.1580145
2391,50.5177972,3.3797899
2392,50.92574,4.26608
2393,50.8476424,4.3571696
2394,50.877839,4.3480731
2395,50.8476424,4.3571696
2396,50.8476424,4.3571696
2397,50.8476424,4.3571696
2398,50.8260453,4.3802052
2399,50.8260453,4.3802052
2400,50.8476424,4.3571696
2401,50.8476424,4.3571696
2402,50.8476424,4.3571696
2403,50.8654,5.09811
2404,NA,NA
2405,51.0153863,4.202132
2406,50.6642045,3.6557135
2407,50.741419,4.2500475
2408,50.4071808,6.2577896
2409,50.842165,4.9426464
2410,51.20367,4.34148
2411,50.5834094,5.0723958
2412,50.9134028,3.9202801
2413,50.5424563,3.5934527
2414,50.42006,4.77359
2415,50.5313231,3.5243768
2416,50.5780363,3.4365062
2417,50.7556697,4.1202144
2418,50.44139,4.2549
2419,50.44139,4.2549
2420,NA,NA
2421,50.5159354,4.0133385
2422,50.2466601,4.3523863
2423,50.23038,5.0057628
2424,50.7128662,3.4581754
2425,50.660369,4.5204882
2426,50.660369,4.5204882
2427,50.4362266,3.9240678
2428,50.6316775,5.8344045
2429,51.2200516,4.4206641
2430,50.1074532,5.5021264
2431,49.6529102,5.6526951
2432,50.6121186,3.6525272
2433,50.4672724,4.2837102
2434,50.4672724,4.2837102
2435,50.4096349,4.44601
2436,50.6083574,4.6372258
2437,50.4039515,4.5181885
2438,50.4039515,4.5181885
2439,50.4039515,4.5181885
2440,50.41533,4.5198599
2441,50.5928267,5.6061229
2442,50.6839246,4.6946405
2443,50.6839246,4.6946405
2444,50.6122,5.6137
2445,50.6837494,5.6707829
2446,50.589481,3.4220483
2447,50.0476421,4.3146556
2448,50.2956027,5.1046942
2449,50.4219839,3.9462109
2450,50.69212,4.22163
2451,50.3917657,5.324169
2452,50.4099608,3.8451745
2453,50.7265542,2.880675
2454,50.7265542,2.880675
2455,50.8370024,4.3457663
2456,50.4099608,3.8451745
2457,50.3914084,4.4589418
2458,50.3914084,4.4589418
2459,50.3002201,4.3894514
2460,50.3002201,4.3894514
2461,50.4633104,4.3332946
2462,50.37994,4.98532
2463,50.6485892,4.5632038
2464,50.6485892,4.5632038
2465,50.5314526,5.1224958
2466,50.67502,4.47252
2467,50.0513597,4.495751
2468,50.69733,5.12363
2469,50.7062091,5.4050883
2470,50.4362266,3.9240678
2471,50.8516407,3.0944555
2472,51.1278368,3.987354
2473,50.7133355,5.7230229
2474,51.2512548,3.281448
2475,50.4171274,4.4308155
2476,51.2769942,3.0297205
2477,51.2769942,3.0297205
2478,51.256206,4.0900407
2479,51.256206,4.0900407
2480,51.0954751,2.58877
2481,51.0954751,2.58877
2482,50.9918279,3.6495896
2483,50.9918279,3.6495896
2484,50.8541019,3.3550981
2485,50.9767858,3.526467
2486,50.8709652,4.0184815
2487,50.8957062,4.0599742
2488,51.0254985,4.1020474
2489,50.9634431,3.4190114
2490,50.7132742,3.5689855
2491,51.2392534,5.1129648
2492,50.8868997,3.3494059
2493,51.0327112,3.8035822
2494,51.1220868,3.7825691
2495,51.0092272,3.6043494
2496,51.2218806,4.4594365
2497,51.1557315,4.3676334
2498,50.7289132,3.8540312
2499,50.55964,4.8593
2500,50.8940397,4.4362628
2501,50.9088864,5.4197659
2502,50.979655,5.0555869
2503,51.0316593,2.8639376
2504,50.8449649,4.2756162
2505,51.0360907,5.7293042
2506,51.0360907,5.7293042
2507,51.0360907,5.7293042
2508,51.3105976,4.2649749
2509,50.1355318,4.7452029
2510,50.5360657,5.632889
2511,50.6383649,5.3199964
2512,50.6055398,3.3880967
2513,NA,NA
2514,50.31501,4.97588
2515,50.80722,5.0985
2516,50.7281602,3.3048918
2517,50.3966366,3.7785252
2518,50.7659194,2.7829724
2519,50.84605,5.05048
2520,50.7872348,4.3172707
2521,51.05048,3.6633
2522,51.2736603,3.2247366
2523,51.0952228,4.5047677
2524,50.81569,4.55184
2525,50.81569,4.55184
2526,50.83552,5.14638
2527,50.3506504,5.491026
2528,50.72949,4.30109
2529,51.0362101,3.7373124
2530,50.5681971,4.1692481
2531,51.1561016,4.4313468
2532,50.6935797,4.0395343
2533,51.1851666,3.564071
2534,51.1295248,3.0274313
2535,50.5914387,4.9127777
2536,50.6852975,4.3752398
2537,51.10334,4.9997
2538,50.9854566,5.7140769
2539,50.9568208,3.6416381
2540,51.2773404,4.4181413
2541,51.06655,5.75083
2542,50.9618503,4.4964542
2543,50.78487,5.00968
2544,50.7338964,3.6798889
2545,51.12719,5.52366
2546,50.8335711,4.366433
2547,50.8858801,2.817508
2548,51.1145439,4.1433446
2549,51.1620413,4.605068
2550,50.51212,4.84469
2551,50.6935797,4.0395343
2552,50.5813314,5.4046647
2553,50.69366,4.92655
2554,50.5812596,5.8460072
2555,50.40558,4.20728
2556,50.9621231,4.4544329
2557,50.5329492,3.8841662
2558,50.5809075,3.3683528
2559,50.9206095,4.060892
2560,50.2922745,5.5583556
2561,51.2111185,4.3290546
2562,50.29689,4.71906
2563,50.9270095,3.9573308
2564,50.9270095,3.9573308
2565,50.4516025,4.9050011
2566,50.9006097,4.5607782
2567,50.9006097,4.5607782
2568,50.3098164,4.1187527
2569,51.1787632,3.7466865
2570,50.5358025,5.567426
2571,50.5736959,3.3039872
2572,51.4677647,4.468517
2573,50.6803312,3.3098471
2574,50.6875048,3.2707923
2575,51.1795852,3.0302382
2576,50.8305816,4.3899848
2577,50.8305816,4.3899848
2578,50.39021,3.88777
2579,50.6321104,6.0302664
2580,50.41189,5.17364
2581,50.8788296,4.5712345
2582,50.8747945,4.4033913
2583,50.8747945,4.4033913
2584,51.1316733,3.6790557
2585,50.6921704,6.0834561
2586,50.6536968,5.2460617
2587,50.4313689,4.5476376
2588,50.42693,5.02089
2589,50.562207,4.250265
2590,50.6652968,5.3994621
2591,50.72003,5.56954
2592,51.0950244,4.4477809
2593,51.0536024,3.1457942
2594,51.0362101,3.7373124
2595,51.0536024,3.1457942
2596,51.0536024,3.1457942
2597,51.0362101,3.7373124
2598,51.0362101,3.7373124
2599,50.45738,4.81096
2600,50.5992551,5.471899
2601,50.5992551,5.471899
2602,50.8815434,4.564597
2603,50.8815434,4.564597
2604,50.4336915,3.8889901
2605,50.6146662,5.6825373
2606,50.4831209,4.5501354
2607,50.5249076,3.4838047
2608,50.4355374,4.7601236
2609,50.2507458,4.6047505
2610,50.4136315,4.3211663
2611,50.4136315,4.3211663
2612,50.4136315,4.3211663
2613,50.4136315,4.3211663
2614,50.3180022,4.2155052
2615,50.43664,4.32036
2616,50.8100773,4.3247165
2617,50.5656406,5.7238334
2618,50.4069902,3.8934891
2619,50.6667771,3.619494
2620,50.6699339,3.6197759
2621,50.6699339,3.6197759
2622,NA,NA
2623,49.9699861,5.4504457
2624,50.150176,4.3272023
2625,50.6229047,3.3471214
2626,50.79987,4.18893
2627,50.7529096,3.9710088
2628,50.8721114,4.3138569
2629,50.5938686,3.4892888
2630,50.5938686,3.4892888
2631,50.9304019,3.6586503
2632,51.1626132,4.9907929
2633,50.6698756,5.1741795
2634,50.8943274,5.112621
2635,51.37952,4.90079
2636,50.5055017,4.956101
2637,50.7233726,4.8712894
2638,50.8839114,5.6103183
2639,50.78525,5.26296
2640,50.96548,4.80272
2641,50.8099859,3.0767048
2642,50.5600392,4.6919813
2643,50.6106962,4.4506241
2644,50.9662102,5.5021822
2645,50.3910334,3.912182
2646,50.80297,5.538845
2647,51.0500182,3.7303351
2648,51.0432117,3.7592682
2649,50.7211,4.49388
2650,50.7715168,3.8822568
2651,50.3364965,4.5276846
2652,51.1284,4.67316
2653,50.407129,5.0698435
2654,50.407129,5.0698435
2655,51.0500182,3.7303351
2656,50.6565066,3.8774062
2657,50.4642964,3.8877424
2658,51.2671512,4.8677063
2659,50.9837657,4.051058
2660,50.4254594,4.4772151
2661,50.7465212,5.1302863
2662,50.900999,4.4855744
2663,51.1494969,2.9539942
2664,50.37943,4.03584
2665,50.872929,4.955757
2666,50.872929,4.955757
2667,50.64786,5.54357
2668,50.6796,4.83774
2669,NA,NA
2670,50.80297,5.538845
2671,50.183851,4.7599339
2672,50.76781,4.95114
2673,50.795315,4.1171215
2674,50.4687201,4.4319559
2675,50.29004,4.4578
2676,50.4068438,4.3607435
2677,50.1849871,5.9402305
2678,50.4908073,4.3342955
2679,50.4908073,4.3342955
2680,50.4908073,4.3342955
2681,50.3334575,4.351614
2682,50.647734,5.4943585
2683,50.647734,5.4943585
2684,50.58374,4.77469
2685,50.58374,4.77469
2686,50.7384929,4.6957027
2687,50.7384929,4.6957027
2688,50.1887448,5.5698338
2689,50.9336045,4.3732334
2690,NA,NA
2691,50.6216,5.61074
2692,51.1892264,4.7386455
2693,50.8719066,4.2500012
2694,50.8719066,4.2500012
2695,51.15435,5.50838
2696,51.09495,5.54784
2697,50.5473025,3.3669917
2698,50.8447689,3.1989718
2699,50.9770224,4.6339895
2700,50.9018079,4.0068787
2701,51.1810333,4.2378789
2702,50.8322091,4.733484
2703,50.5257076,4.0621017
2704,50.5257076,4.0621017
2705,50.9484643,5.1111189
2706,51.08464,4.73293
2707,50.7381601,4.2337053
2708,50.80475,5.11168
2709,51.1041016,5.1768796
2710,51.1041016,5.1768796
2711,50.3218673,4.3873756
2712,51.1000589,4.1381593
2713,50.77953,4.71694
2714,51.0980104,4.1374821
2715,51.2510219,5.5424827
2716,51.2510219,5.5424827
2717,51.2510219,5.5424827
2718,51.025671,3.0031283
2719,50.6720831,5.0778963
2720,50.58092,4.94767
2721,50.4803048,3.6946534
2722,50.8566979,3.3107149
2723,50.8922905,4.4176727
2724,50.4060459,4.0174614
2725,50.44096,5.66651
2726,50.9326432,5.3425633
2727,50.3843,4.08188
2728,50.4792056,3.7659709
2729,50.3895393,5.2381899
2730,50.6157317,3.463517
2731,50.4639119,4.0453246
2732,51.1251498,5.3676233
2733,51.1251498,5.3676233
2734,51.1251498,5.3676233
2735,50.16347,4.83208
2736,51.45725,4.8232
2737,50.7517998,5.3017219
2738,50.7826441,3.410366
2739,51.0468914,4.4137291
2740,51.339918,3.2396865
2741,51.339918,3.2396865
2742,51.339918,3.2396865
2743,51.075058,4.7270671
2744,51.075058,4.7270671
2745,51.075058,4.7270671
2746,51.339918,3.2396865
2747,51.0312759,5.3764711
2748,50.7569169,4.9881737
2749,50.7569169,4.9881737
2750,51.1452459,4.3382869
2751,50.63843,4.1696
2752,50.6766384,5.9301078
2753,50.4323245,3.6846851
2754,51.1088735,5.2285739
2755,49.7809822,5.2376472
2756,50.9700983,4.0659206
2757,50.9092587,4.6773765
2758,51.1771658,4.8363766
2759,51.1394824,4.7564018
2760,50.7089534,6.0314237
2761,50.701341,3.3633472
2762,50.701341,3.3633472
2763,50.9392785,5.1672236
2764,50.9392785,5.1672236
2765,50.7112191,5.6800351
2766,50.7247718,4.0280349
2767,50.722568,3.2326156
2768,51.0523235,4.8807744
2769,50.6699566,5.6391753
2770,50.6134736,3.289636
2771,50.82988,3.14898
2772,50.6439529,5.7959114
2773,50.8844695,3.8928574
2774,50.8431958,3.23472
2775,51.0327975,3.8036959
2776,51.0338027,5.2827309
2777,51.0338027,5.2827309
2778,50.7825384,2.8310063
2779,50.995,4.55135
2780,50.8626072,4.6958889
2781,51.1677116,4.3351953
2782,50.48815,4.15428
2783,50.7741677,4.8873881
2784,50.7675858,4.4742969
2785,50.8718626,5.5564999
2786,50.8681697,4.9869043
2787,50.8485788,5.4899231
2788,51.3061855,4.4047295
2789,50.9916699,4.4924542
2790,50.9836437,4.5055891
2791,50.8053761,2.9371958
2792,50.9257196,4.8076661
2793,51.014356,4.4427697
2794,50.3330721,3.6934853
2795,50.9785832,3.0814404
2796,51.4015935,4.7615606
2797,50.8375329,3.6873757
2798,50.62834,5.37961
2799,50.4308672,3.8297469
2800,50.6085349,4.0427256
2801,50.268395,5.4472804
2802,50.48815,4.15428
2803,50.48815,4.15428
2804,50.1324498,5.7907565
2805,50.5829629,4.4113773
2806,51.0312759,5.3764711
2807,51.0312759,5.3764711
2808,51.0312759,5.3764711
2809,51.0312759,5.3764711
2810,50.7867816,2.9641654
