"week_midpoint","country","non_sgtf","sgtf","Other","Alpha","Beta","Gamma","Delta","Omicron (B.1.1.529)","Omicron (BA.1)","Omicron (BA.2)","Omicron (BA.3)","Omicron","Total","longitude","latitude","continent","date_num"
2021-03-18,"Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,134.4082215,7.28760993,"Oceania",18704
2021-03-18,"Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,35.233154,31.952162,"Asia",18704
2021-03-18,"Panama",45,0,39,0,0,6,0,0,0,0,0,0,45,-80.11915152,8.5175119,"North America",18704
2021-03-18,"Papua New Guinea",145,0,145,0,0,0,0,0,0,0,0,0,145,145.2074492,-6.46416276,"Oceania",18704
2021-03-18,"Paraguay",45,1,26,1,0,19,0,0,0,0,0,0,46,-58.40014084,-23.22823896,"South America",18704
2021-03-18,"Peru",100,0,83,0,0,17,0,0,0,0,0,0,100,-74.38242889,-9.15280281,"South America",18704
2021-03-18,"Philippines",234,152,54,154,178,0,0,0,0,0,0,0,386,122.8839215,11.77539737,"Asia",18704
2021-03-18,"Poland",51,853,51,851,2,0,0,0,0,0,0,0,904,19.39011841,52.12759537,"Europe",18704
2021-03-18,"Portugal",21,10,8,14,1,8,0,0,0,0,0,0,31,-8.50105506,39.59550247,"Europe",18704
2021-03-18,"Puerto Rico",26,38,27,37,0,0,0,0,0,0,0,0,64,-66.47307314,18.22812711,"North America",18704
2021-03-18,"Qatar",64,11,5,12,58,0,0,0,0,0,0,0,75,51.18478512,25.30600936,"Asia",18704
2021-03-18,"Republic of the Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,15.21965722,-0.83788172,"Africa",18704
2021-03-18,"Reunion",95,6,14,7,80,0,0,0,0,0,0,0,101,55.448101,-20.878901,"Africa",18704
2021-03-18,"Romania",6,82,5,83,0,0,0,0,0,0,0,0,88,24.97293286,45.85242939,"Europe",18704
2021-03-18,"Russia",73,13,70,16,0,0,0,0,0,0,0,0,86,96.68657347,61.98052168,"Europe",18704
2021-03-18,"Rwanda",2,0,2,0,0,0,0,0,0,0,0,0,2,29.91989113,-1.99033199,"Africa",18704
2021-03-18,"Saint Barthelemy",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.84068712,17.89881045,"North America",18704
2021-03-18,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.68754242,17.26458594,"North America",18704
2021-03-18,"Saint Lucia",0,2,0,2,0,0,0,0,0,0,0,0,2,-60.96969329,13.8947837,"North America",18704
2021-03-18,"Saint Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,-63.05971623,18.08889331,"North America",18704
2021-03-18,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.20129438,13.22471841,"North America",18704
2021-03-18,"Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,44.53687041,24.12245467,"Asia",18704
2021-03-18,"Senegal",19,11,23,7,0,0,0,0,0,0,0,0,30,-14.47348904,14.36624381,"Africa",18704
2021-03-18,"Serbia",0,3,0,3,0,0,0,0,0,0,0,0,3,20.457273,44.787197,"Europe",18704
2021-03-18,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,55.47601997,-4.66097821,"Africa",18704
2021-03-18,"Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,-11.79271209,8.56329069,"Africa",18704
2021-03-18,"Singapore",24,7,11,7,13,0,0,0,0,0,0,0,31,103.8172532,1.35877066,"Asia",18704
2021-03-18,"Sint Eustatius",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.973555,17.4890306,"North America",18704
2021-03-18,"Sint Maarten",1,6,1,6,0,0,0,0,0,0,0,0,7,-63.05713283,18.05081813,"North America",18704
2021-03-18,"Slovakia",168,169,8,329,0,0,0,0,0,0,0,0,337,19.47905212,48.70547175,"Europe",18704
2021-03-18,"Slovenia",110,659,346,421,2,0,0,0,0,0,0,0,769,14.8044464,46.11555444,"Europe",18704
2021-03-18,"Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,159.6328471,-8.92175696,"Oceania",18704
2021-03-18,"Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,45.70716243,4.75065195,"Africa",18704
2021-03-18,"South Africa",157,6,13,7,133,0,10,0,0,0,0,0,163,25.08388384,-29.0003377,"Africa",18704
2021-03-18,"South Korea",107,13,107,12,0,1,0,0,0,0,0,0,120,127.8391693,36.3852463,"Asia",18704
2021-03-18,"South Sudan",0,5,5,0,0,0,0,0,0,0,0,0,5,30.24790056,7.30877585,"Africa",18704
2021-03-18,"Spain",232,885,194,889,13,21,0,0,0,0,0,0,1117,-3.64754874,40.24448626,"Europe",18704
2021-03-18,"Sri Lanka",26,1,25,1,1,0,0,0,0,0,0,0,27,80.70107795,7.61266309,"Asia",18704
2021-03-18,"Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,29.94047226,15.99035431,"Africa",18704
2021-03-18,"Suriname",8,3,5,3,2,1,0,0,0,0,0,0,11,-55.91234833,4.13055377,"South America",18704
2021-03-18,"Sweden",729,5752,429,5745,300,7,0,0,0,0,0,0,6481,16.74371219,62.79232016,"Europe",18704
2021-03-18,"Switzerland",112,1107,100,1107,9,3,0,0,0,0,0,0,1219,8.20866006,46.79785296,"Europe",18704
2021-03-18,"Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,38.50787939,35.02547248,"Asia",18704
2021-03-18,"Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,120.9542726,23.75400343,"Asia",18704
2021-03-18,"Thailand",7,5,4,5,3,0,0,0,0,0,0,0,12,101.0028835,15.11816347,"Asia",18704
2021-03-18,"The Bahamas",0,1,0,1,0,0,0,0,0,0,0,0,1,-76.62835738,24.29031222,"North America",18704
2021-03-18,"Timor-Leste",9,0,9,0,0,0,0,0,0,0,0,0,9,125.727539,-8.874217,"Asia",18704
2021-03-18,"Togo",2,5,6,1,0,0,0,0,0,0,0,0,7,0.96232118,8.52529798,"Africa",18704
2021-03-18,"Trinidad and Tobago",5,0,5,0,0,0,0,0,0,0,0,0,5,-61.26565805,10.45735757,"South America",18704
2021-03-18,"Tunisia",0,0,0,0,0,0,0,0,0,0,0,0,0,9.55288287,34.11956663,"Africa",18704
2021-03-18,"Turkey",56,0,17,0,33,6,0,0,0,0,0,0,56,35.16895529,39.06160342,"Europe",18704
2021-03-18,"Turks and Caicos Islands",1,0,1,0,0,0,0,0,0,0,0,0,1,-71.97385725,21.83047424,"North America",18704
2021-03-18,"U.S. Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-64.80300497,17.95501398,"North America",18704
2021-03-18,"Uganda",4,1,4,0,1,0,0,0,0,0,0,0,5,32.36907536,1.27469024,"Africa",18704
2021-03-18,"Ukraine",0,31,0,31,0,0,0,0,0,0,0,0,31,31.38325794,48.99656784,"Europe",18704
2021-03-18,"United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,54.30015737,23.90527175,"Asia",18704
2021-03-18,"United Kingdom",520,16379,224,16597,68,6,3,0,1,0,0,1,16899,-2.86563362,54.12387156,"Europe",18704
2021-03-18,"Uruguay",41,0,6,0,0,35,0,0,0,0,0,0,41,-56.01806795,-32.79951982,"South America",18704
2021-03-18,"USA",17706,10707,16573,11257,192,386,5,0,0,0,0,0,28413,-112.4616706,45.67955203,"North America",18704
2021-03-18,"Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,63.14001799,41.75554081,"Asia",18704
2021-03-18,"Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,167.6863674,-16.22630588,"Oceania",18704
2021-03-18,"Venezuela",2,1,1,1,0,1,0,0,0,0,0,0,3,-66.18184085,7.12422395,"South America",18704
2021-03-18,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,106.2991386,16.64601451,"Asia",18704
2021-03-18,"Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-177.3481331,-13.88724988,"Oceania",18704
2021-03-18,"Zambia",2,0,0,0,2,0,0,0,0,0,0,0,2,27.77475082,-13.45824537,"Africa",18704
2021-03-18,"Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,29.85145031,-19.00420587,"Africa",18704
2021-03-25,"Afghanistan",0,2,0,2,0,0,0,0,0,0,0,0,2,66.00473115,33.83523216,"Asia",18711
2021-03-25,"Albania",0,0,0,0,0,0,0,0,0,0,0,0,0,20.04983034,41.14245128,"Europe",18711
2021-03-25,"Algeria",0,0,0,0,0,0,0,0,0,0,0,0,0,2.61732102,28.15893844,"Africa",18711
2021-03-25,"Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,1.56053368,42.54229174,"Europe",18711
2021-03-25,"Angola",54,8,33,8,20,1,0,0,0,0,0,0,62,17.53736149,-12.29336112,"Africa",18711
2021-03-25,"Anguilla",0,1,0,1,0,0,0,0,0,0,0,0,1,-63.06498464,18.22396692,"North America",18711
2021-03-25,"Antigua and Barbuda",1,0,1,0,0,0,0,0,0,0,0,0,1,-61.7946956,17.27754256,"North America",18711
2021-03-25,"Argentina",90,16,69,15,0,22,0,0,0,0,0,0,106,-65.17980881,-35.38135347,"South America",18711
2021-03-25,"Armenia",0,0,0,0,0,0,0,0,0,0,0,0,0,44.9299343,40.28952206,"Asia",18711
2021-03-25,"Aruba",3,22,4,21,0,0,0,0,0,0,0,0,25,-69.98267466,12.52088881,"South America",18711
2021-03-25,"Australia",29,28,24,28,3,2,0,0,0,0,0,0,57,134.4909988,-25.73288736,"Oceania",18711
2021-03-25,"Austria",11,145,7,148,1,0,0,0,0,0,0,0,156,14.12647809,47.58549847,"Europe",18711
2021-03-25,"Azerbaijan",0,0,0,0,0,0,0,0,0,0,0,0,0,47.54599646,40.28827674,"Europe",18711
2021-03-25,"Bahrain",0,1,0,1,0,0,0,0,0,0,0,0,1,50.54197759,26.04200845,"Asia",18711
2021-03-25,"Bangladesh",24,6,4,6,20,0,0,0,0,0,0,0,30,90.23812793,23.86730412,"Asia",18711
2021-03-25,"Barbados",0,0,0,0,0,0,0,0,0,0,0,0,0,-59.55980198,13.18145371,"North America",18711
2021-03-25,"Belarus",0,2,2,0,0,0,0,0,0,0,0,0,2,28.03208711,53.53131155,"Europe",18711
2021-03-25,"Belgium",395,1349,148,1419,79,98,0,0,0,0,0,0,1744,4.64064572,50.63981435,"Europe",18711
2021-03-25,"Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,-88.71010228,17.20027475,"North America",18711
2021-03-25,"Benin",42,51,81,10,2,0,0,0,0,0,0,0,93,2.32784527,9.6417533,"Africa",18711
2021-03-25,"Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,-64.75454185,32.31368594,"North America",18711
2021-03-25,"Bolivia",10,0,3,0,0,7,0,0,0,0,0,0,10,-64.6853892,-16.70814536,"South America",18711
2021-03-25,"Bonaire",0,20,0,20,0,0,0,0,0,0,0,0,20,-68.262383,12.20189,"South America",18711
2021-03-25,"Bosnia and Herzegovina",0,3,0,3,0,0,0,0,0,0,0,0,3,17.76876588,44.17449912,"Europe",18711
2021-03-25,"Botswana",5,0,3,0,2,0,0,0,0,0,0,0,5,23.7985373,-22.18402031,"Africa",18711
2021-03-25,"Brazil",1429,64,135,78,0,1279,1,0,0,0,0,0,1493,-53.09783199,-10.78777567,"South America",18711
2021-03-25,"British Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-64.47140241,18.52593375,"North America",18711
2021-03-25,"Brunei",0,0,0,0,0,0,0,0,0,0,0,0,0,114.7220255,4.51968241,"Asia",18711
2021-03-25,"Bulgaria",3,306,3,306,0,0,0,0,0,0,0,0,309,25.21552327,42.76889988,"Europe",18711
2021-03-25,"Burkina Faso",4,3,6,0,0,0,1,0,0,0,0,0,7,-1.7545684,12.26953681,"Africa",18711
2021-03-25,"Burundi",0,0,0,0,0,0,0,0,0,0,0,0,0,29.8751201,-3.35939257,"Africa",18711
2021-03-25,"Cabo Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,-23.95990969,15.95518822,"Africa",18711
2021-03-25,"Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,104.9069431,12.72004932,"Asia",18711
2021-03-25,"Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,0,12.73964266,5.69110296,"Africa",18711
2021-03-25,"Canada",2604,2824,1649,2837,23,919,0,0,0,0,0,0,5428,-98.30775723,61.36206827,"North America",18711
2021-03-25,"Canary Islands",1,17,0,17,1,0,0,0,0,0,0,0,18,-16.629129,28.291565,"Europe",18711
2021-03-25,"Cayman Islands",0,1,0,1,0,0,0,0,0,0,0,0,1,-80.91213058,19.42896455,"North America",18711
2021-03-25,"Central African Republic",0,1,1,0,0,0,0,0,0,0,0,0,1,20.46826364,6.56823003,"Africa",18711
2021-03-25,"Chile",117,9,87,4,0,35,0,0,0,0,0,0,126,-71.38255879,-37.73069754,"South America",18711
2021-03-25,"China",0,0,0,0,0,0,0,0,0,0,0,0,0,103.8190739,36.56176801,"Asia",18711
2021-03-25,"Colombia",44,11,38,8,0,9,0,0,0,0,0,0,55,-73.08114936,3.91383156,"South America",18711
2021-03-25,"Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,43.68238096,-11.87777573,"Africa",18711
2021-03-25,"Costa Rica",21,9,17,8,5,0,0,0,0,0,0,0,30,-84.19208786,9.9763424,"North America",18711
2021-03-25,"Cote d'Ivoire",7,17,18,6,0,0,0,0,0,0,0,0,24,-5.56921598,7.62842868,"Africa",18711
2021-03-25,"Crimea",0,0,0,0,0,0,0,0,0,0,0,0,0,34.109547,44.957813,"Europe",18711
2021-03-25,"Croatia",3,380,20,362,1,0,0,0,0,0,0,0,383,16.40413079,45.08047284,"Europe",18711
2021-03-25,"Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,-79.01606913,21.62290023,"North America",18711
2021-03-25,"Curacao",1,25,1,25,0,0,0,0,0,0,0,0,26,-68.9712225,12.19552443,"South America",18711
2021-03-25,"Cyprus",0,0,0,0,0,0,0,0,0,0,0,0,0,33.00600358,34.91666932,"Europe",18711
2021-03-25,"Czech Republic",9,162,13,154,2,0,2,0,0,0,0,0,171,15.31240065,49.73341073,"Europe",18711
2021-03-25,"Democratic Republic of the Congo",5,1,1,1,4,0,0,0,0,0,0,0,6,23.64395637,-2.87746013,"Africa",18711
2021-03-25,"Denmark",229,3440,250,3409,7,3,0,0,0,0,0,0,3669,10.02799418,55.98126391,"Europe",18711
2021-03-25,"Djibouti",16,2,1,2,15,0,0,0,0,0,0,0,18,42.56067681,11.74872052,"Africa",18711
2021-03-25,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.35773122,15.43947211,"North America",18711
2021-03-25,"Dominican Republic",7,1,7,1,0,0,0,0,0,0,0,0,8,-70.50569086,18.8943308,"North America",18711
2021-03-25,"Ecuador",1,1,1,1,0,0,0,0,0,0,0,0,2,-78.75203573,-1.42381949,"South America",18711
2021-03-25,"Egypt",44,2,44,2,0,0,0,0,0,0,0,0,46,29.8618993,26.49593108,"Africa",18711
2021-03-25,"El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,-88.87164456,13.73944008,"North America",18711
2021-03-25,"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,10.34138898,1.70554042,"Africa",18711
2021-03-25,"Estonia",75,441,73,433,9,1,0,0,0,0,0,0,516,25.54248555,58.67192416,"Europe",18711
2021-03-25,"Eswatini",2,0,0,0,2,0,0,0,0,0,0,0,2,31.465866,-26.522503,"Africa",18711
2021-03-25,"Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,39.6008014,8.62278417,"Africa",18711
2021-03-25,"Faroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88096322,62.05386227,"Europe",18711
2021-03-25,"Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,165.4505548,-17.4285609,"Oceania",18711
2021-03-25,"Finland",198,280,75,270,133,0,0,0,0,0,0,0,478,26.27467024,64.49884844,"Europe",18711
2021-03-25,"France",522,1933,288,1999,153,15,0,0,0,0,0,0,2455,2.53618475,46.18700581,"Europe",18711
2021-03-25,"French Guiana",11,8,1,8,0,10,0,0,0,0,0,0,19,-53.2484462,3.92595718,"South America",18711
2021-03-25,"French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,-144.9048876,-14.72228068,"Oceania",18711
2021-03-25,"Gabon",8,2,8,2,0,0,0,0,0,0,0,0,10,11.78863005,-0.58660329,"Africa",18711
2021-03-25,"Gambia",2,9,3,8,0,0,0,0,0,0,0,0,11,-15.39601809,13.44965377,"Africa",18711
2021-03-25,"Georgia",1,0,1,0,0,0,0,0,0,0,0,0,1,43.50778995,42.16855944,"Asia",18711
2021-03-25,"Germany",1223,6790,842,6988,169,11,3,0,0,0,0,0,8013,10.38577693,51.10697903,"Europe",18711
2021-03-25,"Ghana",6,9,4,8,3,0,0,0,0,0,0,0,15,-1.21676901,7.95345124,"Africa",18711
2021-03-25,"Gibraltar",0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35257,36.14474,"Europe",18711
2021-03-25,"Greece",32,119,17,133,0,0,1,0,0,0,0,0,151,22.95556207,39.07466973,"Europe",18711
2021-03-25,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.68219415,12.1172555,"North America",18711
2021-03-25,"Guadeloupe",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.551,16.265,"North America",18711
2021-03-25,"Guam",2,0,2,0,0,0,0,0,0,0,0,0,2,144.7679224,13.4416655,"Oceania",18711
2021-03-25,"Guatemala",2,2,2,2,0,0,0,0,0,0,0,0,4,-90.36482288,15.69404158,"North America",18711
2021-03-25,"Guinea",3,1,3,1,0,0,0,0,0,0,0,0,4,-10.94066379,10.43621595,"Africa",18711
2021-03-25,"Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,-14.94972941,12.04744454,"Africa",18711
2021-03-25,"Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,-58.98202596,4.79378052,"South America",18711
2021-03-25,"Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,-72.68527364,18.93500961,"North America",18711
2021-03-25,"Honduras",0,0,0,0,0,0,0,0,0,0,0,0,0,-86.61516846,14.82688225,"North America",18711
2021-03-25,"Hong Kong",9,2,4,2,4,0,1,0,0,0,0,0,11,114.1137986,22.39828782,"Asia",18711
2021-03-25,"Hungary",0,0,0,0,0,0,0,0,0,0,0,0,0,19.39559381,47.16277712,"Europe",18711
2021-03-25,"Iceland",0,53,0,53,0,0,0,0,0,0,0,0,53,-18.57397086,64.99575263,"Europe",18711
2021-03-25,"India",1730,276,1142,516,40,2,306,0,0,0,0,0,2006,79.61197355,22.88578035,"Asia",18711
2021-03-25,"Indonesia",104,0,102,0,0,0,2,0,0,0,0,0,104,117.2400976,-2.21505018,"Asia",18711
2021-03-25,"Iran",1,1,1,1,0,0,0,0,0,0,0,0,2,54.27407071,32.57503287,"Asia",18711
2021-03-25,"Iraq",0,3,0,3,0,0,0,0,0,0,0,0,3,43.74353204,33.03970511,"Asia",18711
2021-03-25,"Ireland",138,728,37,822,3,4,0,0,0,0,0,0,866,-8.13793167,53.1754426,"Europe",18711
2021-03-25,"Israel",2,137,0,139,0,0,0,0,0,0,0,0,139,35.00444995,31.4611019,"Asia",18711
2021-03-25,"Italy",198,1356,134,1352,8,60,0,0,0,0,0,0,1554,12.07000946,42.79663568,"Europe",18711
2021-03-25,"Jamaica",0,1,0,1,0,0,0,0,0,0,0,0,1,-77.31482556,18.15695476,"North America",18711
2021-03-25,"Japan",876,779,863,778,6,7,1,0,0,0,0,0,1655,138.0308921,37.59230065,"Asia",18711
2021-03-25,"Jordan",2,5,2,5,0,0,0,0,0,0,0,0,7,36.77137251,31.24579389,"Asia",18711
2021-03-25,"Kazakhstan",0,2,0,2,0,0,0,0,0,0,0,0,2,67.29149657,48.15687954,"Asia",18711
2021-03-25,"Kenya",37,57,11,65,18,0,0,0,0,0,0,0,94,37.79594437,0.5998746,"Africa",18711
2021-03-25,"Kosovo",0,0,0,0,0,0,0,0,0,0,0,0,0,20.87249613,42.57078418,"Europe",18711
2021-03-25,"Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,47.58699362,29.33431677,"Asia",18711
2021-03-25,"Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,74.54165548,41.46221785,"Asia",18711
2021-03-25,"Latvia",135,387,123,385,5,0,9,0,0,0,0,0,522,24.9123704,56.85085306,"Europe",18711
2021-03-25,"Lebanon",0,64,0,64,0,0,0,0,0,0,0,0,64,35.88016327,33.92306993,"Asia",18711
2021-03-25,"Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,28.22722773,-29.5800467,"Africa",18711
2021-03-25,"Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,-9.32207781,6.45278273,"Africa",18711
2021-03-25,"Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,18.00865782,27.03094247,"Africa",18711
2021-03-25,"Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,9.53573593,47.13665447,"Europe",18711
2021-03-25,"Lithuania",169,566,171,563,1,0,0,0,0,0,0,0,735,23.88720035,55.32611078,"Europe",18711
2021-03-25,"Luxembourg",122,309,21,311,99,0,0,0,0,0,0,0,431,6.07182681,49.76724687,"Europe",18711
2021-03-25,"Madagascar",13,1,2,1,11,0,0,0,0,0,0,0,14,46.70473751,-19.37189599,"Africa",18711
2021-03-25,"Malawi",5,0,0,0,5,0,0,0,0,0,0,0,5,34.2893585,-13.2180697,"Africa",18711
2021-03-25,"Malaysia",42,4,37,3,6,0,0,0,0,0,0,0,46,109.6976155,3.78987255,"Asia",18711
2021-03-25,"Maldives",1,0,0,1,0,0,0,0,0,0,0,0,1,73.45711081,3.72854733,"Asia",18711
2021-03-25,"Mali",0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54268794,17.34581461,"Africa",18711
2021-03-25,"Malta",0,1,0,1,0,0,0,0,0,0,0,0,1,14.40522042,35.92151315,"Europe",18711
2021-03-25,"Martinique",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.024174,14.641528,"North America",18711
2021-03-25,"Mauritius",2,0,2,0,0,0,0,0,0,0,0,0,2,57.57120758,-20.2777156,"Africa",18711
2021-03-25,"Mayotte",0,0,0,0,0,0,0,0,0,0,0,0,0,45.130741,-12.809645,"Africa",18711
2021-03-25,"Mexico",527,19,522,19,0,4,1,0,0,0,0,0,546,-102.5234504,23.94753932,"North America",18711
2021-03-25,"Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,28.45673742,47.19499323,"Europe",18711
2021-03-25,"Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,7.40628055,43.75276115,"Europe",18711
2021-03-25,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,103.0529965,46.82681435,"Asia",18711
2021-03-25,"Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,19.2388382,42.7889115,"Europe",18711
2021-03-25,"Montserrat",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.18519807,16.73941361,"North America",18711
2021-03-25,"Morocco",4,12,4,12,0,0,0,0,0,0,0,0,16,-8.45616045,29.83762793,"Africa",18711
2021-03-25,"Mozambique",2,0,0,0,2,0,0,0,0,0,0,0,2,35.53367351,-17.27381898,"Africa",18711
2021-03-25,"Myanmar",0,0,0,0,0,0,0,0,0,0,0,0,0,96.48843207,21.18566514,"Asia",18711
2021-03-25,"Namibia",5,0,0,0,5,0,0,0,0,0,0,0,5,17.20962769,-22.13030791,"Africa",18711
2021-03-25,"Nepal",0,0,0,0,0,0,0,0,0,0,0,0,0,83.9158367,28.24891362,"Asia",18711
2021-03-25,"Netherlands",176,1744,56,1744,64,56,0,0,0,0,0,0,1920,5.2814735,52.10080804,"Europe",18711
2021-03-25,"New Zealand",2,9,0,9,2,0,0,0,0,0,0,0,11,171.4849539,-41.81112825,"Oceania",18711
2021-03-25,"Niger",4,6,10,0,0,0,0,0,0,0,0,0,10,9.38546454,17.41912605,"Africa",18711
2021-03-25,"Nigeria",4,5,9,0,0,0,0,0,0,0,0,0,9,8.08944243,9.59411807,"Africa",18711
2021-03-25,"North Macedonia",0,1,0,1,0,0,0,0,0,0,0,0,1,21.745275,41.608635,"Europe",18711
2021-03-25,"Northern Mariana Islands",0,1,0,1,0,0,0,0,0,0,0,0,1,145.6196188,15.82873009,"Oceania",18711
2021-03-25,"Norway",52,740,33,725,34,0,0,0,0,0,0,0,792,15.34832968,68.75014407,"Europe",18711
2021-03-25,"Oman",2,6,2,6,0,0,0,0,0,0,0,0,8,56.09165967,20.60515412,"Asia",18711
2021-03-25,"Pakistan",0,5,0,5,0,0,0,0,0,0,0,0,5,69.33958027,29.94975221,"Asia",18711
2021-03-25,"Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,134.4082215,7.28760993,"Oceania",18711
2021-03-25,"Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,35.233154,31.952162,"Asia",18711
2021-03-25,"Panama",35,1,33,1,0,2,0,0,0,0,0,0,36,-80.11915152,8.5175119,"North America",18711
2021-03-25,"Papua New Guinea",238,0,238,0,0,0,0,0,0,0,0,0,238,145.2074492,-6.46416276,"Oceania",18711
2021-03-25,"Paraguay",7,0,4,0,0,3,0,0,0,0,0,0,7,-58.40014084,-23.22823896,"South America",18711
2021-03-25,"Peru",57,3,43,2,0,15,0,0,0,0,0,0,60,-74.38242889,-9.15280281,"South America",18711
2021-03-25,"Philippines",295,166,46,167,248,0,0,0,0,0,0,0,461,122.8839215,11.77539737,"Asia",18711
2021-03-25,"Poland",152,641,30,760,3,0,0,0,0,0,0,0,793,19.39011841,52.12759537,"Europe",18711
2021-03-25,"Portugal",13,7,2,8,4,6,0,0,0,0,0,0,20,-8.50105506,39.59550247,"Europe",18711
2021-03-25,"Puerto Rico",21,45,20,45,0,1,0,0,0,0,0,0,66,-66.47307314,18.22812711,"North America",18711
2021-03-25,"Qatar",50,1,5,5,41,0,0,0,0,0,0,0,51,51.18478512,25.30600936,"Asia",18711
2021-03-25,"Republic of the Congo",0,1,0,1,0,0,0,0,0,0,0,0,1,15.21965722,-0.83788172,"Africa",18711
2021-03-25,"Reunion",49,3,6,2,44,0,0,0,0,0,0,0,52,55.448101,-20.878901,"Africa",18711
2021-03-25,"Romania",12,109,9,110,1,0,1,0,0,0,0,0,121,24.97293286,45.85242939,"Europe",18711
2021-03-25,"Russia",81,20,58,40,2,0,1,0,0,0,0,0,101,96.68657347,61.98052168,"Europe",18711
2021-03-25,"Rwanda",15,0,11,0,3,0,1,0,0,0,0,0,15,29.91989113,-1.99033199,"Africa",18711
2021-03-25,"Saint Barthelemy",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.84068712,17.89881045,"North America",18711
2021-03-25,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.68754242,17.26458594,"North America",18711
2021-03-25,"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,-60.96969329,13.8947837,"North America",18711
2021-03-25,"Saint Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,-63.05971623,18.08889331,"North America",18711
2021-03-25,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.20129438,13.22471841,"North America",18711
2021-03-25,"Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,44.53687041,24.12245467,"Asia",18711
2021-03-25,"Senegal",22,17,19,20,0,0,0,0,0,0,0,0,39,-14.47348904,14.36624381,"Africa",18711
2021-03-25,"Serbia",0,0,0,0,0,0,0,0,0,0,0,0,0,20.457273,44.787197,"Europe",18711
