"variant","date","count","total","prop","date_num"
"Omicron (XBB.1.5*)",2022-12-12,1797,79614,0.022571407038963,19338
"Omicron (XBB.1.5*)",2022-12-19,2256,69932,0.0322599096264943,19345
"Omicron (XBB.1.5*)",2022-12-26,3248,64501,0.0503558084370785,19352
"Omicron (XBB.1.5*)",2023-01-02,4953,62696,0.0790002551996938,19359
"Omicron (XBB.1.5*)",2023-01-09,6460,51401,0.125678488745355,19366
"Omicron (XBB.1.5*)",2023-01-16,8368,43897,0.190628061143131,19373
"Omicron (XBB.1.5*)",2023-01-23,10726,41142,0.260706820280978,19380
"Omicron (XBB.1.5*)",2023-01-30,12610,40211,0.313595782248638,19387
"Omicron (XBB.1.5*)",2023-02-06,15214,39590,0.384288961859055,19394
"Omicron (XBB.1.5*)",2023-02-13,16196,37418,0.432839809717248,19401
"Omicron (XBB.1.5*)",2023-02-20,15849,33089,0.478980930218502,19408
"Omicron (XBB.1.5*)",2023-02-27,13448,25437,0.528678696387153,19415
"Omicron (XBB.1.5*)",2023-03-06,5913,11427,0.517458650564453,19422
"Omicron (XBB.1.5*)",2023-03-13,522,925,0.564324324324324,19429
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-02-14,1,223059,4.48311881609798e-06,19037
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-02-28,1,172790,5.78737195439551e-06,19051
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-10-31,1,60771,1.645521712659e-05,19296
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-11-14,1,65869,1.51816484233858e-05,19310
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-11-21,2,69371,2.88304911274164e-05,19317
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-11-28,3,78154,3.83857512091512e-05,19324
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-12-05,3,79356,3.78043248147588e-05,19331
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-12-12,12,79614,0.000150727259024795,19338
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-12-19,36,69932,0.000514785791912143,19345
"Omicron (XBB.1.9.1/2*+1.11.1*)",2022-12-26,46,64501,0.000713167237717245,19352
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-01-02,135,62696,0.0021532474161031,19359
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-01-09,186,51401,0.00361860664189413,19366
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-01-16,302,43897,0.00687974121238353,19373
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-01-23,524,41142,0.0127363764522872,19380
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-01-30,1115,40211,0.027728730944269,19387
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-02-06,1471,39590,0.0371558474362213,19394
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-02-13,2032,37418,0.0543054145063873,19401
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-02-20,2512,33089,0.0759164677083018,19408
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-02-27,2911,25437,0.114439595864292,19415
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-03-06,1901,11427,0.166360374551501,19422
"Omicron (XBB.1.9.1/2*+1.11.1*)",2023-03-13,103,925,0.111351351351351,19429
"Omicron (XBB.1.16*)",2023-01-09,1,51401,1.94548744187856e-05,19366
"Omicron (XBB.1.16*)",2023-01-23,1,41142,2.43060619318458e-05,19380
"Omicron (XBB.1.16*)",2023-01-30,6,40211,0.000149212901942255,19387
"Omicron (XBB.1.16*)",2023-02-06,13,39590,0.000328365748926497,19394
"Omicron (XBB.1.16*)",2023-02-13,45,37418,0.00120262975038751,19401
"Omicron (XBB.1.16*)",2023-02-20,83,33089,0.00250838647284596,19408
"Omicron (XBB.1.16*)",2023-02-27,167,25437,0.00656523961158942,19415
"Omicron (XBB.1.16*)",2023-03-06,143,11427,0.012514220705347,19422
"Omicron (XBB.1.16*)",2023-03-13,32,925,0.0345945945945946,19429
