"collection_date","LABORATORY","n_neg","n_spos","n_sgtf","n_pos","total","collection_date_num","TRUEPOS","est_n_B117","propB117","obs"
2021-01-15,"Saint LUC - UCL",1796,45,11,56,1852,18642,0.843425658434084,9.27768224277492,0.165672897192409,"278"
2021-01-15,"ULB",1431,32,4,36,1467,18642,0.843425658434084,3.37370263373634,0.0937139620482315,"279"
2021-01-15,"UMons - Jolimont",527,60,3,63,590,18642,0.843425658434084,2.53027697530225,0.0401631265920992,"280"
2021-01-15,"UZ leuven",362,20,1,21,383,18642,0.843425658434084,0.843425658434084,0.0401631265920992,"281"
2021-01-15,"UZA",1729,35,14,49,1778,18642,0.843425658434084,11.8079592180772,0.240978759552595,"282"
2021-01-16,"Namur",421,28,2,30,451,18643,0.857349425114068,1.71469885022814,0.0571566283409379,"283"
2021-01-16,"Saint LUC - UCL",928,29,8,37,965,18643,0.857349425114068,6.85879540091254,0.185372848673312,"284"
2021-01-16,"ULB",1259,26,15,41,1300,18643,0.857349425114068,12.860241376711,0.31366442382222,"285"
2021-01-16,"UMons - Jolimont",234,11,2,13,247,18643,0.857349425114068,1.71469885022814,0.13189991155601,"286"
2021-01-16,"UZ leuven",468,27,3,30,498,18643,0.857349425114068,2.5720482753422,0.0857349425114068,"287"
2021-01-16,"UZA",736,26,8,34,770,18643,0.857349425114068,6.85879540091254,0.201729276497428,"288"
2021-01-17,"Namur",490,13,2,15,505,18644,0.870237066552334,1.74047413310467,0.116031608873644,"289"
2021-01-17,"Saint LUC - UCL",2248,50,11,61,2309,18644,0.870237066552334,9.57260773207567,0.156927995607798,"290"
2021-01-17,"ULB",896,49,9,58,954,18644,0.870237066552334,7.832133598971,0.135036786189155,"291"
2021-01-17,"UMons - Jolimont",308,24,0,24,332,18644,0.870237066552334,0,0,"292"
2021-01-17,"UZ leuven",1318,70,7,77,1395,18644,0.870237066552334,6.09165946586634,0.0791124605956667,"293"
2021-01-17,"UZA",1444,21,5,26,1470,18644,0.870237066552334,4.35118533276167,0.167353282029295,"294"
2021-01-18,"Namur",483,45,2,47,530,18645,0.882130576604037,1.76426115320807,0.0375374713448526,"295"
2021-01-18,"Saint LUC - UCL",1728,77,10,87,1815,18645,0.882130576604037,8.82130576604037,0.101394319149889,"296"
2021-01-18,"ULB",1319,33,13,46,1365,18645,0.882130576604037,11.4676974958525,0.249297771648967,"297"
2021-01-18,"UMons - Jolimont",838,74,10,84,922,18645,0.882130576604037,8.82130576604037,0.105015544833814,"298"
2021-01-18,"UZ leuven",718,28,3,31,749,18645,0.882130576604037,2.64639172981211,0.0853674751552294,"299"
2021-01-18,"UZA",3195,36,7,43,3238,18645,0.882130576604037,6.17491403622826,0.143602652005308,"300"
2021-01-19,"Namur",677,56,3,59,736,18646,0.893076681761634,2.6792300452849,0.0454106787336424,"301"
2021-01-19,"Saint LUC - UCL",87,2,3,5,92,18646,0.893076681761634,2.6792300452849,0.53584600905698,"302"
2021-01-19,"ULB",816,46,3,49,865,18646,0.893076681761634,2.6792300452849,0.0546781641894878,"303"
2021-01-19,"UMons - Jolimont",771,62,2,64,835,18646,0.893076681761634,1.78615336352327,0.0279086463050511,"304"
2021-01-19,"UZ leuven",917,42,19,61,978,18646,0.893076681761634,16.968456953471,0.278171425466738,"305"
2021-01-19,"UZA",1670,30,7,37,1707,18646,0.893076681761634,6.25153677233144,0.168960453306255,"306"
2021-01-20,"Namur",388,25,19,44,432,18647,0.903125427500352,17.1593831225067,0.38998598005697,"307"
2021-01-20,"Saint LUC - UCL",1812,79,22,101,1913,18647,0.903125427500352,19.8687594050077,0.196720390148591,"308"
2021-01-20,"ULB",731,26,14,40,771,18647,0.903125427500352,12.6437559850049,0.316093899625123,"309"
2021-01-20,"UMons - Jolimont",756,69,1,70,826,18647,0.903125427500352,0.903125427500352,0.0129017918214336,"310"
2021-01-20,"UZ leuven",1147,46,7,53,1200,18647,0.903125427500352,6.32187799250246,0.119280716839669,"311"
2021-01-20,"UZA",2028,31,26,57,2085,18647,0.903125427500352,23.4812611150091,0.411951949386125,"312"
2021-01-21,"Namur",223,6,5,11,234,18648,0.912328918476927,4.56164459238463,0.414694962944058,"313"
2021-01-21,"Saint LUC - UCL",1479,53,18,71,1550,18648,0.912328918476927,16.4219205325847,0.231294655388517,"314"
2021-01-21,"ULB",832,41,8,49,881,18648,0.912328918476927,7.29863134781541,0.148951660159498,"315"
2021-01-21,"UMons - Jolimont",686,70,6,76,762,18648,0.912328918476927,5.47397351086156,0.0720259672481784,"316"
2021-01-21,"UZ leuven",1024,48,22,70,1094,18648,0.912328918476927,20.0712362064924,0.286731945807034,"317"
2021-01-21,"UZA",2911,82,30,112,3023,18648,0.912328918476927,27.3698675543078,0.244373817449177,"318"
2021-01-22,"Namur",594,29,2,31,625,18649,0.920740223867377,1.84148044773475,0.0594025950882179,"319"
2021-01-22,"Saint LUC - UCL",628,10,12,22,650,18649,0.920740223867377,11.0488826864085,0.502221940291296,"320"
2021-01-22,"ULB",1000,41,29,70,1070,18649,0.920740223867377,26.7014664921539,0.381449521316485,"321"
2021-01-22,"UMons - Jolimont",680,70,4,74,754,18649,0.920740223867377,3.68296089546951,0.049769741830669,"322"
2021-01-22,"UZ leuven",437,25,10,35,472,18649,0.920740223867377,9.20740223867377,0.263068635390679,"323"
2021-01-22,"UZA",2658,53,31,84,2742,18649,0.920740223867377,28.5429469398887,0.339796987379627,"324"
2021-01-23,"Namur",359,23,1,24,383,18650,0.928412449916959,0.928412449916959,0.0386838520798733,"325"
2021-01-23,"Saint LUC - UCL",1040,33,15,48,1088,18650,0.928412449916959,13.9261867487544,0.29012889059905,"326"
2021-01-23,"ULB",783,28,17,45,828,18650,0.928412449916959,15.7830116485883,0.350733592190851,"327"
2021-01-23,"UMons - Jolimont",410,15,0,15,425,18650,0.928412449916959,0,0,"328"
2021-01-23,"UZ leuven",985,39,14,53,1038,18650,0.928412449916959,12.9977742988374,0.245241024506367,"329"
2021-01-23,"UZA",1991,61,32,93,2084,18650,0.928412449916959,29.7091983973427,0.319453746207986,"330"
2021-01-24,"Namur",598,20,5,25,623,18651,0.935397974620091,4.67698987310045,0.187079594924018,"331"
2021-01-24,"Saint LUC - UCL",2101,54,25,79,2180,18651,0.935397974620091,23.3849493655023,0.296012017284839,"332"
2021-01-24,"ULB",823,33,14,47,870,18651,0.935397974620091,13.0955716446813,0.278629183929389,"333"
2021-01-24,"UMons - Jolimont",363,28,4,32,395,18651,0.935397974620091,3.74159189848036,0.116924746827511,"334"
2021-01-24,"UZ leuven",1047,70,9,79,1126,18651,0.935397974620091,8.41858177158082,0.106564326222542,"335"
2021-01-24,"UZA",1018,38,8,46,1064,18651,0.935397974620091,7.48318379696073,0.162677908629581,"336"
2021-01-25,"Namur",674,60,5,65,739,18652,0.94174783427079,4.70873917135395,0.0724421410977531,"337"
2021-01-25,"Saint LUC - UCL",1532,52,19,71,1603,18652,0.94174783427079,17.893208851145,0.252017026072465,"338"
2021-01-25,"ULB",1131,30,20,50,1181,18652,0.94174783427079,18.8349566854158,0.376699133708316,"339"
2021-01-25,"UMons - Jolimont",1331,134,7,141,1472,18652,0.94174783427079,6.59223483989553,0.0467534385808194,"340"
2021-01-25,"UZ leuven",1761,70,12,82,1843,18652,0.94174783427079,11.3009740112495,0.13781675623475,"341"
2021-01-25,"UZA",3601,87,43,130,3731,18652,0.94174783427079,40.495156873644,0.311501206720338,"342"
2021-01-26,"Namur",840,37,14,51,891,18653,0.947511248218842,13.2651574750638,0.260101126962035,"343"
2021-01-26,"Saint LUC - UCL",1228,52,17,69,1297,18653,0.947511248218842,16.1076912197203,0.233444800285802,"344"
2021-01-26,"ULB",1015,27,14,41,1056,18653,0.947511248218842,13.2651574750638,0.323540426221068,"345"
2021-01-26,"UMons - Jolimont",1465,114,1,115,1580,18653,0.947511248218842,0.947511248218842,0.00823922824538124,"346"
2021-01-26,"UZ leuven",1412,59,24,83,1495,18653,0.947511248218842,22.7402699572522,0.273979156111472,"347"
2021-01-26,"UZA",5001,69,34,103,5104,18653,0.947511248218842,32.2153824394406,0.31277070329554,"348"
2021-01-27,"Namur",289,8,6,14,303,18654,0.952735266256573,5.71641159753944,0.40831511410996,"349"
2021-01-27,"Saint LUC - UCL",1262,56,17,73,1335,18654,0.952735266256573,16.1964995263617,0.221869856525503,"350"
2021-01-27,"ULB",1171,35,15,50,1221,18654,0.952735266256573,14.2910289938486,0.285820579876972,"351"
2021-01-27,"UMons - Jolimont",1120,74,5,79,1199,18654,0.952735266256573,4.76367633128286,0.0602997003959856,"352"
2021-01-27,"UZ leuven",1523,59,40,99,1622,18654,0.952735266256573,38.1094106502629,0.384943541921847,"353"
2021-01-27,"UZA",2997,75,61,136,3133,18654,0.952735266256573,58.1168512416509,0.427329788541551,"354"
2021-01-28,"Namur",586,62,7,69,655,18655,0.957464522345197,6.70225165641638,0.097134081977049,"355"
2021-01-28,"Saint LUC - UCL",1691,56,28,84,1775,18655,0.957464522345197,26.8090066256655,0.319154840781732,"356"
2021-01-28,"ULB",1176,80,23,103,1279,18655,0.957464522345197,22.0216840139395,0.213802757416889,"357"
2021-01-28,"UMons - Jolimont",1133,80,6,86,1219,18655,0.957464522345197,5.74478713407118,0.0667998503961765,"358"
2021-01-28,"UZ leuven",1293,72,21,93,1386,18655,0.957464522345197,20.1067549692491,0.216201666336012,"359"
2021-01-28,"UZA",1862,53,29,82,1944,18655,0.957464522345197,27.7664711480107,0.338615501805009,"360"
2021-01-29,"Namur",939,52,4,56,995,18656,0.961741078575356,3.84696431430142,0.0686957913268112,"361"
2021-01-29,"Saint LUC - UCL",1199,28,8,36,1235,18656,0.961741078575356,7.69392862860285,0.213720239683412,"362"
2021-01-29,"ULB",1139,51,36,87,1226,18656,0.961741078575356,34.6226788287128,0.397961825617389,"363"
2021-01-29,"UMons - Jolimont",1730,79,15,94,1824,18656,0.961741078575356,14.4261161786303,0.153469321049259,"364"
2021-01-29,"UZ leuven",1736,53,53,106,1842,18656,0.961741078575356,50.9722771644939,0.480870539287678,"365"
2021-01-29,"UZA",1695,74,18,92,1787,18656,0.961741078575356,17.3113394143564,0.188166732764744,"366"
2021-01-30,"Namur",878,46,10,56,934,18657,0.965604344080093,9.65604344080093,0.172429347157159,"367"
2021-01-30,"Saint LUC - UCL",1046,26,37,63,1109,18657,0.965604344080093,35.7273607309634,0.567100963983547,"368"
2021-01-30,"ULB",724,27,23,50,774,18657,0.965604344080093,22.2088999138421,0.444177998276843,"369"
2021-01-30,"UMons - Jolimont",707,38,9,47,754,18657,0.965604344080093,8.69043909672084,0.184902959504699,"370"
2021-01-30,"UZ leuven",1405,67,25,92,1497,18657,0.965604344080093,24.1401086020023,0.262392484804373,"371"
2021-01-30,"UZA",1427,65,27,92,1519,18657,0.965604344080093,26.0713172901625,0.283383883588723,"372"
2021-01-31,"Namur",618,18,6,24,642,18658,0.969091054856416,5.8145463291385,0.242272763714104,"373"
2021-01-31,"Saint LUC - UCL",2299,51,47,98,2397,18658,0.969091054856416,45.5472795782516,0.464768158961751,"374"
2021-01-31,"ULB",1273,45,33,78,1351,18658,0.969091054856416,31.9800048102617,0.410000061670022,"375"
2021-01-31,"UMons - Jolimont",345,17,4,21,366,18658,0.969091054856416,3.87636421942567,0.184588772353603,"376"
2021-01-31,"UZ leuven",1653,54,22,76,1729,18658,0.969091054856416,21.3200032068412,0.280526357984752,"377"
2021-01-31,"UZA",2214,49,19,68,2282,18658,0.969091054856416,18.4127300422719,0.270775441798116,"378"
2021-02-01,"Namur",1006,60,11,71,1077,18659,0.972235301923412,10.6945883211575,0.150628004523346,"379"
2021-02-01,"Saint LUC - UCL",1823,74,40,114,1937,18659,0.972235301923412,38.8894120769365,0.341135193657338,"380"
2021-02-01,"ULB",1342,46,44,90,1432,18659,0.972235301923412,42.7783532846301,0.475315036495891,"381"
2021-02-01,"UMons - Jolimont",1608,86,14,100,1708,18659,0.972235301923412,13.6112942269278,0.136112942269278,"382"
2021-02-01,"UZ leuven",1305,46,23,69,1374,18659,0.972235301923412,22.3614119442385,0.324078433974471,"383"
2021-02-01,"UZA",3446,83,32,115,3561,18659,0.972235301923412,31.1115296615492,0.27053504053521,"384"
2021-02-02,"Namur",626,35,10,45,671,18660,0.975068596812221,9.75068596812221,0.216681910402716,"385"
2021-02-02,"Saint LUC - UCL",1487,48,34,82,1569,18660,0.975068596812221,33.1523322916155,0.404296735263604,"386"
2021-02-02,"ULB",1580,44,26,70,1650,18660,0.975068596812221,25.3517835171177,0.362168335958825,"387"
2021-02-02,"UMons - Jolimont",1461,96,16,112,1573,18660,0.975068596812221,15.6010975489955,0.139295513830317,"388"
