specimen_date,ereg_code,sgtf,non_sgtf,ereg_name
2020-06-24,x,0,0,London
2020-06-24,x,0,0,South East
2020-06-24,x,0,0,North East
2020-06-24,x,0,0,South West
2020-06-25,x,0,0,East Midlands
2020-06-25,x,0,0,West Midlands
2020-06-25,x,0,0,London
2020-06-25,x,0,0,Yorkshire and The Humber
2020-06-25,x,0,0,North West
2020-06-25,x,0,0,South East
2020-06-25,x,0,0,North East
2020-06-25,x,0,0,East of England
2020-06-25,x,0,0,South West
2020-06-26,x,0,0,East of England
2020-06-26,x,0,0,North West
2020-06-26,x,0,0,London
2020-06-26,x,0,0,Yorkshire and The Humber
2020-06-26,x,0,0,South East
2020-06-26,x,0,0,East Midlands
2020-06-26,x,0,0,West Midlands
2020-06-26,x,0,0,North East
2020-06-26,x,0,0,South West
2020-06-27,x,0,0,South East
2020-06-27,x,0,0,Yorkshire and The Humber
2020-06-27,x,0,0,West Midlands
2020-06-27,x,0,0,London
2020-06-27,x,0,0,East Midlands
2020-06-27,x,0,0,North East
2020-06-27,x,0,0,North West
2020-06-27,x,0,0,East of England
2020-06-27,x,0,0,South West
2020-06-28,x,0,0,West Midlands
2020-06-28,x,0,0,East of England
2020-06-28,x,0,0,North West
2020-06-28,x,0,0,Yorkshire and The Humber
2020-06-28,x,0,0,East Midlands
2020-06-28,x,0,0,South West
2020-06-28,x,0,0,South East
2020-06-28,x,0,0,London
2020-06-28,x,0,0,North East
2020-06-29,x,0,0,South East
2020-06-29,x,0,0,North East
2020-06-29,x,0,0,West Midlands
2020-06-29,x,0,0,London
2020-06-29,x,0,0,East Midlands
2020-06-29,x,0,0,East of England
2020-06-29,x,0,0,Yorkshire and The Humber
2020-06-29,x,0,0,North West
2020-06-29,x,0,0,South West
2020-06-30,x,0,0,South East
2020-06-30,x,0,0,East Midlands
2020-06-30,x,0,0,London
2020-06-30,x,0,0,North West
2020-06-30,x,0,0,Yorkshire and The Humber
2020-06-30,x,0,0,South West
2020-06-30,x,0,0,East of England
2020-06-30,x,0,0,West Midlands
2020-06-30,x,0,0,North East
2020-07-01,x,0,0,West Midlands
2020-07-01,x,0,0,North West
2020-07-01,x,0,0,North East
2020-07-01,x,0,0,South East
2020-07-01,x,0,0,East Midlands
2020-07-01,x,0,0,South West
2020-07-01,x,0,0,London
2020-07-01,x,0,0,Yorkshire and The Humber
2020-07-01,x,0,0,East of England
2020-07-02,x,0,0,London
2020-07-02,x,0,0,East Midlands
2020-07-02,x,0,0,North West
2020-07-02,x,0,0,West Midlands
2020-07-02,x,0,0,Yorkshire and The Humber
2020-07-02,x,0,0,South East
2020-07-02,x,0,0,East of England
2020-07-02,x,0,0,South West
2020-07-02,x,0,0,North East
2020-07-03,x,0,0,East Midlands
2020-07-03,x,0,0,Yorkshire and The Humber
2020-07-03,x,0,0,West Midlands
2020-07-03,x,0,0,North West
2020-07-03,x,0,0,London
2020-07-03,x,0,0,East of England
2020-07-03,x,0,0,South East
2020-07-03,x,0,0,South West
2020-07-03,x,0,0,North East
2020-07-04,x,0,0,London
2020-07-04,x,0,0,Yorkshire and The Humber
2020-07-04,x,0,0,South East
2020-07-04,x,0,0,East of England
2020-07-04,x,0,0,East Midlands
2020-07-04,x,0,0,North West
2020-07-04,x,0,0,South West
2020-07-04,x,0,0,North East
2020-07-04,x,0,0,West Midlands
2020-07-05,x,0,0,Yorkshire and The Humber
2020-07-05,x,0,0,North West
2020-07-05,x,0,0,London
2020-07-05,x,0,0,East Midlands
2020-07-05,x,0,0,West Midlands
2020-07-05,x,0,0,South East
2020-07-05,x,0,0,East of England
2020-07-05,x,0,0,South West
2020-07-05,x,0,0,North East
2020-07-06,x,0,0,North East
2020-07-06,x,0,0,North West
2020-07-06,x,0,0,East Midlands
2020-07-06,x,0,0,London
2020-07-06,x,0,0,South East
2020-07-06,x,0,0,West Midlands
2020-07-06,x,0,0,Yorkshire and The Humber
2020-07-06,x,0,0,South West
2020-07-06,x,0,0,East of England
2020-07-07,x,0,0,North West
2020-07-07,x,0,0,East Midlands
2020-07-07,x,0,0,Yorkshire and The Humber
2020-07-07,x,0,0,East of England
2020-07-07,x,0,0,West Midlands
2020-07-07,x,0,0,South East
2020-07-07,x,0,0,South West
2020-07-07,x,0,0,London
2020-07-07,x,0,0,North East
2020-07-08,x,0,0,West Midlands
2020-07-08,x,0,0,South East
2020-07-08,x,0,0,Yorkshire and The Humber
2020-07-08,x,0,0,North West
2020-07-08,x,0,0,London
2020-07-08,x,0,0,East Midlands
2020-07-08,x,0,0,South West
2020-07-08,x,0,0,East of England
2020-07-08,x,0,0,North East
2020-07-09,x,0,0,London
2020-07-09,x,0,0,Yorkshire and The Humber
2020-07-09,x,0,0,North West
2020-07-09,x,0,0,East Midlands
2020-07-09,x,0,0,South East
2020-07-09,x,0,0,East of England
2020-07-09,x,0,0,South West
2020-07-09,x,0,0,West Midlands
2020-07-09,x,0,0,North East
2020-07-10,x,0,0,West Midlands
2020-07-10,x,0,0,Yorkshire and The Humber
2020-07-10,x,0,0,East of England
2020-07-10,x,0,0,South East
2020-07-10,x,0,0,North West
2020-07-10,x,0,0,East Midlands
2020-07-10,x,0,0,London
2020-07-10,x,0,0,South West
2020-07-10,x,0,0,North East
2020-07-11,x,0,0,West Midlands
2020-07-11,x,0,0,Yorkshire and The Humber
2020-07-11,x,0,0,East Midlands
2020-07-11,x,0,0,North East
2020-07-11,x,0,0,North West
2020-07-11,x,0,0,East of England
2020-07-11,x,0,0,London
2020-07-11,x,0,0,South East
2020-07-11,x,0,0,South West
2020-07-12,x,0,0,West Midlands
2020-07-12,x,0,0,South West
2020-07-12,x,0,0,London
2020-07-12,x,0,0,Yorkshire and The Humber
2020-07-12,x,0,0,East of England
2020-07-12,x,0,0,South East
2020-07-12,x,0,0,East Midlands
2020-07-12,x,0,0,North West
2020-07-12,x,0,0,North East
2020-07-13,x,0,0,Yorkshire and The Humber
2020-07-13,x,0,0,North East
2020-07-13,x,0,0,South East
2020-07-13,x,0,0,East Midlands
2020-07-13,x,0,0,London
2020-07-13,x,0,0,North West
2020-07-13,x,0,0,West Midlands
2020-07-13,x,0,0,East of England
2020-07-13,x,0,0,South West
2020-07-14,x,0,0,Yorkshire and The Humber
2020-07-14,x,0,0,East Midlands
2020-07-14,x,0,0,East of England
2020-07-14,x,0,0,South West
2020-07-14,x,0,0,South East
2020-07-14,x,0,0,West Midlands
2020-07-14,x,0,0,North West
2020-07-14,x,0,0,London
2020-07-14,x,0,0,North East
2020-07-15,x,0,0,West Midlands
2020-07-15,x,0,0,South East
2020-07-15,x,0,0,London
2020-07-15,x,0,0,East of England
2020-07-15,x,0,0,North West
2020-07-15,x,0,0,South West
2020-07-15,x,0,0,Yorkshire and The Humber
2020-07-15,x,0,0,North East
2020-07-15,x,0,0,East Midlands
2020-07-16,x,0,0,East of England
2020-07-16,x,0,0,South West
2020-07-16,x,0,0,South East
2020-07-16,x,0,0,London
2020-07-16,x,0,0,Yorkshire and The Humber
2020-07-16,x,0,0,North East
2020-07-16,x,0,0,East Midlands
2020-07-16,x,0,0,North West
2020-07-16,x,0,0,West Midlands
2020-07-17,x,0,0,East Midlands
2020-07-17,x,0,0,North West
2020-07-17,x,0,0,Yorkshire and The Humber
2020-07-17,x,0,0,East of England
2020-07-17,x,0,0,London
2020-07-17,x,0,0,West Midlands
2020-07-17,x,0,0,South West
2020-07-17,x,0,0,South East
2020-07-17,x,0,0,North East
2020-07-18,x,0,0,South East
2020-07-18,x,0,0,East Midlands
2020-07-18,x,0,0,London
2020-07-18,x,0,0,North West
2020-07-18,x,0,0,West Midlands
2020-07-18,x,0,0,Yorkshire and The Humber
2020-07-18,x,0,0,East of England
2020-07-18,x,0,0,South West
2020-07-18,x,0,0,North East
2020-07-19,x,0,0,Yorkshire and The Humber
2020-07-19,x,0,0,West Midlands
2020-07-19,x,0,0,North West
2020-07-19,x,0,0,East Midlands
2020-07-19,x,0,0,North East
2020-07-19,x,0,0,South East
2020-07-19,x,0,0,South West
2020-07-19,x,0,0,London
2020-07-19,x,0,0,East of England
2020-07-20,x,0,0,West Midlands
2020-07-20,x,0,0,Yorkshire and The Humber
2020-07-20,x,0,0,London
2020-07-20,x,0,0,South East
2020-07-20,x,0,0,North West
2020-07-20,x,0,0,East Midlands
2020-07-20,x,0,0,South West
2020-07-20,x,0,0,East of England
2020-07-20,x,0,0,North East
2020-07-21,x,0,0,North West
2020-07-21,x,0,0,Yorkshire and The Humber
2020-07-21,x,0,0,West Midlands
2020-07-21,x,0,0,South East
2020-07-21,x,0,0,South West
2020-07-21,x,0,0,London
2020-07-21,x,0,0,East of England
2020-07-21,x,0,0,East Midlands
2020-07-21,x,0,0,North East
2020-07-22,x,0,0,East Midlands
2020-07-22,x,0,0,North West
2020-07-22,x,0,0,West Midlands
2020-07-22,x,0,0,London
2020-07-22,x,0,0,South East
2020-07-22,x,0,0,Yorkshire and The Humber
2020-07-22,x,0,0,East of England
2020-07-22,x,0,0,North East
2020-07-22,x,0,0,South West
2020-07-23,x,0,0,South West
2020-07-23,x,0,0,East Midlands
2020-07-23,x,0,0,South East
2020-07-23,x,0,0,North West
2020-07-23,x,0,0,West Midlands
2020-07-23,x,0,0,Yorkshire and The Humber
2020-07-23,x,0,0,London
2020-07-23,x,0,0,East of England
2020-07-23,x,0,0,North East
2020-07-24,x,0,0,West Midlands
2020-07-24,x,0,0,East Midlands
2020-07-24,x,0,0,London
2020-07-24,x,0,0,Yorkshire and The Humber
2020-07-24,x,0,0,North West
2020-07-24,x,0,0,South West
2020-07-24,x,0,0,East of England
2020-07-24,x,0,0,South East
2020-07-24,x,0,0,North East
2020-07-25,x,0,0,South West
2020-07-25,x,0,0,West Midlands
2020-07-25,x,0,0,London
2020-07-25,x,0,0,North West
2020-07-25,x,0,0,East of England
2020-07-25,x,0,0,North East
2020-07-25,x,0,0,East Midlands
2020-07-25,x,0,0,South East
2020-07-25,x,0,0,Yorkshire and The Humber
2020-07-26,x,0,0,North West
2020-07-26,x,0,0,East of England
2020-07-26,x,0,0,West Midlands
2020-07-26,x,0,0,Yorkshire and The Humber
2020-07-26,x,0,0,London
2020-07-26,x,0,0,East Midlands
2020-07-26,x,0,0,South East
2020-07-26,x,0,0,South West
2020-07-26,x,0,0,North East
2020-07-27,x,0,0,South East
2020-07-27,x,0,0,North West
2020-07-27,x,0,0,Yorkshire and The Humber
2020-07-27,x,0,0,East of England
2020-07-27,x,0,0,London
2020-07-27,x,0,0,East Midlands
2020-07-27,x,0,0,North East
2020-07-27,x,0,0,South West
2020-07-27,x,0,0,West Midlands
2020-07-28,x,0,0,East Midlands
2020-07-28,x,0,0,West Midlands
2020-07-28,x,0,0,North West
2020-07-28,x,0,0,South East
2020-07-28,x,0,0,Yorkshire and The Humber
2020-07-28,x,0,0,South West
2020-07-28,x,0,0,London
2020-07-28,x,0,0,East of England
2020-07-28,x,0,0,North East
2020-07-29,x,0,0,South East
2020-07-29,x,0,0,London
2020-07-29,x,0,0,East of England
2020-07-29,x,0,0,West Midlands
2020-07-29,x,0,0,North West
2020-07-29,x,0,0,South West
2020-07-29,x,0,0,East Midlands
2020-07-29,x,0,0,Yorkshire and The Humber
2020-07-29,x,0,0,North East
2020-07-30,x,0,0,East of England
2020-07-30,x,0,0,South East
2020-07-30,x,0,0,West Midlands
2020-07-30,x,0,0,Yorkshire and The Humber
2020-07-30,x,0,0,North West
2020-07-30,x,0,0,North East
2020-07-30,x,0,0,London
2020-07-30,x,0,0,South West
2020-07-30,x,0,0,East Midlands
2020-07-31,x,0,0,North West
2020-07-31,x,0,0,London
2020-07-31,x,0,0,Yorkshire and The Humber
2020-07-31,x,0,0,South West
2020-07-31,x,0,0,West Midlands
2020-07-31,x,0,0,East Midlands
2020-07-31,x,0,0,East of England
2020-07-31,x,0,0,South East
2020-07-31,x,0,0,North East
2020-08-01,x,0,0,North West
2020-08-01,x,0,0,East Midlands
2020-08-01,x,0,0,South West
2020-08-01,x,0,0,Yorkshire and The Humber
2020-08-01,x,0,0,South East
2020-08-01,x,0,0,London
2020-08-01,x,0,0,East of England
2020-08-01,x,0,0,West Midlands
2020-08-01,x,0,0,North East
2020-08-02,x,0,0,North West
2020-08-02,x,0,0,London
2020-08-02,x,0,0,East Midlands
2020-08-02,x,0,0,Yorkshire and The Humber
2020-08-02,x,0,0,West Midlands
2020-08-02,x,0,0,South East
2020-08-02,x,0,0,South West
2020-08-02,x,0,0,North East
2020-08-02,x,0,0,East of England
2020-08-03,x,0,0,London
2020-08-03,x,0,0,East Midlands
2020-08-03,x,0,0,West Midlands
2020-08-03,x,0,0,South West
2020-08-03,x,0,0,Yorkshire and The Humber
2020-08-03,x,0,0,South East
2020-08-03,x,0,0,North West
2020-08-03,x,0,0,East of England
2020-08-03,x,0,0,North East
2020-08-04,x,0,0,South West
2020-08-04,x,0,0,Yorkshire and The Humber
2020-08-04,x,0,0,North West
2020-08-04,x,0,0,London
2020-08-04,x,0,0,South East
2020-08-04,x,0,0,West Midlands
2020-08-04,x,0,0,North East
2020-08-04,x,0,0,East Midlands
2020-08-04,x,0,0,East of England
2020-08-05,x,0,0,Yorkshire and The Humber
2020-08-05,x,0,0,North West
2020-08-05,x,0,0,East Midlands
2020-08-05,x,0,0,West Midlands
2020-08-05,x,0,0,South East
2020-08-05,x,0,0,London
2020-08-05,x,0,0,East of England
2020-08-05,x,0,0,South West
2020-08-05,x,0,0,North East
2020-08-06,x,0,0,East of England
2020-08-06,x,0,0,North East
2020-08-06,x,0,0,North West
2020-08-06,x,0,0,West Midlands
2020-08-06,x,0,0,London
2020-08-06,x,0,0,Yorkshire and The Humber
2020-08-06,x,0,0,East Midlands
2020-08-06,x,0,0,South East
2020-08-06,x,0,0,South West
2020-08-07,x,0,0,North West
2020-08-07,x,0,0,East Midlands
2020-08-07,x,0,0,London
2020-08-07,x,0,0,Yorkshire and The Humber
2020-08-07,x,0,0,South East
2020-08-07,x,0,0,East of England
2020-08-07,x,0,0,West Midlands
2020-08-07,x,0,0,North East
2020-08-07,x,0,0,South West
2020-08-08,x,0,0,East Midlands
2020-08-08,x,0,0,West Midlands
2020-08-08,x,0,0,North West
2020-08-08,x,0,0,East of England
2020-08-08,x,0,0,Yorkshire and The Humber
2020-08-08,x,0,0,South East
2020-08-08,x,0,0,London
2020-08-08,x,0,0,South West
2020-08-08,x,0,0,North East
2020-08-09,x,0,0,West Midlands
2020-08-09,x,0,0,North West
2020-08-09,x,0,0,Yorkshire and The Humber
2020-08-09,x,0,0,London
2020-08-09,x,0,0,East Midlands
2020-08-09,x,0,0,South East
2020-08-09,x,0,0,South West
2020-08-09,x,0,0,East of England
2020-08-09,x,0,0,North East
2020-08-10,x,0,0,North West
2020-08-10,x,0,0,London
2020-08-10,x,0,0,West Midlands
2020-08-10,x,0,0,Yorkshire and The Humber
2020-08-10,x,0,0,South West
2020-08-10,x,0,0,East Midlands
2020-08-10,x,0,0,South East
2020-08-10,x,0,0,East of England
2020-08-10,x,0,0,North East
2020-08-11,x,0,0,South East
2020-08-11,x,0,0,Yorkshire and The Humber
2020-08-11,x,0,0,North West
2020-08-11,x,0,0,East Midlands
2020-08-11,x,0,0,East of England
2020-08-11,x,0,0,South West
2020-08-11,x,0,0,London
2020-08-11,x,0,0,West Midlands
2020-08-11,x,0,0,North East
2020-08-12,x,0,0,West Midlands
2020-08-12,x,0,0,Yorkshire and The Humber
2020-08-12,x,0,0,East of England
2020-08-12,x,0,0,London
2020-08-12,x,0,0,East Midlands
2020-08-12,x,0,0,North West
2020-08-12,x,0,0,South West
2020-08-12,x,0,0,South East
2020-08-12,x,0,0,North East
2020-08-13,x,0,0,South East
2020-08-13,x,0,0,Yorkshire and The Humber
2020-08-13,x,0,0,West Midlands
2020-08-13,x,0,0,North West
2020-08-13,x,0,0,East Midlands
2020-08-13,x,0,0,London
2020-08-13,x,0,0,South West
2020-08-13,x,0,0,East of England
2020-08-13,x,0,0,North East
2020-08-14,x,0,0,West Midlands
2020-08-14,x,0,0,East of England
2020-08-14,x,0,0,Yorkshire and The Humber
2020-08-14,x,0,0,London
2020-08-14,x,0,0,North West
2020-08-14,x,0,0,East Midlands
2020-08-14,x,0,0,South West
2020-08-14,x,0,0,South East
2020-08-14,x,0,0,North East
2020-08-15,x,0,0,London
2020-08-15,x,0,0,South East
2020-08-15,x,0,0,East Midlands
2020-08-15,x,0,0,North East
2020-08-15,x,0,0,North West
2020-08-15,x,0,0,Yorkshire and The Humber
2020-08-15,x,0,0,East of England
2020-08-15,x,0,0,West Midlands
2020-08-15,x,0,0,South West
2020-08-16,x,0,0,London
2020-08-16,x,0,0,West Midlands
2020-08-16,x,0,0,North West
2020-08-16,x,0,0,East of England
2020-08-16,x,0,0,Yorkshire and The Humber
2020-08-16,x,0,0,South West
2020-08-16,x,0,0,East Midlands
2020-08-16,x,0,0,North East
2020-08-16,x,0,0,South East
2020-08-17,x,0,0,Yorkshire and The Humber
2020-08-17,x,0,0,East of England
2020-08-17,x,0,0,North West
2020-08-17,x,0,0,South East
2020-08-17,x,0,0,West Midlands
2020-08-17,x,0,0,London
2020-08-17,x,0,0,North East
2020-08-17,x,0,0,South West
2020-08-17,x,0,0,East Midlands
2020-08-18,x,0,0,Yorkshire and The Humber
2020-08-18,x,0,0,North West
2020-08-18,x,0,0,East Midlands
2020-08-18,x,0,0,London
2020-08-18,x,0,0,West Midlands
2020-08-18,x,0,0,South East
2020-08-18,x,0,0,North East
2020-08-18,x,0,0,South West
2020-08-18,x,0,0,East of England
2020-08-19,x,0,0,London
2020-08-19,x,0,0,North West
2020-08-19,x,0,0,East Midlands
2020-08-19,x,0,0,West Midlands
2020-08-19,x,0,0,South East
2020-08-19,x,0,0,East of England
2020-08-19,x,0,0,North East
2020-08-19,x,0,0,Yorkshire and The Humber
2020-08-19,x,0,0,South West
2020-08-20,x,0,0,East of England
2020-08-20,x,0,0,London
2020-08-20,x,0,0,East Midlands
2020-08-20,x,0,0,South East
2020-08-20,x,0,0,West Midlands
2020-08-20,x,0,0,North West
2020-08-20,x,0,0,South West
2020-08-20,x,0,0,Yorkshire and The Humber
2020-08-20,x,0,0,North East
2020-08-21,x,0,0,Yorkshire and The Humber
2020-08-21,x,0,0,North West
2020-08-21,x,0,0,West Midlands
2020-08-21,x,0,0,East of England
2020-08-21,x,0,0,London
2020-08-21,x,0,0,South East
2020-08-21,x,0,0,East Midlands
2020-08-21,x,0,0,South West
2020-08-21,x,0,0,North East
2020-08-22,x,0,0,London
2020-08-22,x,0,0,West Midlands
2020-08-22,x,0,0,South West
2020-08-22,x,0,0,East of England
2020-08-22,x,0,0,North West
2020-08-22,x,0,0,South East
2020-08-22,x,0,0,Yorkshire and The Humber
2020-08-22,x,0,0,East Midlands
2020-08-22,x,0,0,North East
2020-08-23,x,0,0,West Midlands
2020-08-23,x,0,0,London
2020-08-23,x,0,0,Yorkshire and The Humber
2020-08-23,x,0,0,South West
2020-08-23,x,0,0,South East
2020-08-23,x,0,0,East of England
2020-08-23,x,0,0,North West
2020-08-23,x,0,0,North East
2020-08-23,x,0,0,East Midlands
2020-08-24,x,0,0,Yorkshire and The Humber
2020-08-24,x,0,0,North West
2020-08-24,x,0,0,East Midlands
2020-08-24,x,0,0,West Midlands
2020-08-24,x,0,0,London
2020-08-24,x,0,0,South East
2020-08-24,x,0,0,East of England
2020-08-24,x,0,0,North East
2020-08-24,x,0,0,South West
2020-08-25,x,0,0,North West
2020-08-25,x,0,0,London
2020-08-25,x,0,0,East of England
2020-08-25,x,0,0,Yorkshire and The Humber
2020-08-25,x,0,0,South East
2020-08-25,x,0,0,West Midlands
2020-08-25,x,0,0,South West
2020-08-25,x,0,0,East Midlands
2020-08-25,x,0,0,North East
2020-08-26,x,0,0,North West
2020-08-26,x,0,0,North East
2020-08-26,x,0,0,East of England
2020-08-26,x,0,0,South West
2020-08-26,x,0,0,South East
2020-08-26,x,0,0,West Midlands
2020-08-26,x,0,0,Yorkshire and The Humber
2020-08-26,x,0,0,London
2020-08-26,x,0,0,East Midlands
2020-08-27,x,0,0,West Midlands
2020-08-27,x,0,0,South East
2020-08-27,x,0,0,North West
2020-08-27,x,0,0,Yorkshire and The Humber
2020-08-27,x,0,0,South West
2020-08-27,x,0,0,London
2020-08-27,x,0,0,East of England
2020-08-27,x,0,0,East Midlands
2020-08-27,x,0,0,North East
2020-08-28,x,0,0,East Midlands
2020-08-28,x,0,0,North East
2020-08-28,x,0,0,London
2020-08-28,x,0,0,Yorkshire and The Humber
2020-08-28,x,0,0,South East
2020-08-28,x,0,0,East of England
2020-08-28,x,0,0,South West
2020-08-28,x,0,0,North West
2020-08-28,x,0,0,West Midlands
2020-08-29,x,0,0,Yorkshire and The Humber
2020-08-29,x,0,0,London
2020-08-29,x,0,0,West Midlands
2020-08-29,x,0,0,East of England
2020-08-29,x,0,0,South East
2020-08-29,x,0,0,South West
2020-08-29,x,0,0,North West
2020-08-29,x,0,0,East Midlands
2020-08-29,x,0,0,North East
2020-08-30,x,0,0,North West
2020-08-30,x,0,0,Yorkshire and The Humber
2020-08-30,x,0,0,London
2020-08-30,x,0,0,East of England
2020-08-30,x,0,0,East Midlands
2020-08-30,x,0,0,South East
2020-08-30,x,0,0,South West
2020-08-30,x,0,0,West Midlands
2020-08-30,x,0,0,North East
2020-08-31,x,0,0,London
2020-08-31,x,0,0,East of England
2020-08-31,x,0,0,North East
2020-08-31,x,0,0,North West
2020-08-31,x,0,0,Yorkshire and The Humber
2020-08-31,x,0,0,East Midlands
2020-08-31,x,0,0,West Midlands
2020-08-31,x,0,0,South East
2020-08-31,x,0,0,South West
2020-09-01,x,0,13,North East
2020-09-01,x,2,55,South West
2020-09-01,x,4,252,North West
2020-09-01,x,8,67,East Midlands
2020-09-01,x,1,125,Yorkshire and The Humber
2020-09-01,x,6,134,London
2020-09-01,x,2,55,East of England
2020-09-01,x,1,120,West Midlands
2020-09-01,x,2,49,South East
2020-09-02,x,9,325,North West
2020-09-02,x,2,202,West Midlands
2020-09-02,x,5,95,East Midlands
2020-09-02,x,6,140,London
2020-09-02,x,3,71,South East
2020-09-02,x,0,6,North East
2020-09-02,x,3,197,Yorkshire and The Humber
2020-09-02,x,4,53,East of England
2020-09-02,x,2,49,South West
2020-09-03,x,9,77,South East
2020-09-03,x,3,101,East Midlands
2020-09-03,x,4,133,London
2020-09-03,x,5,332,North West
2020-09-03,x,0,186,Yorkshire and The Humber
2020-09-03,x,0,10,North East
2020-09-03,x,3,197,West Midlands
2020-09-03,x,2,67,East of England
2020-09-03,x,7,41,South West
2020-09-04,x,1,158,London
2020-09-04,x,0,6,North East
2020-09-04,x,1,260,West Midlands
2020-09-04,x,4,397,North West
2020-09-04,x,2,201,Yorkshire and The Humber
2020-09-04,x,5,89,East Midlands
2020-09-04,x,2,46,South West
2020-09-04,x,0,75,South East
2020-09-04,x,9,69,East of England
2020-09-05,x,5,165,London
2020-09-05,x,1,364,North West
2020-09-05,x,1,227,Yorkshire and The Humber
2020-09-05,x,1,201,West Midlands
2020-09-05,x,2,88,South East
2020-09-05,x,2,58,East of England
2020-09-05,x,4,39,South West
2020-09-05,x,0,18,North East
2020-09-05,x,0,109,East Midlands
2020-09-06,x,3,95,South East
2020-09-06,x,6,253,North West
2020-09-06,x,0,161,West Midlands
2020-09-06,x,0,81,Yorkshire and The Humber
2020-09-06,x,1,59,East Midlands
2020-09-06,x,3,47,East of England
2020-09-06,x,0,3,North East
2020-09-06,x,5,138,London
2020-09-06,x,5,20,South West
2020-09-07,x,4,117,East Midlands
2020-09-07,x,1,267,Yorkshire and The Humber
2020-09-07,x,3,444,North West
2020-09-07,x,10,239,London
2020-09-07,x,0,91,South East
2020-09-07,x,2,227,West Midlands
2020-09-07,x,2,46,South West
2020-09-07,x,0,27,North East
2020-09-07,x,5,76,East of England
2020-09-08,x,1,133,East Midlands
2020-09-08,x,0,233,West Midlands
2020-09-08,x,1,455,North West
2020-09-08,x,0,228,Yorkshire and The Humber
2020-09-08,x,3,57,East of England
2020-09-08,x,4,147,London
2020-09-08,x,0,33,North East
2020-09-08,x,4,22,South West
2020-09-08,x,1,84,South East
2020-09-09,x,2,441,North West
2020-09-09,x,0,123,East Midlands
2020-09-09,x,1,178,West Midlands
2020-09-09,x,4,71,East of England
2020-09-09,x,4,206,Yorkshire and The Humber
2020-09-09,x,3,129,London
2020-09-09,x,0,8,North East
2020-09-09,x,0,67,South East
2020-09-09,x,1,43,South West
2020-09-10,x,0,324,Yorkshire and The Humber
2020-09-10,x,1,208,West Midlands
2020-09-10,x,0,71,East of England
2020-09-10,x,0,103,East Midlands
2020-09-10,x,5,509,North West
2020-09-10,x,7,144,London
2020-09-10,x,0,17,North East
2020-09-10,x,1,72,South East
2020-09-10,x,2,23,South West
2020-09-11,x,1,218,West Midlands
2020-09-11,x,3,178,London
2020-09-11,x,3,515,North West
2020-09-11,x,2,95,East Midlands
2020-09-11,x,1,237,Yorkshire and The Humber
2020-09-11,x,3,24,North East
2020-09-11,x,4,32,South West
2020-09-11,x,1,53,South East
2020-09-11,x,4,57,East of England
2020-09-12,x,5,301,North West
2020-09-12,x,0,30,East Midlands
2020-09-12,x,5,56,South East
2020-09-12,x,2,97,West Midlands
2020-09-12,x,0,121,Yorkshire and The Humber
2020-09-12,x,7,130,London
2020-09-12,x,0,17,North East
2020-09-12,x,3,52,East of England
2020-09-12,x,2,26,South West
2020-09-13,x,0,6,North East
2020-09-13,x,0,9,Yorkshire and The Humber
2020-09-13,x,0,25,South East
2020-09-13,x,0,9,West Midlands
2020-09-13,x,1,17,North West
2020-09-13,x,0,65,London
2020-09-13,x,0,15,East Midlands
2020-09-13,x,2,35,East of England
2020-09-13,x,1,29,South West
2020-09-14,x,2,524,North West
2020-09-14,x,6,45,South East
2020-09-14,x,1,169,West Midlands
2020-09-14,x,8,126,London
2020-09-14,x,0,98,East Midlands
2020-09-14,x,1,235,Yorkshire and The Humber
2020-09-14,x,1,29,South West
2020-09-14,x,10,48,East of England
2020-09-14,x,2,37,North East
2020-09-15,x,1,131,North East
2020-09-15,x,0,125,East Midlands
2020-09-15,x,8,596,North West
2020-09-15,x,4,104,London
2020-09-15,x,0,211,West Midlands
2020-09-15,x,10,46,East of England
2020-09-15,x,0,225,Yorkshire and The Humber
2020-09-15,x,4,32,South West
2020-09-15,x,2,57,South East
2020-09-16,x,8,818,North West
2020-09-16,x,4,326,Yorkshire and The Humber
2020-09-16,x,2,208,North East
2020-09-16,x,2,266,West Midlands
2020-09-16,x,4,124,London
2020-09-16,x,4,42,South East
2020-09-16,x,0,111,East Midlands
2020-09-16,x,3,26,South West
2020-09-16,x,8,46,East of England
2020-09-17,x,7,952,North West
2020-09-17,x,2,219,North East
2020-09-17,x,2,352,Yorkshire and The Humber
2020-09-17,x,0,144,East Midlands
2020-09-17,x,1,328,West Midlands
2020-09-17,x,5,170,London
2020-09-17,x,1,32,South West
2020-09-17,x,1,58,South East
2020-09-17,x,1,52,East of England
2020-09-18,x,1,52,East of England
2020-09-18,x,3,369,West Midlands
2020-09-18,x,3,145,East Midlands
2020-09-18,x,5,364,Yorkshire and The Humber
2020-09-18,x,8,122,London
2020-09-18,x,10,955,North West
2020-09-18,x,1,325,North East
2020-09-18,x,0,48,South East
2020-09-18,x,3,42,South West
2020-09-19,x,3,251,North East
2020-09-19,x,1,49,East of England
2020-09-19,x,3,85,London
2020-09-19,x,6,572,North West
2020-09-19,x,0,43,East Midlands
2020-09-19,x,1,211,Yorkshire and The Humber
2020-09-19,x,4,250,West Midlands
2020-09-19,x,5,37,South East
2020-09-19,x,2,56,South West
2020-09-20,x,3,398,North West
2020-09-20,x,4,85,Yorkshire and The Humber
2020-09-20,x,1,301,West Midlands
