"date_num","region","prob","SE","df","asymp.LCL","asymp.UCL","date"
18883,"South East",2.22044604925031e-16,4.68159385381185e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-13
18884,"South East",2.22044604925031e-16,4.62745701850961e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-14
18885,"South East",2.22044604925031e-16,4.57332068443708e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-15
18886,"South East",2.22044604925031e-16,4.51918486960731e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-16
18887,"South East",2.22044604925031e-16,4.46504959290672e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-17
18888,"South East",2.22044604925031e-16,4.41091487414874e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-18
18889,"South East",2.22044604925031e-16,4.35678073413134e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-19
18890,"South East",2.22044604925031e-16,4.30264719469895e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-20
18891,"South East",2.22044604925031e-16,4.24851427880909e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-21
18892,"South East",2.22044604925031e-16,4.19438201060419e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-22
18893,"South East",2.22044604925031e-16,4.14025041548897e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-23
18894,"South East",2.22044604925031e-16,4.08611952021407e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-24
18895,"South East",2.22044604925031e-16,4.03198935296631e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-25
18896,"South East",2.22044604925031e-16,3.97785994346635e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-26
18897,"South East",2.22044604925031e-16,3.92373132307449e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-27
18898,"South East",2.22044604925031e-16,3.86960352490523e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-28
18899,"South East",2.22044604925031e-16,3.81547658395165e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-29
18900,"South East",2.22044604925031e-16,3.7613505372205e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-30
18901,"South East",2.22044604925031e-16,3.70722542387915e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-10-01
18902,"South East",2.22044604925031e-16,3.65310128541547e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-10-02
18903,"South East",2.22044604925031e-16,3.5989781658123e-16,189,2.22044604925031e-16,1.22675275460892e-13,2021-10-03
18904,"South East",2.22044604925031e-16,3.54485611173775e-16,189,2.22044604925031e-16,1.86880424196523e-13,2021-10-04
18905,"South East",2.22044604925031e-16,3.49073517275324e-16,189,2.22044604925031e-16,2.84689212340673e-13,2021-10-05
18906,"South East",2.22044604925031e-16,3.43661540154117e-16,189,2.22044604925031e-16,4.33689253717567e-13,2021-10-06
18907,"South East",2.22044604925031e-16,3.38249685415444e-16,189,2.22044604925031e-16,6.60673341764188e-13,2021-10-07
18908,"South East",2.22044604925031e-16,3.32837959029025e-16,189,2.22044604925031e-16,1.00645740812047e-12,2021-10-08
18909,"South East",2.22044604925031e-16,3.27426367359105e-16,189,2.22044604925031e-16,1.53322022038002e-12,2021-10-09
18910,"South East",1.33666940475778e-13,1.93847307318674e-13,189,2.22044604925031e-16,2.3356847298564e-12,2021-10-10
18911,"South East",2.13654486895622e-13,3.04640516287181e-13,189,2.22044604925031e-16,3.55815185229576e-12,2021-10-11
18912,"South East",3.41507328649463e-13,4.78617841124568e-13,189,2.22044604925031e-16,5.42044996353269e-12,2021-10-12
18913,"South East",5.45868505809844e-13,7.51725022066222e-13,189,2.22044604925031e-16,8.25746681182852e-12,2021-10-13
18914,"South East",8.72521321323943e-13,1.18030260946656e-12,189,2.22044604925031e-16,1.25793732718505e-11,2021-10-14
18915,"South East",1.39464623450893e-12,1.85262298711689e-12,189,1.01497708712138e-13,1.91633697359052e-11,2021-10-15
18916,"South East",2.229215575475e-12,2.90693192109789e-12,189,1.70223155587632e-13,2.91934552890972e-11,2021-10-16
18917,"South East",3.56319900988196e-12,4.55964807405887e-12,189,2.85482996501037e-13,4.44733568694339e-11,2021-10-17
18918,"South East",5.69545059871937e-12,7.14941722690128e-12,189,4.78785534302527e-13,6.77509139198691e-11,2021-10-18
18919,"South East",9.10366146612911e-12,1.12058984591717e-11,189,8.02972938742173e-13,1.0321226044379e-10,2021-10-19
18920,"South East",1.45513775693795e-11,1.75571066069346e-11,189,1.34666588792647e-12,1.57234686819946e-10,2021-10-20
18921,"South East",2.32590579025545e-11,2.7496824295422e-11,189,2.25848813070197e-12,2.3953359198775e-10,2021-10-21
18922,"South East",3.71774955279805e-11,4.30455378306528e-11,189,3.78769243080256e-12,3.64909822689408e-10,2021-10-22
18923,"South East",5.94248563081182e-11,6.7356879808115e-11,189,6.352292266783e-12,5.55911692561814e-10,2021-10-23
18924,"South East",9.49852456988595e-11,1.05350285734588e-10,189,1.06533215321608e-11,8.46890508956577e-10,2021-10-24
18925,"South East",1.51825304439956e-10,1.64695060108539e-10,189,1.78664519094474e-11,1.29017911121706e-09,2021-10-25
18926,"South East",2.42678985540365e-10,2.57339879899138e-10,189,2.99633400362472e-11,1.9655048423414e-09,2021-10-26
18927,"South East",3.87900358487274e-10,4.01888145690903e-10,189,5.02505318305123e-11,2.99433025466639e-09,2021-10-27
18928,"South East",6.2002355814386e-10,6.27283815909556e-10,189,8.42732082405221e-11,4.56170139205861e-09,2021-10-28
18929,"South East",9.91051449653628e-10,9.78525562027368e-10,189,1.413307623859e-10,6.94953422922174e-09,2021-10-29
18930,"South East",1.58410589846426e-09,1.52551694769959e-09,189,2.37018396936805e-10,1.05873278647061e-08,2021-10-30
18931,"South East",2.5320496706157e-09,2.37675975866864e-09,189,3.97489307289077e-10,1.61294287504221e-08,2021-10-31
