"date_num","variant","prob","date","totcases","cases","smoothed_totcases","smoothed_cases","totinfections","infections","cuminfections","cuminfectionsperpop"
18865,"Omicron (BA.3)",7.48911695644246e-06,2021-08-26,12771,0.0956435126507267,10582.7292826472,0.0792552973161131,187490.649764146,1.40413940432308,11.1042347052808,1.83080306308786e-05
18865,"Omicron (BA.5)",3.17467863079552e-09,2021-08-26,12771,NA,10582.7292826472,NA,187490.649764146,0,0,0
18866,"Omicron (BA.4)",1.37957563566376e-08,2021-08-27,12045,NA,10224.4635096511,NA,184786.859545961,0.00254927449220429,0.0120786520271459,1.99145944913743e-08
18866,"Beta",0.00406776365299015,2021-08-27,12045,48.9962132002663,10224.4635096511,41.5907010358827,184786.859545961,751.669270811257,14851028.4921376,24.4855311284805
18866,"Alpha",0.00040304874332082,2021-08-27,12045,4.85472211329928,10224.4635096511,4.12095716869444,184786.859545961,74.4781115222005,387063.273393285,0.638167911022486
18866,"Other",0.0318124564985843,2021-08-27,12045,383.181038525448,10224.4635096511,325.265300622137,184786.859545961,5878.52393081589,12096994.324393,19.9448362278608
18866,"Delta",0.963679600788371,2021-08-27,12045,11607.5207914959,10224.4635096511,9853.1069132558,184786.859545961,178075.327038189,14927201.2607896,24.6111204571227
18866,"Omicron (BA.1)",2.85503947529075e-05,2021-08-27,12045,0.34388950479877,10224.4635096511,0.291912469337236,184786.859545961,5.27573778518726,29.4760432469766,4.85984236613906e-05
18866,"Omicron (BA.2)",6.89967670429354e-14,2021-08-27,12045,NA,10224.4635096511,NA,184786.859545961,0,0,0
18866,"Omicron (BA.3)",8.56246169429563e-06,2021-08-27,12045,0.103134851107791,10224.4635096511,0.0875465771461107,184786.859545961,1.58223040647148,12.6864651117522,2.09167221360223e-05
18866,"Omicron (BA.5)",3.66446143309265e-09,2021-08-27,12045,NA,10224.4635096511,NA,184786.859545961,0,0,0
18867,"Omicron (BA.4)",1.61047047141691e-08,2021-08-28,10173,NA,9836.36525902433,NA,181772.960683723,0.00292739985683162,0.0150060518839775,2.4741124880021e-08
18867,"Beta",0.00386420881322278,2021-08-28,10173,39.3105962569153,9836.36525902433,38.0097693240001,181772.960683723,702.408676679638,14851730.9008143,24.4866892199573
18867,"Alpha",0.000377256692165679,2021-08-28,10173,3.83783232940145,9836.36525902433,3.71083462055292,181772.960683723,68.5750658727032,387131.848459158,0.638280973690903
18867,"Other",0.0320450042818935,2021-08-28,10173,325.993828559702,9836.36525902433,315.206366843703,181772.960683723,5824.91530344235,12102819.2396965,19.9544400169221
18867,"Delta",0.963668950771663,2021-08-28,10173,9803.40423620013,9836.36525902433,9478.99978857081,181772.960683723,175168.958300742,15102370.2190904,24.8999290728685
18867,"Omicron (BA.1)",3.47761366020928e-05,2021-08-28,10173,0.35377763765309,9836.36525902433,0.34207078191591,181772.960683723,6.32136131130398,35.7974045582806,5.9020724665274e-05
18867,"Omicron (BA.2)",1.04431914522769e-13,2021-08-28,10173,NA,9836.36525902433,NA,181772.960683723,0,0,0
18867,"Omicron (BA.3)",9.78297062558429e-06,2021-08-28,10173,0.099522160174069,9836.36525902433,0.0962288723915528,181772.960683723,1.77827953489435,14.4647446466466,2.38486482938535e-05
18867,"Omicron (BA.5)",4.22901869216388e-09,2021-08-28,10173,NA,9836.36525902433,NA,181772.960683723,0,0,0
18868,"Omicron (BA.4)",1.87939285986704e-08,2021-08-29,7740,NA,9428.40733394024,NA,178455.106322929,0.00335387252630126,0.0183599244102788,3.02707991505391e-08
18868,"Beta",0.00367149625813538,2021-08-29,7740,28.4173810379678,9428.40733394024,34.6163622467378,178455.106322929,655.197255109786,14852386.0980694,24.4877694719273
18868,"Alpha",0.000353088293002952,2021-08-29,7740,2.73290338784285,9428.40733394024,3.32906025127747,178455.106322929,63.0104088692235,387194.858868027,0.638384861669342
18868,"Other",0.032294538662346,2021-08-29,7740,249.959729246558,9428.40733394024,304.486065170279,178455.106322929,5763.12533063891,12108582.3650271,19.9639419301907
18868,"Delta",0.963627383042987,2021-08-29,7740,7458.47594475272,9428.40733394024,9085.47148546815,178455.106322929,171964.227096623,15274334.446187,25.1834539100735
18868,"Omicron (BA.1)",4.23002050873963e-05,2021-08-29,7740,0.327403587376447,9428.40733394024,0.398823563873184,178455.106322929,7.54868759635303,43.3460921546337,7.14665714440026e-05
18868,"Omicron (BA.2)",1.5763743844713e-13,2021-08-29,7740,NA,9428.40733394024,NA,178455.106322929,0,0,0
18868,"Omicron (BA.3)",1.11698647076427e-05,2021-08-29,7740,0.0864547528371544,9428.40733394024,0.105314034328659,178455.106322929,1.99331939401511,16.4580640406617,2.7135119941053e-05
18868,"Omicron (BA.5)",4.8796471996297e-09,2021-08-29,7740,NA,9428.40733394024,NA,178455.106322929,0,0,0
18869,"Omicron (BA.4)",2.19250394573869e-08,2021-08-30,5642,NA,9009.69097243745,NA,174841.803385072,0.0038334134380184,0.0221933378482972,3.65911132025005e-08
18869,"Beta",0.00348901617129997,2021-08-30,5642,19.6850292384744,9009.69097243745,31.4349575012496,174841.803385072,610.025879429767,14852996.1239488,24.4887752479022
18869,"Alpha",0.000330443167086184,2021-08-30,5642,1.86436034870025,9009.69097243745,2.97719081940003,174841.803385072,57.7752792496231,387252.634147277,0.638480118263811
18869,"Other",0.0325613812908394,2021-08-30,5642,183.711313242916,9009.69097243745,293.36798306617,174841.803385072,5693.09062559932,12114275.4556527,19.9733283742207
18869,"Delta",0.963555006678613,2021-08-30,5642,5436.37734768074,9009.69097243745,8681.33284511921,174841.803385072,168469.695028404,15442804.1412154,25.4612171615552
18869,"Omicron (BA.1)",5.13803952889772e-05,2021-08-30,5642,0.289888190220409,9009.69097243745,0.462921483595365,174841.803385072,8.98344097096263,52.3295331255963,8.62779579854685e-05
18869,"Omicron (BA.2)",2.37307145610524e-13,2021-08-30,5642,NA,9009.69097243745,NA,174841.803385072,0,0,0
18869,"Omicron (BA.3)",1.2744742263342e-05,2021-08-30,5642,0.0719058358497757,9009.69097243745,0.114826189316075,174841.803385072,2.22831372100067,18.6863777616624,3.08090368693296e-05
18869,"Omicron (BA.5)",5.62933206001021e-09,2021-08-30,5642,NA,9009.69097243745,NA,174841.803385072,0,0,0
18870,"Omicron (BA.4)",2.55694622983501e-08,2021-08-31,7086,NA,8588.30814436637,NA,170951.289858566,0.00437113256089292,0.0265644704091901,4.37979879615868e-08
18870,"Beta",0.00331619432821797,2021-08-31,7086,23.4985530097525,8588.30814436637,28.4804987573359,170951.289858566,566.907697830523,14853563.0316466,24.4897099330716
18870,"Alpha",0.000309226980155177,2021-08-31,7086,2.19118238137958,8588.30814436637,2.65573659212452,170951.289858566,52.8627511165967,387305.496898393,0.638567275361294
18870,"Other",0.0328458758548311,2021-08-31,7086,232.745876307334,8588.30814436637,282.090503112893,170951.289858566,5615.04484391772,12119890.5004966,19.9825861408048
18870,"Delta",0.963451815956611,2021-08-31,7086,6827.01956786855,8588.30814436637,8274.42107768473,170951.289858566,164703.330654361,15607507.4718698,25.7327706456682
18870,"Omicron (BA.1)",6.23229624000696e-05,2021-08-31,7086,0.441620511566893,8588.30814436637,0.535248805561557,170951.289858566,10.6541908100988,62.9837239356951,0.00010384398183813
18870,"Omicron (BA.2)",3.56279810252119e-13,2021-08-31,7086,NA,8588.30814436637,NA,170951.289858566,0,0,0
18870,"Omicron (BA.3)",1.45318549698069e-05,2021-08-31,7086,0.102972724316052,8588.30814436637,0.124804048389944,170951.289858566,2.48423935112611,21.1706171127885,3.49049094208366e-05
18870,"Omicron (BA.5)",6.49299605547765e-09,2021-08-31,7086,NA,8588.30814436637,NA,170951.289858566,0.00110998605073049,0.00110998605073049,1.83008187020376e-09
18871,"Omicron (BA.4)",2.98099705826778e-08,2021-09-01,9543,NA,8171.27455542031,NA,166813.226200283,0.00497269736583202,0.0315371677750221,5.19966885571755e-08
18871,"Beta",0.0031524899549046,2021-09-01,9543,30.0842116396546,8171.27455542031,25.7598609547301,166813.226200283,525.877019941622,14854088.9086666,24.490576969193
18871,"Alpha",0.000289351092206528,2021-09-01,9543,2.7612774729269,8171.27455542031,2.36436721733028,166813.226200283,48.2675891955466,387353.764487589,0.638646856217149
18871,"Other",0.0331483883807689,2021-09-01,9543,316.335070317678,8171.27455542031,270.864582528968,166813.226200283,5529.58960913605,12125420.0901058,19.991703013658
18871,"Delta",0.96331768368106,2021-09-01,9543,9192.94065536835,8171.27455542031,7871.53327744948,166813.226200283,160694.130670622,15768201.6025404,25.9977139888705
18871,"Omicron (BA.1)",7.54911793211777e-05,2021-09-01,9543,0.720412324261999,8171.27455542031,0.616859152745812,166813.226200283,12.5929271722298,75.5766511079249,0.00012460648393942
18871,"Omicron (BA.2)",5.33462795595112e-13,2021-09-01,9543,NA,8171.27455542031,NA,166813.226200283,0,0,0
18871,"Omicron (BA.3)",1.65584134498805e-05,2021-09-01,9543,0.15801693955221,8171.27455542031,0.135303342501138,166813.226200283,2.76216236833274,23.9327794811212,3.94590056362963e-05
18871,"Omicron (BA.5)",7.48778533363289e-09,2021-09-01,9543,NA,8171.27455542031,NA,166813.226200283,0.00124906162859847,0.00235904767932895,3.88946364329982e-09
18872,"Omicron (BA.4)",3.47424563036181e-08,2021-09-02,9203,NA,7764.52237883122,NA,162458.186859578,0.0056441964581339,0.037181364233156,6.13025186647713e-08
18872,"Beta",0.00299739371455948,2021-09-02,9203,27.5850143550909,7764.52237883122,23.2733305748651,162458.186859578,486.951148171628,14854575.8598147,24.4913798265508
18872,"Alpha",0.000270732226102386,2021-09-02,9203,2.49154867682026,7764.52237883122,2.10210642824277,162458.186859578,43.9826665770509,387397.747154166,0.638719372336296
18872,"Other",0.0334693074975175,2021-09-02,9203,308.018036899653,7764.52237883122,259.873187068458,162458.186859578,5437.36301149236,12130857.4531173,20.0006678285424
18872,"Delta",0.963152352961908,2021-09-02,9203,8863.89110430844,7764.52237883122,7478.41799879668,162458.186859578,156471.984931728,15924673.5874721,26.2556960983122
18872,"Omicron (BA.1)",9.13152979646946e-05,2021-09-02,9203,0.840374687169084,7764.52237883122,0.709019674576512,162458.186859578,14.8349177398864,90.4115688478113,0.000149065452575885
18872,"Omicron (BA.2)",7.96623484596845e-13,2021-09-02,9203,NA,7764.52237883122,NA,162458.186859578,0,0,0
18872,"Omicron (BA.3)",1.88549252982205e-05,2021-09-02,9203,0.173521877519523,7764.52237883122,0.146399489429224,162458.186859578,3.06313697732168,26.9959164584429,4.45093316691847e-05
18872,"Omicron (BA.5)",8.63339661158662e-09,2021-09-02,9203,NA,7764.52237883122,NA,162458.186859578,0.00140256595995798,0.00376161363928694,6.20193462741248e-09
18873,"Omicron (BA.4)",4.0477970387477e-08,2021-09-03,9198,NA,7372.94074794433,NA,157916.59068336,0.00639214308137237,0.0435735073145284,7.18415206254441e-08
18873,"Beta",0.00285042581483818,2021-09-03,9198,26.2182166448816,7372.94074794433,21.0160206392129,157916.59068336,450.129526675084,14855025.9893414,24.4921219745134
18873,"Alpha",0.000253292154162412,2021-09-03,9198,2.32978123398587,7372.94074794433,1.86750804455865,157916.59068336,39.9990334321722,387437.746187598,0.638785320467682
18873,"Other",0.033809044647431,2021-09-03,9198,310.97559266707,7372.94074794433,249.272082930113,157916.59068336,5339.0090649838,12136196.4621822,20.0094704830337
18873,"Delta",0.962955427259122,2021-09-03,9198,8857.26401992941,7372.94074794433,7099.81330809293,157916.59068336,152066.638052799,16076740.2255249,26.5064149223732
18873,"Omicron (BA.1)",0.000110304124248026,2021-09-03,9198,1.01457733483335,7372.94074794433,0.813265772334587,157916.59068336,17.418851239562,107.830420087373,0.000177784663805899
18873,"Omicron (BA.2)",1.18642850240243e-12,2021-09-03,9198,NA,7372.94074794433,NA,157916.59068336,0,0,0
18873,"Omicron (BA.3)",2.14555685894638e-05,2021-09-03,9198,0.197348319885888,7372.94074794433,0.158190635923572,157916.59068336,3.38819024282111,30.384106701264,5.00955870388873e-05
