"collection_date","REGION","total","Week","LINEAGE2","count","collection_date_num","prop"
2021-03-14,"South West",28,11,"B.1.1.7 (S dropout)",27,18700,0.964285714285714
2021-03-15,"South West",40,11,"B.1.1.7 (S dropout)",39,18701,0.975
2021-03-16,"South West",35,11,"B.1.1.7 (S dropout)",34,18702,0.971428571428571
2021-03-17,"South West",19,11,"B.1.1.7 (S dropout)",19,18703,1
2021-03-18,"South West",33,11,"B.1.1.7 (S dropout)",33,18704,1
2021-03-19,"South West",21,12,"B.1.1.7 (S dropout)",21,18705,1
2021-03-20,"South West",15,12,"B.1.1.7 (S dropout)",14,18706,0.933333333333333
2021-03-21,"South West",8,12,"B.1.1.7 (S dropout)",8,18707,1
2021-03-22,"South West",25,12,"B.1.1.7 (S dropout)",24,18708,0.96
2021-03-23,"South West",20,12,"B.1.1.7 (S dropout)",20,18709,1
2021-03-24,"South West",32,12,"B.1.1.7 (S dropout)",32,18710,1
2021-03-25,"South West",23,12,"B.1.1.7 (S dropout)",23,18711,1
2021-03-26,"South West",27,13,"B.1.1.7 (S dropout)",27,18712,1
2021-03-27,"South West",21,13,"B.1.1.7 (S dropout)",21,18713,1
2021-03-28,"South West",10,13,"B.1.1.7 (S dropout)",10,18714,1
2021-03-29,"South West",22,13,"B.1.1.7 (S dropout)",20,18715,0.909090909090909
2021-03-30,"South West",20,13,"B.1.1.7 (S dropout)",19,18716,0.95
2021-03-31,"South West",16,13,"B.1.1.7 (S dropout)",16,18717,1
2021-04-01,"South West",16,13,"B.1.1.7 (S dropout)",16,18718,1
2021-04-02,"South West",10,14,"B.1.1.7 (S dropout)",10,18719,1
2021-04-03,"South West",24,14,"B.1.1.7 (S dropout)",19,18720,0.791666666666667
2021-04-04,"South West",18,14,"B.1.1.7 (S dropout)",17,18721,0.944444444444444
2021-04-05,"South West",22,14,"B.1.1.7 (S dropout)",21,18722,0.954545454545455
2021-04-06,"South West",18,14,"B.1.1.7 (S dropout)",16,18723,0.888888888888889
2021-04-07,"South West",18,14,"B.1.1.7 (S dropout)",17,18724,0.944444444444444
2021-04-08,"South West",20,14,"B.1.1.7 (S dropout)",20,18725,1
2021-04-09,"South West",13,15,"B.1.1.7 (S dropout)",13,18726,1
2021-04-10,"South West",10,15,"B.1.1.7 (S dropout)",9,18727,0.9
2021-04-11,"South West",5,15,"B.1.1.7 (S dropout)",4,18728,0.8
2021-04-12,"South West",11,15,"B.1.1.7 (S dropout)",10,18729,0.909090909090909
2021-04-13,"South West",13,15,"B.1.1.7 (S dropout)",13,18730,1
2021-04-14,"South West",6,15,"B.1.1.7 (S dropout)",6,18731,1
2021-04-15,"South West",4,15,"B.1.1.7 (S dropout)",4,18732,1
2021-04-16,"South West",10,16,"B.1.1.7 (S dropout)",9,18733,0.9
2021-04-17,"South West",4,16,"B.1.1.7 (S dropout)",3,18734,0.75
2021-04-18,"South West",5,16,"B.1.1.7 (S dropout)",5,18735,1
2021-04-19,"South West",7,16,"B.1.1.7 (S dropout)",6,18736,0.857142857142857
2021-04-20,"South West",9,16,"B.1.1.7 (S dropout)",7,18737,0.777777777777778
2021-04-21,"South West",6,16,"B.1.1.7 (S dropout)",6,18738,1
2021-04-22,"South West",3,16,"B.1.1.7 (S dropout)",3,18739,1
2021-04-23,"South West",6,17,"B.1.1.7 (S dropout)",4,18740,0.666666666666667
2021-04-25,"South West",10,17,"B.1.1.7 (S dropout)",3,18742,0.3
2021-04-26,"South West",7,17,"B.1.1.7 (S dropout)",4,18743,0.571428571428571
2021-04-27,"South West",4,17,"B.1.1.7 (S dropout)",4,18744,1
2021-04-28,"South West",3,17,"B.1.1.7 (S dropout)",0,18745,0
2021-04-29,"South West",2,17,"B.1.1.7 (S dropout)",2,18746,1
2021-04-30,"South West",6,18,"B.1.1.7 (S dropout)",5,18747,0.833333333333333
2021-05-01,"South West",2,18,"B.1.1.7 (S dropout)",2,18748,1
2021-05-03,"South West",5,18,"B.1.1.7 (S dropout)",0,18750,0
2021-05-04,"South West",3,18,"B.1.1.7 (S dropout)",1,18751,0.333333333333333
2021-05-05,"South West",4,18,"B.1.1.7 (S dropout)",2,18752,0.5
2021-05-06,"South West",4,18,"B.1.1.7 (S dropout)",1,18753,0.25
2021-05-07,"South West",1,19,"B.1.1.7 (S dropout)",0,18754,0
2021-05-08,"South West",2,19,"B.1.1.7 (S dropout)",0,18755,0
2021-05-09,"South West",2,19,"B.1.1.7 (S dropout)",0,18756,0
2021-05-10,"South West",4,19,"B.1.1.7 (S dropout)",2,18757,0.5
2021-05-11,"South West",2,19,"B.1.1.7 (S dropout)",0,18758,0
2021-01-01,"West Midlands",1834,1,"B.1.1.7 (S dropout)",1321,18628,0.720283533260633
2021-01-02,"West Midlands",4064,1,"B.1.1.7 (S dropout)",3005,18629,0.739419291338583
2021-01-03,"West Midlands",3042,1,"B.1.1.7 (S dropout)",2328,18630,0.765285996055227
2021-01-04,"West Midlands",4387,1,"B.1.1.7 (S dropout)",3453,18631,0.787098244814224
2021-01-05,"West Midlands",3503,1,"B.1.1.7 (S dropout)",2760,18632,0.787896089066514
2021-01-06,"West Midlands",4130,1,"B.1.1.7 (S dropout)",3349,18633,0.81089588377724
2021-01-07,"West Midlands",3589,1,"B.1.1.7 (S dropout)",2923,18634,0.814432989690722
2021-01-08,"West Midlands",3342,2,"B.1.1.7 (S dropout)",2769,18635,0.828545780969479
2021-01-09,"West Midlands",2990,2,"B.1.1.7 (S dropout)",2499,18636,0.835785953177258
2021-01-10,"West Midlands",2959,2,"B.1.1.7 (S dropout)",2444,18637,0.825954714430551
2021-01-11,"West Midlands",4449,2,"B.1.1.7 (S dropout)",3764,18638,0.846032816363228
2021-01-12,"West Midlands",3610,2,"B.1.1.7 (S dropout)",3065,18639,0.849030470914127
2021-01-13,"West Midlands",2492,2,"B.1.1.7 (S dropout)",2139,18640,0.858346709470305
2021-01-14,"West Midlands",2380,2,"B.1.1.7 (S dropout)",2102,18641,0.883193277310924
2021-01-15,"West Midlands",2381,3,"B.1.1.7 (S dropout)",2063,18642,0.866442671146577
2021-01-16,"West Midlands",1172,3,"B.1.1.7 (S dropout)",1046,18643,0.892491467576792
2021-01-17,"West Midlands",1045,3,"B.1.1.7 (S dropout)",936,18644,0.895693779904306
2021-01-18,"West Midlands",1799,3,"B.1.1.7 (S dropout)",1597,18645,0.887715397443024
2021-01-19,"West Midlands",1829,3,"B.1.1.7 (S dropout)",1645,18646,0.899398578458174
2021-01-20,"West Midlands",1588,3,"B.1.1.7 (S dropout)",1417,18647,0.892317380352645
2021-01-21,"West Midlands",1431,3,"B.1.1.7 (S dropout)",1291,18648,0.902166317260657
2021-01-22,"West Midlands",1364,4,"B.1.1.7 (S dropout)",1241,18649,0.909824046920821
2021-01-23,"West Midlands",946,4,"B.1.1.7 (S dropout)",867,18650,0.916490486257928
2021-01-24,"West Midlands",564,4,"B.1.1.7 (S dropout)",523,18651,0.927304964539007
2021-01-25,"West Midlands",1180,4,"B.1.1.7 (S dropout)",1110,18652,0.940677966101695
2021-01-26,"West Midlands",1301,4,"B.1.1.7 (S dropout)",1218,18653,0.936202920830131
2021-01-27,"West Midlands",1136,4,"B.1.1.7 (S dropout)",1050,18654,0.924295774647887
2021-01-28,"West Midlands",1036,4,"B.1.1.7 (S dropout)",974,18655,0.94015444015444
2021-01-29,"West Midlands",1077,5,"B.1.1.7 (S dropout)",1028,18656,0.954503249767874
2021-01-30,"West Midlands",748,5,"B.1.1.7 (S dropout)",704,18657,0.941176470588235
2021-01-31,"West Midlands",721,5,"B.1.1.7 (S dropout)",694,18658,0.9625520110957
2021-02-01,"West Midlands",1083,5,"B.1.1.7 (S dropout)",1023,18659,0.944598337950138
2021-02-02,"West Midlands",945,5,"B.1.1.7 (S dropout)",907,18660,0.95978835978836
2021-02-03,"West Midlands",697,5,"B.1.1.7 (S dropout)",668,18661,0.958393113342898
2021-02-04,"West Midlands",703,5,"B.1.1.7 (S dropout)",676,18662,0.961593172119488
2021-02-05,"West Midlands",428,6,"B.1.1.7 (S dropout)",414,18663,0.967289719626168
2021-02-06,"West Midlands",299,6,"B.1.1.7 (S dropout)",284,18664,0.949832775919732
2021-02-07,"West Midlands",291,6,"B.1.1.7 (S dropout)",273,18665,0.938144329896907
2021-02-08,"West Midlands",397,6,"B.1.1.7 (S dropout)",384,18666,0.967254408060453
2021-02-09,"West Midlands",312,6,"B.1.1.7 (S dropout)",303,18667,0.971153846153846
2021-02-10,"West Midlands",315,6,"B.1.1.7 (S dropout)",304,18668,0.965079365079365
2021-02-11,"West Midlands",365,6,"B.1.1.7 (S dropout)",355,18669,0.972602739726027
2021-02-12,"West Midlands",378,7,"B.1.1.7 (S dropout)",373,18670,0.986772486772487
2021-02-13,"West Midlands",229,7,"B.1.1.7 (S dropout)",224,18671,0.978165938864629
2021-02-14,"West Midlands",181,7,"B.1.1.7 (S dropout)",178,18672,0.983425414364641
2021-02-15,"West Midlands",361,7,"B.1.1.7 (S dropout)",356,18673,0.986149584487535
2021-02-16,"West Midlands",346,7,"B.1.1.7 (S dropout)",338,18674,0.976878612716763
2021-02-17,"West Midlands",318,7,"B.1.1.7 (S dropout)",306,18675,0.962264150943396
2021-02-18,"West Midlands",316,7,"B.1.1.7 (S dropout)",313,18676,0.990506329113924
2021-02-19,"West Midlands",321,8,"B.1.1.7 (S dropout)",311,18677,0.968847352024922
2021-02-20,"West Midlands",341,8,"B.1.1.7 (S dropout)",339,18678,0.994134897360704
2021-02-21,"West Midlands",342,8,"B.1.1.7 (S dropout)",336,18679,0.982456140350877
2021-02-22,"West Midlands",469,8,"B.1.1.7 (S dropout)",464,18680,0.989339019189765
2021-02-23,"West Midlands",322,8,"B.1.1.7 (S dropout)",318,18681,0.987577639751553
2021-02-24,"West Midlands",308,8,"B.1.1.7 (S dropout)",301,18682,0.977272727272727
2021-02-25,"West Midlands",240,8,"B.1.1.7 (S dropout)",230,18683,0.958333333333333
2021-02-26,"West Midlands",162,9,"B.1.1.7 (S dropout)",161,18684,0.993827160493827
2021-02-27,"West Midlands",121,9,"B.1.1.7 (S dropout)",121,18685,1
2021-02-28,"West Midlands",100,9,"B.1.1.7 (S dropout)",96,18686,0.96
2021-03-01,"West Midlands",199,9,"B.1.1.7 (S dropout)",193,18687,0.969849246231156
2021-03-02,"West Midlands",200,9,"B.1.1.7 (S dropout)",196,18688,0.98
2021-03-03,"West Midlands",176,9,"B.1.1.7 (S dropout)",175,18689,0.994318181818182
2021-03-04,"West Midlands",169,9,"B.1.1.7 (S dropout)",162,18690,0.958579881656805
2021-03-05,"West Midlands",159,10,"B.1.1.7 (S dropout)",156,18691,0.981132075471698
2021-03-06,"West Midlands",123,10,"B.1.1.7 (S dropout)",123,18692,1
2021-03-07,"West Midlands",128,10,"B.1.1.7 (S dropout)",125,18693,0.9765625
2021-03-08,"West Midlands",210,10,"B.1.1.7 (S dropout)",206,18694,0.980952380952381
2021-03-09,"West Midlands",260,10,"B.1.1.7 (S dropout)",258,18695,0.992307692307692
2021-03-10,"West Midlands",321,10,"B.1.1.7 (S dropout)",317,18696,0.987538940809969
2021-03-11,"West Midlands",296,10,"B.1.1.7 (S dropout)",292,18697,0.986486486486487
2021-03-12,"West Midlands",280,11,"B.1.1.7 (S dropout)",277,18698,0.989285714285714
2021-03-13,"West Midlands",176,11,"B.1.1.7 (S dropout)",172,18699,0.977272727272727
2021-03-14,"West Midlands",199,11,"B.1.1.7 (S dropout)",197,18700,0.989949748743719
2021-03-15,"West Midlands",322,11,"B.1.1.7 (S dropout)",317,18701,0.984472049689441
2021-03-16,"West Midlands",302,11,"B.1.1.7 (S dropout)",300,18702,0.993377483443709
2021-03-17,"West Midlands",267,11,"B.1.1.7 (S dropout)",265,18703,0.99250936329588
2021-03-18,"West Midlands",234,11,"B.1.1.7 (S dropout)",232,18704,0.991452991452991
2021-03-19,"West Midlands",225,12,"B.1.1.7 (S dropout)",222,18705,0.986666666666667
2021-03-20,"West Midlands",172,12,"B.1.1.7 (S dropout)",170,18706,0.988372093023256
2021-03-21,"West Midlands",215,12,"B.1.1.7 (S dropout)",212,18707,0.986046511627907
2021-03-22,"West Midlands",292,12,"B.1.1.7 (S dropout)",280,18708,0.958904109589041
2021-03-23,"West Midlands",202,12,"B.1.1.7 (S dropout)",197,18709,0.975247524752475
2021-03-24,"West Midlands",234,12,"B.1.1.7 (S dropout)",233,18710,0.995726495726496
2021-03-25,"West Midlands",211,12,"B.1.1.7 (S dropout)",210,18711,0.995260663507109
2021-03-26,"West Midlands",182,13,"B.1.1.7 (S dropout)",178,18712,0.978021978021978
2021-03-27,"West Midlands",138,13,"B.1.1.7 (S dropout)",134,18713,0.971014492753623
2021-03-28,"West Midlands",122,13,"B.1.1.7 (S dropout)",119,18714,0.975409836065574
2021-03-29,"West Midlands",171,13,"B.1.1.7 (S dropout)",166,18715,0.970760233918129
2021-03-30,"West Midlands",149,13,"B.1.1.7 (S dropout)",147,18716,0.986577181208054
2021-03-31,"West Midlands",186,13,"B.1.1.7 (S dropout)",182,18717,0.978494623655914
2021-04-01,"West Midlands",178,13,"B.1.1.7 (S dropout)",175,18718,0.98314606741573
2021-04-02,"West Midlands",134,14,"B.1.1.7 (S dropout)",131,18719,0.977611940298508
2021-04-03,"West Midlands",104,14,"B.1.1.7 (S dropout)",102,18720,0.980769230769231
2021-04-04,"West Midlands",90,14,"B.1.1.7 (S dropout)",90,18721,1
2021-04-05,"West Midlands",94,14,"B.1.1.7 (S dropout)",90,18722,0.957446808510638
2021-04-06,"West Midlands",104,14,"B.1.1.7 (S dropout)",101,18723,0.971153846153846
2021-04-07,"West Midlands",118,14,"B.1.1.7 (S dropout)",110,18724,0.932203389830508
2021-04-08,"West Midlands",113,14,"B.1.1.7 (S dropout)",113,18725,1
2021-04-09,"West Midlands",104,15,"B.1.1.7 (S dropout)",103,18726,0.990384615384615
2021-04-10,"West Midlands",85,15,"B.1.1.7 (S dropout)",84,18727,0.988235294117647
2021-04-11,"West Midlands",59,15,"B.1.1.7 (S dropout)",57,18728,0.966101694915254
2021-04-12,"West Midlands",97,15,"B.1.1.7 (S dropout)",97,18729,1
2021-04-13,"West Midlands",98,15,"B.1.1.7 (S dropout)",97,18730,0.989795918367347
2021-04-14,"West Midlands",88,15,"B.1.1.7 (S dropout)",84,18731,0.954545454545455
2021-04-15,"West Midlands",84,15,"B.1.1.7 (S dropout)",80,18732,0.952380952380952
2021-04-16,"West Midlands",82,16,"B.1.1.7 (S dropout)",80,18733,0.975609756097561
2021-04-17,"West Midlands",71,16,"B.1.1.7 (S dropout)",66,18734,0.929577464788732
2021-04-18,"West Midlands",57,16,"B.1.1.7 (S dropout)",56,18735,0.982456140350877
2021-04-19,"West Midlands",84,16,"B.1.1.7 (S dropout)",81,18736,0.964285714285714
2021-04-20,"West Midlands",78,16,"B.1.1.7 (S dropout)",72,18737,0.923076923076923
2021-04-21,"West Midlands",86,16,"B.1.1.7 (S dropout)",81,18738,0.941860465116279
2021-04-22,"West Midlands",65,16,"B.1.1.7 (S dropout)",61,18739,0.938461538461538
2021-04-23,"West Midlands",53,17,"B.1.1.7 (S dropout)",43,18740,0.811320754716981
2021-04-24,"West Midlands",37,17,"B.1.1.7 (S dropout)",30,18741,0.810810810810811
2021-04-25,"West Midlands",54,17,"B.1.1.7 (S dropout)",46,18742,0.851851851851852
2021-04-26,"West Midlands",78,17,"B.1.1.7 (S dropout)",69,18743,0.884615384615385
2021-04-27,"West Midlands",64,17,"B.1.1.7 (S dropout)",63,18744,0.984375
2021-04-28,"West Midlands",61,17,"B.1.1.7 (S dropout)",53,18745,0.868852459016393
2021-04-29,"West Midlands",51,17,"B.1.1.7 (S dropout)",41,18746,0.803921568627451
2021-04-30,"West Midlands",55,18,"B.1.1.7 (S dropout)",48,18747,0.872727272727273
2021-05-01,"West Midlands",27,18,"B.1.1.7 (S dropout)",25,18748,0.925925925925926
2021-05-02,"West Midlands",33,18,"B.1.1.7 (S dropout)",25,18749,0.757575757575758
2021-05-03,"West Midlands",54,18,"B.1.1.7 (S dropout)",47,18750,0.87037037037037
2021-05-04,"West Midlands",57,18,"B.1.1.7 (S dropout)",50,18751,0.87719298245614
2021-05-05,"West Midlands",65,18,"B.1.1.7 (S dropout)",57,18752,0.876923076923077
2021-05-06,"West Midlands",51,18,"B.1.1.7 (S dropout)",42,18753,0.823529411764706
2021-05-07,"West Midlands",58,19,"B.1.1.7 (S dropout)",49,18754,0.844827586206897
2021-05-08,"West Midlands",49,19,"B.1.1.7 (S dropout)",43,18755,0.877551020408163
2021-05-09,"West Midlands",38,19,"B.1.1.7 (S dropout)",33,18756,0.868421052631579
2021-05-10,"West Midlands",67,19,"B.1.1.7 (S dropout)",45,18757,0.671641791044776
2021-05-11,"West Midlands",52,19,"B.1.1.7 (S dropout)",36,18758,0.692307692307692
2021-01-01,"Yorkshire and The Humber",960,1,"B.1.1.7 (S dropout)",485,18628,0.505208333333333
2021-01-02,"Yorkshire and The Humber",1761,1,"B.1.1.7 (S dropout)",937,18629,0.532084043157297
2021-01-03,"Yorkshire and The Humber",1517,1,"B.1.1.7 (S dropout)",833,18630,0.549110085695451
2021-01-04,"Yorkshire and The Humber",2140,1,"B.1.1.7 (S dropout)",1286,18631,0.600934579439252
2021-01-05,"Yorkshire and The Humber",1627,1,"B.1.1.7 (S dropout)",957,18632,0.58819913952059
2021-01-06,"Yorkshire and The Humber",1499,1,"B.1.1.7 (S dropout)",929,18633,0.61974649766511
2021-01-07,"Yorkshire and The Humber",1471,1,"B.1.1.7 (S dropout)",922,18634,0.626784500339905
2021-01-08,"Yorkshire and The Humber",1137,2,"B.1.1.7 (S dropout)",706,18635,0.620932277924362
2021-01-09,"Yorkshire and The Humber",1144,2,"B.1.1.7 (S dropout)",697,18636,0.609265734265734
2021-01-10,"Yorkshire and The Humber",1043,2,"B.1.1.7 (S dropout)",685,18637,0.656759348034516
2021-01-11,"Yorkshire and The Humber",1691,2,"B.1.1.7 (S dropout)",1135,18638,0.671200473092844
2021-01-12,"Yorkshire and The Humber",1442,2,"B.1.1.7 (S dropout)",1022,18639,0.70873786407767
2021-01-13,"Yorkshire and The Humber",1323,2,"B.1.1.7 (S dropout)",934,18640,0.705971277399849
2021-01-14,"Yorkshire and The Humber",684,2,"B.1.1.7 (S dropout)",478,18641,0.698830409356725
2021-01-15,"Yorkshire and The Humber",1219,3,"B.1.1.7 (S dropout)",881,18642,0.722723543888433
2021-01-16,"Yorkshire and The Humber",993,3,"B.1.1.7 (S dropout)",752,18643,0.75730110775428
2021-01-17,"Yorkshire and The Humber",933,3,"B.1.1.7 (S dropout)",701,18644,0.751339764201501
2021-01-18,"Yorkshire and The Humber",1483,3,"B.1.1.7 (S dropout)",1151,18645,0.776129467296022
2021-01-19,"Yorkshire and The Humber",1323,3,"B.1.1.7 (S dropout)",995,18646,0.752078609221466
2021-01-20,"Yorkshire and The Humber",1188,3,"B.1.1.7 (S dropout)",921,18647,0.775252525252525
2021-01-21,"Yorkshire and The Humber",1199,3,"B.1.1.7 (S dropout)",972,18648,0.810675562969141
2021-01-22,"Yorkshire and The Humber",1030,4,"B.1.1.7 (S dropout)",836,18649,0.811650485436893
2021-01-23,"Yorkshire and The Humber",1001,4,"B.1.1.7 (S dropout)",824,18650,0.823176823176823
2021-01-24,"Yorkshire and The Humber",982,4,"B.1.1.7 (S dropout)",816,18651,0.830957230142566
2021-01-25,"Yorkshire and The Humber",1429,4,"B.1.1.7 (S dropout)",1210,18652,0.846745976207138
2021-01-26,"Yorkshire and The Humber",1226,4,"B.1.1.7 (S dropout)",1032,18653,0.841761827079935
2021-01-27,"Yorkshire and The Humber",1277,4,"B.1.1.7 (S dropout)",1089,18654,0.852779953014879
2021-01-28,"Yorkshire and The Humber",1119,4,"B.1.1.7 (S dropout)",970,18655,0.866845397676497
2021-01-29,"Yorkshire and The Humber",1052,5,"B.1.1.7 (S dropout)",915,18656,0.869771863117871
2021-01-30,"Yorkshire and The Humber",872,5,"B.1.1.7 (S dropout)",792,18657,0.908256880733945
2021-01-31,"Yorkshire and The Humber",868,5,"B.1.1.7 (S dropout)",794,18658,0.914746543778802
2021-02-01,"Yorkshire and The Humber",1221,5,"B.1.1.7 (S dropout)",1098,18659,0.899262899262899
2021-02-02,"Yorkshire and The Humber",696,5,"B.1.1.7 (S dropout)",645,18660,0.926724137931034
2021-02-03,"Yorkshire and The Humber",1250,5,"B.1.1.7 (S dropout)",1131,18661,0.9048
2021-02-04,"Yorkshire and The Humber",1140,5,"B.1.1.7 (S dropout)",1049,18662,0.920175438596491
2021-02-05,"Yorkshire and The Humber",982,6,"B.1.1.7 (S dropout)",908,18663,0.924643584521385
2021-02-06,"Yorkshire and The Humber",860,6,"B.1.1.7 (S dropout)",817,18664,0.95
2021-02-07,"Yorkshire and The Humber",776,6,"B.1.1.7 (S dropout)",719,18665,0.926546391752577
2021-02-08,"Yorkshire and The Humber",970,6,"B.1.1.7 (S dropout)",924,18666,0.952577319587629
2021-02-09,"Yorkshire and The Humber",958,6,"B.1.1.7 (S dropout)",924,18667,0.964509394572025
2021-02-10,"Yorkshire and The Humber",859,6,"B.1.1.7 (S dropout)",813,18668,0.946449359720605
2021-02-11,"Yorkshire and The Humber",879,6,"B.1.1.7 (S dropout)",837,18669,0.95221843003413
2021-02-12,"Yorkshire and The Humber",859,7,"B.1.1.7 (S dropout)",833,18670,0.969732246798603
2021-02-13,"Yorkshire and The Humber",670,7,"B.1.1.7 (S dropout)",633,18671,0.944776119402985
2021-02-14,"Yorkshire and The Humber",699,7,"B.1.1.7 (S dropout)",678,18672,0.969957081545064
2021-02-15,"Yorkshire and The Humber",1009,7,"B.1.1.7 (S dropout)",986,18673,0.977205153617443
2021-02-16,"Yorkshire and The Humber",971,7,"B.1.1.7 (S dropout)",944,18674,0.972193614830072
2021-02-17,"Yorkshire and The Humber",941,7,"B.1.1.7 (S dropout)",919,18675,0.976620616365569
2021-02-18,"Yorkshire and The Humber",978,7,"B.1.1.7 (S dropout)",956,18676,0.977505112474438
2021-02-19,"Yorkshire and The Humber",855,8,"B.1.1.7 (S dropout)",830,18677,0.970760233918129
2021-02-20,"Yorkshire and The Humber",712,8,"B.1.1.7 (S dropout)",695,18678,0.976123595505618
2021-02-21,"Yorkshire and The Humber",693,8,"B.1.1.7 (S dropout)",678,18679,0.978354978354978
2021-02-22,"Yorkshire and The Humber",879,8,"B.1.1.7 (S dropout)",865,18680,0.984072810011377
2021-02-23,"Yorkshire and The Humber",805,8,"B.1.1.7 (S dropout)",799,18681,0.992546583850932
2021-02-24,"Yorkshire and The Humber",778,8,"B.1.1.7 (S dropout)",772,18682,0.992287917737789
2021-02-25,"Yorkshire and The Humber",703,8,"B.1.1.7 (S dropout)",694,18683,0.987197724039829
2021-02-26,"Yorkshire and The Humber",656,9,"B.1.1.7 (S dropout)",641,18684,0.977134146341463
2021-02-27,"Yorkshire and The Humber",493,9,"B.1.1.7 (S dropout)",490,18685,0.993914807302231
2021-02-28,"Yorkshire and The Humber",432,9,"B.1.1.7 (S dropout)",426,18686,0.986111111111111
2021-03-01,"Yorkshire and The Humber",721,9,"B.1.1.7 (S dropout)",713,18687,0.988904299583911
2021-03-02,"Yorkshire and The Humber",645,9,"B.1.1.7 (S dropout)",641,18688,0.993798449612403
2021-03-03,"Yorkshire and The Humber",600,9,"B.1.1.7 (S dropout)",590,18689,0.983333333333333
2021-03-04,"Yorkshire and The Humber",543,9,"B.1.1.7 (S dropout)",538,18690,0.990791896869245
2021-03-05,"Yorkshire and The Humber",533,10,"B.1.1.7 (S dropout)",528,18691,0.9906191369606
2021-03-06,"Yorkshire and The Humber",452,10,"B.1.1.7 (S dropout)",449,18692,0.993362831858407
2021-03-07,"Yorkshire and The Humber",366,10,"B.1.1.7 (S dropout)",365,18693,0.997267759562842
2021-03-08,"Yorkshire and The Humber",629,10,"B.1.1.7 (S dropout)",622,18694,0.988871224165342
2021-03-09,"Yorkshire and The Humber",649,10,"B.1.1.7 (S dropout)",647,18695,0.996918335901387
2021-03-10,"Yorkshire and The Humber",651,10,"B.1.1.7 (S dropout)",650,18696,0.998463901689708
2021-03-11,"Yorkshire and The Humber",617,10,"B.1.1.7 (S dropout)",613,18697,0.993517017828201
2021-03-12,"Yorkshire and The Humber",576,11,"B.1.1.7 (S dropout)",572,18698,0.993055555555556
2021-03-13,"Yorkshire and The Humber",497,11,"B.1.1.7 (S dropout)",496,18699,0.997987927565392
2021-03-14,"Yorkshire and The Humber",438,11,"B.1.1.7 (S dropout)",438,18700,1
2021-03-15,"Yorkshire and The Humber",646,11,"B.1.1.7 (S dropout)",645,18701,0.998452012383901
2021-03-16,"Yorkshire and The Humber",605,11,"B.1.1.7 (S dropout)",603,18702,0.996694214876033
2021-03-17,"Yorkshire and The Humber",561,11,"B.1.1.7 (S dropout)",560,18703,0.998217468805704
2021-03-18,"Yorkshire and The Humber",546,11,"B.1.1.7 (S dropout)",544,18704,0.996336996336996
2021-03-19,"Yorkshire and The Humber",579,12,"B.1.1.7 (S dropout)",576,18705,0.994818652849741
2021-03-20,"Yorkshire and The Humber",451,12,"B.1.1.7 (S dropout)",448,18706,0.993348115299335
2021-03-21,"Yorkshire and The Humber",387,12,"B.1.1.7 (S dropout)",386,18707,0.997416020671835
2021-03-22,"Yorkshire and The Humber",686,12,"B.1.1.7 (S dropout)",683,18708,0.995626822157434
2021-03-23,"Yorkshire and The Humber",609,12,"B.1.1.7 (S dropout)",608,18709,0.998357963875205
2021-03-24,"Yorkshire and The Humber",550,12,"B.1.1.7 (S dropout)",549,18710,0.998181818181818
2021-03-25,"Yorkshire and The Humber",533,12,"B.1.1.7 (S dropout)",531,18711,0.99624765478424
2021-03-26,"Yorkshire and The Humber",486,13,"B.1.1.7 (S dropout)",483,18712,0.993827160493827
2021-03-27,"Yorkshire and The Humber",381,13,"B.1.1.7 (S dropout)",379,18713,0.994750656167979
2021-03-28,"Yorkshire and The Humber",350,13,"B.1.1.7 (S dropout)",347,18714,0.991428571428571
2021-03-29,"Yorkshire and The Humber",413,13,"B.1.1.7 (S dropout)",411,18715,0.995157384987893
2021-03-30,"Yorkshire and The Humber",429,13,"B.1.1.7 (S dropout)",429,18716,1
2021-03-31,"Yorkshire and The Humber",343,13,"B.1.1.7 (S dropout)",341,18717,0.994169096209913
2021-04-01,"Yorkshire and The Humber",368,13,"B.1.1.7 (S dropout)",367,18718,0.997282608695652
2021-04-02,"Yorkshire and The Humber",303,14,"B.1.1.7 (S dropout)",300,18719,0.99009900990099
2021-04-03,"Yorkshire and The Humber",304,14,"B.1.1.7 (S dropout)",301,18720,0.990131578947368
2021-04-04,"Yorkshire and The Humber",247,14,"B.1.1.7 (S dropout)",245,18721,0.991902834008097
2021-04-05,"Yorkshire and The Humber",306,14,"B.1.1.7 (S dropout)",305,18722,0.996732026143791
2021-04-06,"Yorkshire and The Humber",312,14,"B.1.1.7 (S dropout)",312,18723,1
2021-04-07,"Yorkshire and The Humber",329,14,"B.1.1.7 (S dropout)",328,18724,0.996960486322188
2021-04-08,"Yorkshire and The Humber",307,14,"B.1.1.7 (S dropout)",305,18725,0.993485342019544
2021-04-09,"Yorkshire and The Humber",271,15,"B.1.1.7 (S dropout)",270,18726,0.996309963099631
2021-04-10,"Yorkshire and The Humber",231,15,"B.1.1.7 (S dropout)",230,18727,0.995670995670996
2021-04-11,"Yorkshire and The Humber",188,15,"B.1.1.7 (S dropout)",187,18728,0.99468085106383
2021-04-12,"Yorkshire and The Humber",288,15,"B.1.1.7 (S dropout)",288,18729,1
2021-04-13,"Yorkshire and The Humber",215,15,"B.1.1.7 (S dropout)",213,18730,0.990697674418605
