"WeekEndDate","REGION","LINEAGE2","count","total","collection_date","collection_date_num","prop","DATE_NUM"
2021-06-12,"North East","B.1.1.7",20,257,2021-06-08,18786.5,0.0778210116731518,18786.5
2020-09-05,"Yorkshire and The Humber","B.1.1.7",0,101,2020-09-01,18506.5,0,18506.5
2020-09-12,"Yorkshire and The Humber","B.1.1.7",0,284,2020-09-08,18513.5,0,18513.5
2020-09-19,"Yorkshire and The Humber","B.1.1.7",0,150,2020-09-15,18520.5,0,18520.5
2020-09-26,"Yorkshire and The Humber","B.1.1.7",0,338,2020-09-22,18527.5,0,18527.5
2020-10-03,"Yorkshire and The Humber","B.1.1.7",0,325,2020-09-29,18534.5,0,18534.5
2020-10-10,"Yorkshire and The Humber","B.1.1.7",0,847,2020-10-06,18541.5,0,18541.5
2020-10-17,"Yorkshire and The Humber","B.1.1.7",0,783,2020-10-13,18548.5,0,18548.5
2020-10-24,"Yorkshire and The Humber","B.1.1.7",0,741,2020-10-20,18555.5,0,18555.5
2020-10-31,"Yorkshire and The Humber","B.1.1.7",0,661,2020-10-27,18562.5,0,18562.5
2020-11-07,"Yorkshire and The Humber","B.1.1.7",0,1378,2020-11-03,18569.5,0,18569.5
2020-11-14,"Yorkshire and The Humber","B.1.1.7",5,1473,2020-11-10,18576.5,0.00339443312966735,18576.5
2020-11-21,"Yorkshire and The Humber","B.1.1.7",1,696,2020-11-17,18583.5,0.0014367816091954,18583.5
2020-11-28,"Yorkshire and The Humber","B.1.1.7",1,376,2020-11-24,18590.5,0.00265957446808511,18590.5
2020-12-05,"Yorkshire and The Humber","B.1.1.7",8,96,2020-12-01,18597.5,0.0833333333333333,18597.5
2020-12-12,"Yorkshire and The Humber","B.1.1.7",33,573,2020-12-08,18604.5,0.0575916230366492,18604.5
2020-12-19,"Yorkshire and The Humber","B.1.1.7",33,285,2020-12-15,18611.5,0.115789473684211,18611.5
2020-12-26,"Yorkshire and The Humber","B.1.1.7",54,190,2020-12-22,18618.5,0.284210526315789,18618.5
2021-01-02,"Yorkshire and The Humber","B.1.1.7",77,195,2020-12-29,18625.5,0.394871794871795,18625.5
2021-01-09,"Yorkshire and The Humber","B.1.1.7",221,366,2021-01-05,18632.5,0.603825136612022,18632.5
2021-01-16,"Yorkshire and The Humber","B.1.1.7",354,535,2021-01-12,18639.5,0.661682242990654,18639.5
2021-01-23,"Yorkshire and The Humber","B.1.1.7",660,858,2021-01-19,18646.5,0.769230769230769,18646.5
2021-01-30,"Yorkshire and The Humber","B.1.1.7",856,981,2021-01-26,18653.5,0.872579001019368,18653.5
2021-02-06,"Yorkshire and The Humber","B.1.1.7",204,225,2021-02-02,18660.5,0.906666666666667,18660.5
2021-02-13,"Yorkshire and The Humber","B.1.1.7",490,513,2021-02-09,18667.5,0.955165692007797,18667.5
2021-02-20,"Yorkshire and The Humber","B.1.1.7",1369,1420,2021-02-16,18674.5,0.964084507042254,18674.5
2021-02-27,"Yorkshire and The Humber","B.1.1.7",2455,2493,2021-02-23,18681.5,0.984757320497393,18681.5
2021-03-06,"Yorkshire and The Humber","B.1.1.7",2466,2491,2021-03-02,18688.5,0.989963869931754,18688.5
2021-03-13,"Yorkshire and The Humber","B.1.1.7",3255,3273,2021-03-09,18695.5,0.994500458295142,18695.5
2021-03-20,"Yorkshire and The Humber","B.1.1.7",3676,3687,2021-03-16,18702.5,0.997016544616219,18702.5
2021-03-27,"Yorkshire and The Humber","B.1.1.7",3679,3693,2021-03-23,18709.5,0.996209044137558,18709.5
2021-04-03,"Yorkshire and The Humber","B.1.1.7",2868,2876,2021-03-30,18716.5,0.997218358831711,18716.5
2021-04-10,"Yorkshire and The Humber","B.1.1.7",1884,1888,2021-04-06,18723.5,0.997881355932203,18723.5
2021-04-17,"Yorkshire and The Humber","B.1.1.7",1693,1700,2021-04-13,18730.5,0.995882352941176,18730.5
2021-04-24,"Yorkshire and The Humber","B.1.1.7",1604,1618,2021-04-20,18737.5,0.991347342398022,18737.5
2021-05-01,"Yorkshire and The Humber","B.1.1.7",1003,1021,2021-04-27,18744.5,0.982370225269344,18744.5
2021-05-08,"Yorkshire and The Humber","B.1.1.7",336,356,2021-05-04,18751.5,0.943820224719101,18751.5
2021-05-15,"Yorkshire and The Humber","B.1.1.7",121,149,2021-05-11,18758.5,0.812080536912752,18758.5
2021-05-22,"Yorkshire and The Humber","B.1.1.7",87,116,2021-05-18,18765.5,0.75,18765.5
2021-05-29,"Yorkshire and The Humber","B.1.1.7",174,339,2021-05-25,18772.5,0.513274336283186,18772.5
2021-06-05,"Yorkshire and The Humber","B.1.1.7",111,463,2021-06-01,18779.5,0.239740820734341,18779.5
2021-06-12,"Yorkshire and The Humber","B.1.1.7",44,461,2021-06-08,18786.5,0.0954446854663774,18786.5
2020-09-05,"London","B.1.177+",159,553,2020-09-01,18506.5,0.2875226039783,18506.5
2020-09-12,"London","B.1.177+",137,372,2020-09-08,18513.5,0.368279569892473,18513.5
2020-09-19,"London","B.1.177+",31,89,2020-09-15,18520.5,0.348314606741573,18520.5
2020-09-26,"London","B.1.177+",169,478,2020-09-22,18527.5,0.353556485355649,18527.5
2020-10-03,"London","B.1.177+",102,244,2020-09-29,18534.5,0.418032786885246,18534.5
2020-10-10,"London","B.1.177+",144,329,2020-10-06,18541.5,0.437689969604863,18541.5
2020-10-17,"London","B.1.177+",288,625,2020-10-13,18548.5,0.4608,18548.5
2020-10-24,"London","B.1.177+",595,1106,2020-10-20,18555.5,0.537974683544304,18555.5
2020-10-31,"London","B.1.177+",183,325,2020-10-27,18562.5,0.563076923076923,18562.5
2020-11-07,"London","B.1.177+",466,847,2020-11-03,18569.5,0.550177095631641,18569.5
2020-11-14,"London","B.1.177+",780,1438,2020-11-10,18576.5,0.542420027816412,18576.5
2020-11-21,"London","B.1.177+",393,826,2020-11-17,18583.5,0.475786924939467,18583.5
2020-11-28,"London","B.1.177+",210,461,2020-11-24,18590.5,0.455531453362256,18590.5
2020-12-05,"London","B.1.177+",113,420,2020-12-01,18597.5,0.269047619047619,18597.5
2020-12-12,"London","B.1.177+",277,1354,2020-12-08,18604.5,0.204579025110783,18604.5
2020-12-19,"London","B.1.177+",370,2387,2020-12-15,18611.5,0.155006284038542,18611.5
2020-12-26,"London","B.1.177+",91,988,2020-12-22,18618.5,0.0921052631578947,18618.5
2021-01-02,"London","B.1.177+",102,2001,2020-12-29,18625.5,0.0509745127436282,18625.5
2021-01-09,"London","B.1.177+",68,1547,2021-01-05,18632.5,0.043956043956044,18632.5
2021-01-16,"London","B.1.177+",33,1479,2021-01-12,18639.5,0.0223123732251521,18639.5
2021-01-23,"London","B.1.177+",29,1639,2021-01-19,18646.5,0.0176937156802929,18646.5
2021-01-30,"London","B.1.177+",9,1500,2021-01-26,18653.5,0.006,18653.5
2021-02-06,"London","B.1.177+",1,509,2021-02-02,18660.5,0.00196463654223969,18660.5
2021-02-13,"London","B.1.177+",1,672,2021-02-09,18667.5,0.00148809523809524,18667.5
2021-02-20,"London","B.1.177+",2,902,2021-02-16,18674.5,0.00221729490022173,18674.5
2021-02-27,"London","B.1.177+",0,584,2021-02-23,18681.5,0,18681.5
2021-03-06,"London","B.1.177+",0,646,2021-03-02,18688.5,0,18688.5
2021-03-13,"London","B.1.177+",0,585,2021-03-09,18695.5,0,18695.5
2021-03-20,"London","B.1.177+",1,515,2021-03-16,18702.5,0.00194174757281553,18702.5
2021-03-27,"London","B.1.177+",0,647,2021-03-23,18709.5,0,18709.5
2021-04-03,"London","B.1.177+",0,438,2021-03-30,18716.5,0,18716.5
2021-04-10,"London","B.1.177+",0,351,2021-04-06,18723.5,0,18723.5
2021-04-17,"London","B.1.177+",0,323,2021-04-13,18730.5,0,18730.5
2021-04-24,"London","B.1.177+",0,360,2021-04-20,18737.5,0,18737.5
2021-05-01,"London","B.1.177+",0,295,2021-04-27,18744.5,0,18744.5
2021-05-08,"London","B.1.177+",0,391,2021-05-04,18751.5,0,18751.5
2021-05-15,"London","B.1.177+",0,468,2021-05-11,18758.5,0,18758.5
2021-05-22,"London","B.1.177+",0,651,2021-05-18,18765.5,0,18765.5
2021-05-29,"London","B.1.177+",0,984,2021-05-25,18772.5,0,18772.5
2021-06-05,"London","B.1.177+",0,1964,2021-06-01,18779.5,0,18779.5
2021-06-12,"London","B.1.177+",0,1694,2021-06-08,18786.5,0,18786.5
2020-09-05,"North West","B.1.177+",24,67,2020-09-01,18506.5,0.358208955223881,18506.5
2020-09-12,"North West","B.1.177+",199,527,2020-09-08,18513.5,0.377609108159393,18513.5
2020-09-19,"North West","B.1.177+",234,507,2020-09-15,18520.5,0.461538461538462,18520.5
2020-09-26,"North West","B.1.177+",451,763,2020-09-22,18527.5,0.591087811271298,18527.5
2020-10-03,"North West","B.1.177+",210,347,2020-09-29,18534.5,0.605187319884726,18534.5
2020-10-10,"North West","B.1.177+",681,990,2020-10-06,18541.5,0.687878787878788,18541.5
2020-10-17,"North West","B.1.177+",1080,1473,2020-10-13,18548.5,0.733197556008147,18548.5
2020-10-24,"North West","B.1.177+",883,1192,2020-10-20,18555.5,0.740771812080537,18555.5
2020-10-31,"North West","B.1.177+",480,606,2020-10-27,18562.5,0.792079207920792,18562.5
2020-11-07,"North West","B.1.177+",1228,1562,2020-11-03,18569.5,0.786171574903969,18569.5
2020-11-14,"North West","B.1.177+",760,949,2020-11-10,18576.5,0.800842992623815,18576.5
2020-11-21,"North West","B.1.177+",546,688,2020-11-17,18583.5,0.793604651162791,18583.5
2020-11-28,"North West","B.1.177+",538,650,2020-11-24,18590.5,0.827692307692308,18590.5
2020-12-05,"North West","B.1.177+",118,155,2020-12-01,18597.5,0.761290322580645,18597.5
2020-12-12,"North West","B.1.177+",466,599,2020-12-08,18604.5,0.7779632721202,18604.5
2020-12-19,"North West","B.1.177+",302,432,2020-12-15,18611.5,0.699074074074074,18611.5
2020-12-26,"North West","B.1.177+",278,481,2020-12-22,18618.5,0.577962577962578,18618.5
2021-01-02,"North West","B.1.177+",296,773,2020-12-29,18625.5,0.382923673997413,18625.5
2021-01-09,"North West","B.1.177+",480,1559,2021-01-05,18632.5,0.307889672867223,18632.5
2021-01-16,"North West","B.1.177+",737,3522,2021-01-12,18639.5,0.209256104486087,18639.5
2021-01-23,"North West","B.1.177+",432,3310,2021-01-19,18646.5,0.130513595166163,18646.5
2021-01-30,"North West","B.1.177+",399,4832,2021-01-26,18653.5,0.0825745033112583,18653.5
2021-02-06,"North West","B.1.177+",45,1063,2021-02-02,18660.5,0.0423330197554092,18660.5
2021-02-13,"North West","B.1.177+",55,1929,2021-02-09,18667.5,0.0285121824779679,18667.5
2021-02-20,"North West","B.1.177+",27,2496,2021-02-16,18674.5,0.0108173076923077,18674.5
2021-02-27,"North West","B.1.177+",7,1883,2021-02-23,18681.5,0.00371747211895911,18681.5
2021-03-06,"North West","B.1.177+",15,1710,2021-03-02,18688.5,0.0087719298245614,18688.5
2021-03-13,"North West","B.1.177+",3,1406,2021-03-09,18695.5,0.00213371266002845,18695.5
2021-03-20,"North West","B.1.177+",6,2025,2021-03-16,18702.5,0.00296296296296296,18702.5
2021-03-27,"North West","B.1.177+",3,2704,2021-03-23,18709.5,0.0011094674556213,18709.5
2021-04-03,"North West","B.1.177+",0,1783,2021-03-30,18716.5,0,18716.5
2021-04-10,"North West","B.1.177+",0,891,2021-04-06,18723.5,0,18723.5
2021-04-17,"North West","B.1.177+",1,768,2021-04-13,18730.5,0.00130208333333333,18730.5
2021-04-24,"North West","B.1.177+",0,870,2021-04-20,18737.5,0,18737.5
2021-05-01,"North West","B.1.177+",0,1116,2021-04-27,18744.5,0,18744.5
2021-05-08,"North West","B.1.177+",2,1585,2021-05-04,18751.5,0.00126182965299685,18751.5
2021-05-15,"North West","B.1.177+",1,1936,2021-05-11,18758.5,0.000516528925619835,18758.5
2021-05-22,"North West","B.1.177+",0,2914,2021-05-18,18765.5,0,18765.5
2021-05-29,"North West","B.1.177+",0,4487,2021-05-25,18772.5,0,18772.5
2021-06-05,"North West","B.1.177+",0,6423,2021-06-01,18779.5,0,18779.5
2021-06-12,"North West","B.1.177+",0,6282,2021-06-08,18786.5,0,18786.5
2020-09-05,"South West","B.1.177+",34,135,2020-09-01,18506.5,0.251851851851852,18506.5
2020-09-12,"South West","B.1.177+",30,62,2020-09-08,18513.5,0.483870967741935,18513.5
2020-09-19,"South West","B.1.177+",19,39,2020-09-15,18520.5,0.487179487179487,18520.5
2020-09-26,"South West","B.1.177+",54,141,2020-09-22,18527.5,0.382978723404255,18527.5
2020-10-03,"South West","B.1.177+",42,71,2020-09-29,18534.5,0.591549295774648,18534.5
2020-10-10,"South West","B.1.177+",145,230,2020-10-06,18541.5,0.630434782608696,18541.5
2020-10-17,"South West","B.1.177+",72,108,2020-10-13,18548.5,0.666666666666667,18548.5
2020-10-24,"South West","B.1.177+",127,186,2020-10-20,18555.5,0.682795698924731,18555.5
2020-10-31,"South West","B.1.177+",63,87,2020-10-27,18562.5,0.724137931034483,18562.5
2020-11-07,"South West","B.1.177+",75,114,2020-11-03,18569.5,0.657894736842105,18569.5
2020-11-14,"South West","B.1.177+",174,219,2020-11-10,18576.5,0.794520547945205,18576.5
2020-11-21,"South West","B.1.177+",74,102,2020-11-17,18583.5,0.725490196078431,18583.5
2020-11-28,"South West","B.1.177+",74,112,2020-11-24,18590.5,0.660714285714286,18590.5
2020-12-05,"South West","B.1.177+",25,43,2020-12-01,18597.5,0.581395348837209,18597.5
2020-12-12,"South West","B.1.177+",57,97,2020-12-08,18604.5,0.587628865979381,18604.5
2020-12-19,"South West","B.1.177+",79,156,2020-12-15,18611.5,0.506410256410256,18611.5
2020-12-26,"South West","B.1.177+",28,80,2020-12-22,18618.5,0.35,18618.5
2021-01-02,"South West","B.1.177+",36,127,2020-12-29,18625.5,0.283464566929134,18625.5
2021-01-09,"South West","B.1.177+",55,259,2021-01-05,18632.5,0.212355212355212,18632.5
2021-01-16,"South West","B.1.177+",70,468,2021-01-12,18639.5,0.14957264957265,18639.5
2021-01-23,"South West","B.1.177+",19,258,2021-01-19,18646.5,0.0736434108527132,18646.5
2021-01-30,"South West","B.1.177+",13,279,2021-01-26,18653.5,0.046594982078853,18653.5
2021-02-06,"South West","B.1.177+",3,92,2021-02-02,18660.5,0.0326086956521739,18660.5
2021-02-13,"South West","B.1.177+",2,197,2021-02-09,18667.5,0.0101522842639594,18667.5
2021-02-20,"South West","B.1.177+",3,272,2021-02-16,18674.5,0.0110294117647059,18674.5
2021-02-27,"South West","B.1.177+",0,190,2021-02-23,18681.5,0,18681.5
2021-03-06,"South West","B.1.177+",4,209,2021-03-02,18688.5,0.0191387559808612,18688.5
2021-03-13,"South West","B.1.177+",0,140,2021-03-09,18695.5,0,18695.5
2021-03-20,"South West","B.1.177+",0,103,2021-03-16,18702.5,0,18702.5
2021-03-27,"South West","B.1.177+",0,150,2021-03-23,18709.5,0,18709.5
2021-04-03,"South West","B.1.177+",0,100,2021-03-30,18716.5,0,18716.5
2021-04-10,"South West","B.1.177+",0,93,2021-04-06,18723.5,0,18723.5
2021-04-17,"South West","B.1.177+",0,47,2021-04-13,18730.5,0,18730.5
2021-04-24,"South West","B.1.177+",0,31,2021-04-20,18737.5,0,18737.5
2021-05-01,"South West","B.1.177+",0,30,2021-04-27,18744.5,0,18744.5
2021-05-08,"South West","B.1.177+",0,20,2021-05-04,18751.5,0,18751.5
2021-05-15,"South West","B.1.177+",0,54,2021-05-11,18758.5,0,18758.5
2021-05-22,"South West","B.1.177+",0,133,2021-05-18,18765.5,0,18765.5
2021-05-29,"South West","B.1.177+",0,166,2021-05-25,18772.5,0,18772.5
2021-06-05,"South West","B.1.177+",0,425,2021-06-01,18779.5,0,18779.5
2021-06-12,"South West","B.1.177+",0,1039,2021-06-08,18786.5,0,18786.5
2020-09-05,"South East","B.1.177+",56,233,2020-09-01,18506.5,0.240343347639485,18506.5
2020-09-12,"South East","B.1.177+",51,140,2020-09-08,18513.5,0.364285714285714,18513.5
2020-09-19,"South East","B.1.177+",18,48,2020-09-15,18520.5,0.375,18520.5
2020-09-26,"South East","B.1.177+",77,178,2020-09-22,18527.5,0.432584269662921,18527.5
2020-10-03,"South East","B.1.177+",32,57,2020-09-29,18534.5,0.56140350877193,18534.5
2020-10-10,"South East","B.1.177+",162,261,2020-10-06,18541.5,0.620689655172414,18541.5
2020-10-17,"South East","B.1.177+",176,300,2020-10-13,18548.5,0.586666666666667,18548.5
2020-10-24,"South East","B.1.177+",335,512,2020-10-20,18555.5,0.654296875,18555.5
2020-10-31,"South East","B.1.177+",186,295,2020-10-27,18562.5,0.630508474576271,18562.5
2020-11-07,"South East","B.1.177+",299,470,2020-11-03,18569.5,0.636170212765957,18569.5
2020-11-14,"South East","B.1.177+",442,918,2020-11-10,18576.5,0.481481481481481,18576.5
2020-11-21,"South East","B.1.177+",236,462,2020-11-17,18583.5,0.510822510822511,18583.5
2020-11-28,"South East","B.1.177+",105,385,2020-11-24,18590.5,0.272727272727273,18590.5
2020-12-05,"South East","B.1.177+",38,233,2020-12-01,18597.5,0.163090128755365,18597.5
2020-12-12,"South East","B.1.177+",146,811,2020-12-08,18604.5,0.180024660912454,18604.5
2020-12-19,"South East","B.1.177+",199,1412,2020-12-15,18611.5,0.140934844192635,18611.5
2020-12-26,"South East","B.1.177+",46,445,2020-12-22,18618.5,0.103370786516854,18618.5
2021-01-02,"South East","B.1.177+",58,863,2020-12-29,18625.5,0.06720741599073,18625.5
2021-01-09,"South East","B.1.177+",40,951,2021-01-05,18632.5,0.0420609884332282,18632.5
2021-01-16,"South East","B.1.177+",22,852,2021-01-12,18639.5,0.0258215962441315,18639.5
2021-01-23,"South East","B.1.177+",26,851,2021-01-19,18646.5,0.0305522914218566,18646.5
2021-01-30,"South East","B.1.177+",25,1069,2021-01-26,18653.5,0.0233863423760524,18653.5
2021-02-06,"South East","B.1.177+",0,273,2021-02-02,18660.5,0,18660.5
2021-02-13,"South East","B.1.177+",5,597,2021-02-09,18667.5,0.00837520938023451,18667.5
2021-02-20,"South East","B.1.177+",2,828,2021-02-16,18674.5,0.00241545893719807,18674.5
2021-02-27,"South East","B.1.177+",3,526,2021-02-23,18681.5,0.00570342205323194,18681.5
2021-03-06,"South East","B.1.177+",0,704,2021-03-02,18688.5,0,18688.5
2021-03-13,"South East","B.1.177+",2,699,2021-03-09,18695.5,0.00286123032904149,18695.5
2021-03-20,"South East","B.1.177+",0,484,2021-03-16,18702.5,0,18702.5
2021-03-27,"South East","B.1.177+",0,554,2021-03-23,18709.5,0,18709.5
2021-04-03,"South East","B.1.177+",0,327,2021-03-30,18716.5,0,18716.5
2021-04-10,"South East","B.1.177+",0,387,2021-04-06,18723.5,0,18723.5
2021-04-17,"South East","B.1.177+",0,317,2021-04-13,18730.5,0,18730.5
2021-04-24,"South East","B.1.177+",0,261,2021-04-20,18737.5,0,18737.5
2021-05-01,"South East","B.1.177+",0,218,2021-04-27,18744.5,0,18744.5
2021-05-08,"South East","B.1.177+",0,236,2021-05-04,18751.5,0,18751.5
2021-05-15,"South East","B.1.177+",0,238,2021-05-11,18758.5,0,18758.5
2021-05-22,"South East","B.1.177+",0,286,2021-05-18,18765.5,0,18765.5
2021-05-29,"South East","B.1.177+",0,652,2021-05-25,18772.5,0,18772.5
2021-06-05,"South East","B.1.177+",0,1058,2021-06-01,18779.5,0,18779.5
2021-06-12,"South East","B.1.177+",0,880,2021-06-08,18786.5,0,18786.5
2020-09-05,"East of England","B.1.177+",50,251,2020-09-01,18506.5,0.199203187250996,18506.5
2020-09-12,"East of England","B.1.177+",28,106,2020-09-08,18513.5,0.264150943396226,18513.5
2020-09-19,"East of England","B.1.177+",14,34,2020-09-15,18520.5,0.411764705882353,18520.5
2020-09-26,"East of England","B.1.177+",49,122,2020-09-22,18527.5,0.401639344262295,18527.5
2020-10-03,"East of England","B.1.177+",48,116,2020-09-29,18534.5,0.413793103448276,18534.5
2020-10-10,"East of England","B.1.177+",97,188,2020-10-06,18541.5,0.515957446808511,18541.5
2020-10-17,"East of England","B.1.177+",139,276,2020-10-13,18548.5,0.503623188405797,18548.5
2020-10-24,"East of England","B.1.177+",222,366,2020-10-20,18555.5,0.60655737704918,18555.5
2020-10-31,"East of England","B.1.177+",143,268,2020-10-27,18562.5,0.533582089552239,18562.5
2020-11-07,"East of England","B.1.177+",444,694,2020-11-03,18569.5,0.639769452449568,18569.5
2020-11-14,"East of England","B.1.177+",481,799,2020-11-10,18576.5,0.602002503128911,18576.5
2020-11-21,"East of England","B.1.177+",254,432,2020-11-17,18583.5,0.587962962962963,18583.5
2020-11-28,"East of England","B.1.177+",186,351,2020-11-24,18590.5,0.52991452991453,18590.5
2020-12-05,"East of England","B.1.177+",51,146,2020-12-01,18597.5,0.349315068493151,18597.5
2020-12-12,"East of England","B.1.177+",191,664,2020-12-08,18604.5,0.287650602409639,18604.5
2020-12-19,"East of England","B.1.177+",248,1286,2020-12-15,18611.5,0.192846034214619,18611.5
2020-12-26,"East of England","B.1.177+",80,524,2020-12-22,18618.5,0.152671755725191,18618.5
2021-01-02,"East of England","B.1.177+",43,584,2020-12-29,18625.5,0.0736301369863014,18625.5
2021-01-09,"East of England","B.1.177+",43,705,2021-01-05,18632.5,0.0609929078014184,18632.5
2021-01-16,"East of England","B.1.177+",43,737,2021-01-12,18639.5,0.0583446404341927,18639.5
2021-01-23,"East of England","B.1.177+",19,723,2021-01-19,18646.5,0.0262793914246196,18646.5
2021-01-30,"East of England","B.1.177+",9,706,2021-01-26,18653.5,0.0127478753541076,18653.5
2021-02-06,"East of England","B.1.177+",5,326,2021-02-02,18660.5,0.0153374233128834,18660.5
2021-02-13,"East of England","B.1.177+",11,604,2021-02-09,18667.5,0.0182119205298013,18667.5
2021-02-20,"East of England","B.1.177+",4,865,2021-02-16,18674.5,0.0046242774566474,18674.5
2021-02-27,"East of England","B.1.177+",0,437,2021-02-23,18681.5,0,18681.5
2021-03-06,"East of England","B.1.177+",1,619,2021-03-02,18688.5,0.00161550888529887,18688.5
2021-03-13,"East of England","B.1.177+",1,805,2021-03-09,18695.5,0.00124223602484472,18695.5
2021-03-20,"East of England","B.1.177+",1,784,2021-03-16,18702.5,0.00127551020408163,18702.5
2021-03-27,"East of England","B.1.177+",0,968,2021-03-23,18709.5,0,18709.5
2021-04-03,"East of England","B.1.177+",0,463,2021-03-30,18716.5,0,18716.5
2021-04-10,"East of England","B.1.177+",0,367,2021-04-06,18723.5,0,18723.5
2021-04-17,"East of England","B.1.177+",0,340,2021-04-13,18730.5,0,18730.5
2021-04-24,"East of England","B.1.177+",0,413,2021-04-20,18737.5,0,18737.5
2021-05-01,"East of England","B.1.177+",0,442,2021-04-27,18744.5,0,18744.5
2021-05-08,"East of England","B.1.177+",0,507,2021-05-04,18751.5,0,18751.5
2021-05-15,"East of England","B.1.177+",0,533,2021-05-11,18758.5,0,18758.5
2021-05-22,"East of England","B.1.177+",0,755,2021-05-18,18765.5,0,18765.5
2021-05-29,"East of England","B.1.177+",0,712,2021-05-25,18772.5,0,18772.5
2021-06-05,"East of England","B.1.177+",0,1012,2021-06-01,18779.5,0,18779.5
2021-06-12,"East of England","B.1.177+",0,983,2021-06-08,18786.5,0,18786.5
2020-09-05,"East Midlands","B.1.177+",15,82,2020-09-01,18506.5,0.182926829268293,18506.5
2020-09-12,"East Midlands","B.1.177+",26,168,2020-09-08,18513.5,0.154761904761905,18513.5
2020-09-19,"East Midlands","B.1.177+",18,47,2020-09-15,18520.5,0.382978723404255,18520.5
2020-09-26,"East Midlands","B.1.177+",63,155,2020-09-22,18527.5,0.406451612903226,18527.5
2020-10-03,"East Midlands","B.1.177+",70,113,2020-09-29,18534.5,0.619469026548673,18534.5
2020-10-10,"East Midlands","B.1.177+",141,212,2020-10-06,18541.5,0.665094339622642,18541.5
2020-10-17,"East Midlands","B.1.177+",101,158,2020-10-13,18548.5,0.639240506329114,18548.5
2020-10-24,"East Midlands","B.1.177+",141,225,2020-10-20,18555.5,0.626666666666667,18555.5
2020-10-31,"East Midlands","B.1.177+",132,173,2020-10-27,18562.5,0.763005780346821,18562.5
2020-11-07,"East Midlands","B.1.177+",155,220,2020-11-03,18569.5,0.704545454545455,18569.5
2020-11-14,"East Midlands","B.1.177+",388,498,2020-11-10,18576.5,0.779116465863454,18576.5
2020-11-21,"East Midlands","B.1.177+",547,734,2020-11-17,18583.5,0.745231607629428,18583.5
2020-11-28,"East Midlands","B.1.177+",77,101,2020-11-24,18590.5,0.762376237623762,18590.5
2020-12-05,"East Midlands","B.1.177+",74,119,2020-12-01,18597.5,0.621848739495798,18597.5
2020-12-12,"East Midlands","B.1.177+",289,380,2020-12-08,18604.5,0.760526315789474,18604.5
2020-12-19,"East Midlands","B.1.177+",155,280,2020-12-15,18611.5,0.553571428571429,18611.5
2020-12-26,"East Midlands","B.1.177+",37,80,2020-12-22,18618.5,0.4625,18618.5
2021-01-02,"East Midlands","B.1.177+",20,85,2020-12-29,18625.5,0.235294117647059,18625.5
2021-01-09,"East Midlands","B.1.177+",60,283,2021-01-05,18632.5,0.212014134275618,18632.5
2021-01-16,"East Midlands","B.1.177+",54,300,2021-01-12,18639.5,0.18,18639.5
2021-01-23,"East Midlands","B.1.177+",38,401,2021-01-19,18646.5,0.0947630922693267,18646.5
2021-01-30,"East Midlands","B.1.177+",46,548,2021-01-26,18653.5,0.0839416058394161,18653.5
2021-02-06,"East Midlands","B.1.177+",11,219,2021-02-02,18660.5,0.0502283105022831,18660.5
2021-02-13,"East Midlands","B.1.177+",18,516,2021-02-09,18667.5,0.0348837209302326,18667.5
2021-02-20,"East Midlands","B.1.177+",15,632,2021-02-16,18674.5,0.0237341772151899,18674.5
2021-02-27,"East Midlands","B.1.177+",2,486,2021-02-23,18681.5,0.00411522633744856,18681.5
2021-03-06,"East Midlands","B.1.177+",6,662,2021-03-02,18688.5,0.00906344410876133,18688.5
2021-03-13,"East Midlands","B.1.177+",10,976,2021-03-09,18695.5,0.0102459016393443,18695.5
2021-03-20,"East Midlands","B.1.177+",4,1337,2021-03-16,18702.5,0.00299177262528048,18702.5
2021-03-27,"East Midlands","B.1.177+",1,1836,2021-03-23,18709.5,0.000544662309368192,18709.5
2021-04-03,"East Midlands","B.1.177+",3,1135,2021-03-30,18716.5,0.0026431718061674,18716.5
2021-04-10,"East Midlands","B.1.177+",1,711,2021-04-06,18723.5,0.00140646976090014,18723.5
2021-04-17,"East Midlands","B.1.177+",1,588,2021-04-13,18730.5,0.00170068027210884,18730.5
2021-04-24,"East Midlands","B.1.177+",0,622,2021-04-20,18737.5,0,18737.5
2021-05-01,"East Midlands","B.1.177+",0,579,2021-04-27,18744.5,0,18744.5
2021-05-08,"East Midlands","B.1.177+",0,826,2021-05-04,18751.5,0,18751.5
2021-05-15,"East Midlands","B.1.177+",0,667,2021-05-11,18758.5,0,18758.5
2021-05-22,"East Midlands","B.1.177+",0,636,2021-05-18,18765.5,0,18765.5
2021-05-29,"East Midlands","B.1.177+",0,716,2021-05-25,18772.5,0,18772.5
2021-06-05,"East Midlands","B.1.177+",0,1067,2021-06-01,18779.5,0,18779.5
2021-06-12,"East Midlands","B.1.177+",0,1083,2021-06-08,18786.5,0,18786.5
2020-09-05,"West Midlands","B.1.177+",6,64,2020-09-01,18506.5,0.09375,18506.5
2020-09-12,"West Midlands","B.1.177+",34,174,2020-09-08,18513.5,0.195402298850575,18513.5
2020-09-19,"West Midlands","B.1.177+",30,132,2020-09-15,18520.5,0.227272727272727,18520.5
2020-09-26,"West Midlands","B.1.177+",106,377,2020-09-22,18527.5,0.281167108753316,18527.5
2020-10-03,"West Midlands","B.1.177+",31,73,2020-09-29,18534.5,0.424657534246575,18534.5
