"DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","LINEAGE2","newCasesBySpecimenDate","newCasesBySpecimenDateRollingAvg","weekday"
18693,"East of England",0.98708388409266,0.000746328514170478,Inf,0.985536318550221,0.988467802873471,2021-03-07,"B.1.1.7 (S dropout)",287,417.428571428571,"Sunday"
18694,"East of England",0.986982561901327,0.000756389824652032,Inf,0.985413645360492,0.988384714028141,2021-03-08,"B.1.1.7 (S dropout)",491,413.142857142857,"Monday"
18695,"East of England",0.986858933380801,0.000768502816508003,Inf,0.985264316677388,0.988283041335827,2021-03-09,"B.1.1.7 (S dropout)",399,392,"Tuesday"
18696,"East of England",0.986712249917992,0.000782765036369837,Inf,0.985087372011411,0.988162208916837,2021-03-10,"B.1.1.7 (S dropout)",408,385.142857142857,"Wednesday"
18697,"East of England",0.986541638226892,0.000799278586300459,Inf,0.984881716443496,0.988021524432505,2021-03-11,"B.1.1.7 (S dropout)",407,381.142857142857,"Thursday"
18698,"East of England",0.986346091973236,0.000818150894080753,Inf,0.984646110639965,0.98786017212738,2021-03-12,"B.1.1.7 (S dropout)",393,380.714285714286,"Friday"
18699,"East of England",0.98612446215571,0.000839495586367777,Inf,0.984379159433689,0.987677204836739,2021-03-13,"B.1.1.7 (S dropout)",304,384.142857142857,"Saturday"
18700,"East of England",0.985875446121164,0.000863433460074587,Inf,0.98407929886,0.987471534829194,2021-03-14,"B.1.1.7 (S dropout)",308,387.142857142857,"Sunday"
18701,"East of England",0.985597575073895,0.000890093543172278,Inf,0.983744781527095,0.987241923329013,2021-03-15,"B.1.1.7 (S dropout)",463,383.142857142857,"Monday"
18702,"East of England",0.985289199919644,0.000919614232970757,Inf,0.983373660187889,0.986986968537658,2021-03-16,"B.1.1.7 (S dropout)",367,378.571428571429,"Tuesday"
18703,"East of England",0.984948475263254,0.000952144497836486,Inf,0.982963769363343,0.986705091948799,2021-03-17,"B.1.1.7 (S dropout)",460,386,"Wednesday"
18704,"East of England",0.98457334135467,0.000987845127126945,Inf,0.982512704846074,0.986394522725112,2021-03-18,"B.1.1.7 (S dropout)",364,379.857142857143,"Thursday"
18705,"East of England",0.984161503750893,0.00102689001360251,Inf,0.98201780088781,0.98605327987784,2021-03-19,"B.1.1.7 (S dropout)",358,374.857142857143,"Friday"
18706,"East of England",0.98371041043121,0.00106946745236751,Inf,0.981476104845407,0.985679151960242,2021-03-20,"B.1.1.7 (S dropout)",247,366.714285714286,"Saturday"
18707,"East of England",0.983217226069214,0.00111578144010156,Inf,0.980884349028043,0.98526967395273,2021-03-21,"B.1.1.7 (S dropout)",440,385.571428571429,"Sunday"
18708,"East of England",0.982678803127527,0.00116605295757634,Inf,0.980238919453353,0.984822100979478,2021-03-22,"B.1.1.7 (S dropout)",458,384.857142857143,"Monday"
18709,"East of England",0.982091649399233,0.00122052121683875,Inf,0.979535821183038,0.984333378452603,2021-03-23,"B.1.1.7 (S dropout)",308,376.428571428571,"Tuesday"
18710,"East of England",0.981451891573635,0.00127944485164277,Inf,0.978770639869177,0.983800108189618,2021-03-24,"B.1.1.7 (S dropout)",472,378.142857142857,"Wednesday"
18711,"East of England",0.980755234352658,0.00134310302542177,Inf,0.977938499101395,0.983218509991878,2021-03-25,"B.1.1.7 (S dropout)",387,381.428571428571,"Thursday"
18712,"East of England",0.97999691458784,0.00141179642502617,Inf,0.977034013102502,0.982584378105357,2021-03-26,"B.1.1.7 (S dropout)",295,372.428571428571,"Friday"
18713,"East of England",0.979171649846149,0.00148584810032619,Inf,0.976051234276571,0.981893031909642,2021-03-27,"B.1.1.7 (S dropout)",247,372.428571428571,"Saturday"
18714,"East of England",0.978273580746006,0.00156560409930132,Inf,0.974983595069226,0.981139260095838,2021-03-28,"B.1.1.7 (S dropout)",332,357,"Sunday"
18715,"East of England",0.977296206332836,0.00165143383508243,Inf,0.973823843555927,0.980317257498845,2021-03-29,"B.1.1.7 (S dropout)",240,325.857142857143,"Monday"
18716,"East of England",0.976232311687095,0.00174373010521424,Inf,0.972563972131483,0.979420553643742,2021-03-30,"B.1.1.7 (S dropout)",206,311.285714285714,"Tuesday"
18717,"East of England",0.975073886877695,0.00184290866375241,Inf,0.971195138634456,0.978441931950188,2021-03-31,"B.1.1.7 (S dropout)",255,280.285714285714,"Wednesday"
18718,"East of England",0.973812036291984,0.0019494072232484,Inf,0.969707579205939,0.977373338413072,2021-04-01,"B.1.1.7 (S dropout)",270,263.571428571429,"Thursday"
18719,"East of England",0.972436877292176,0.00206368373572244,Inf,0.968090512156455,0.976205778443756,2021-04-02,"B.1.1.7 (S dropout)",198,249.714285714286,"Friday"
18720,"East of England",0.970937427071188,0.00218621376890272,Inf,0.966332032101555,0.97492920041622,2021-04-03,"B.1.1.7 (S dropout)",172,239,"Saturday"
18721,"East of England",0.969301476513138,0.00231748675589101,Inf,0.964418993631598,0.973532364320303,2021-04-04,"B.1.1.7 (S dropout)",142,211.857142857143,"Sunday"
18722,"East of England",0.967515449812666,0.00245800085271371,Inf,0.962336883811063,0.972002693785907,2021-04-05,"B.1.1.7 (S dropout)",165,201.142857142857,"Monday"
18723,"East of England",0.965564248582223,0.00260825608890528,Inf,0.960069682866478,0.97032610961634,2021-04-06,"B.1.1.7 (S dropout)",221,203.285714285714,"Tuesday"
18724,"East of England",0.963431079190916,0.00276874544176684,Inf,0.957599712530816,0.968486842868894,2021-04-07,"B.1.1.7 (S dropout)",210,196.857142857143,"Wednesday"
18725,"East of England",0.961097262149512,0.00293994340637734,Inf,0.954907471679695,0.966467225464406,2021-04-08,"B.1.1.7 (S dropout)",222,190,"Thursday"
18726,"East of England",0.95854202250696,0.00312229157303524,Inf,0.951971459137801,0.964247456320554,2021-04-09,"B.1.1.7 (S dropout)",212,192,"Friday"
18727,"East of England",0.955742260483689,0.00331618066543023,Inf,0.948767983872666,0.961805341121051,2021-04-10,"B.1.1.7 (S dropout)",177,192.714285714286,"Saturday"
18728,"East of England",0.952672682670743,0.00352195129798116,Inf,0.945271288119069,0.959116420040497,2021-04-11,"B.1.1.7 (S dropout)",196,200.428571428571,"Sunday"
18729,"East of England",0.949306879881323,0.00373995248934215,Inf,0.941454476045285,0.956155131102264,2021-04-12,"B.1.1.7 (S dropout)",224,208.857142857143,"Monday"
18730,"East of England",0.945616317295957,0.00397047652339704,Inf,0.937288657850066,0.952893695915979,2021-04-13,"B.1.1.7 (S dropout)",141,197.428571428571,"Tuesday"
18731,"East of England",0.941569841863391,0.00421371693225206,Inf,0.9327425510127,0.949301555490305,2021-04-14,"B.1.1.7 (S dropout)",197,195.571428571429,"Wednesday"
18732,"East of England",0.937133535939278,0.00446974254853917,Inf,0.927782385977191,0.945345175006552,2021-04-15,"B.1.1.7 (S dropout)",156,186.142857142857,"Thursday"
18733,"East of England",0.932270589107926,0.00473846836722934,Inf,0.922371835405248,0.9409878598683,2021-04-16,"B.1.1.7 (S dropout)",158,178.428571428571,"Friday"
18734,"East of England",0.926941197570357,0.00501962339971162,Inf,0.916471975735296,0.936189592492183,2021-04-17,"B.1.1.7 (S dropout)",115,169.571428571429,"Saturday"
18735,"East of England",0.92110250265517,0.00531271596317839,Inf,0.910041291411669,0.930906901939923,2021-04-18,"B.1.1.7 (S dropout)",200,170.142857142857,"Sunday"
18736,"East of England",0.914708582433337,0.00561699719544349,Inf,0.903035733867592,0.925092781554148,2021-04-19,"B.1.1.7 (S dropout)",184,164.428571428571,"Monday"
18737,"East of England",0.907710513038756,0.00593142403241994,Inf,0.895408849084926,0.918696673228811,2021-04-20,"B.1.1.7 (S dropout)",175,169.285714285714,"Tuesday"
18738,"East of England",0.900056519011951,0.00625462344170866,Inf,0.887111989204441,0.911664540746385,2021-04-21,"B.1.1.7 (S dropout)",188,168,"Wednesday"
18739,"East of England",0.891692234632946,0.00658486037202874,Inf,0.878094625071925,0.90393905860209,2021-04-22,"B.1.1.7 (S dropout)",190,172.857142857143,"Thursday"
18740,"East of England",0.882561100552538,0.00692001264156465,Inf,0.868304777578738,0.895459946662377,2021-04-23,"B.1.1.7 (S dropout)",160,173.142857142857,"Friday"
18741,"East of England",0.872604921738549,0.00725755681423158,Inf,0.857689585941364,0.886164484490254,2021-04-24,"B.1.1.7 (S dropout)",122,174.142857142857,"Saturday"
18742,"East of England",0.86176461339102,0.00759456993599327,Inf,0.846196030367945,0.875988241668361,2021-04-25,"B.1.1.7 (S dropout)",185,172,"Sunday"
18743,"East of England",0.849981160507289,0.00792775271673651,Inf,0.833771824553646,0.864866061223609,2021-04-26,"B.1.1.7 (S dropout)",195,173.571428571429,"Monday"
18744,"East of England",0.837196813559015,0.00825348018741946,Inf,0.820366489799446,0.852733331358339,2021-04-27,"B.1.1.7 (S dropout)",148,169.714285714286,"Tuesday"
18745,"East of England",0.823356536582595,0.00856788581681361,Inf,0.805932616970316,0.839527574978293,2021-04-28,"B.1.1.7 (S dropout)",151,164.428571428571,"Wednesday"
18746,"East of England",0.808409714191418,0.00886698425301334,Inf,0.790427314813891,0.825190375687498,2021-04-29,"B.1.1.7 (S dropout)",172,161.857142857143,"Thursday"
18747,"East of England",0.792312110011246,0.00914683592338168,Inf,0.773813833352828,0.809669641674489,2021-04-30,"B.1.1.7 (S dropout)",113,155.142857142857,"Friday"
18748,"East of England",0.775028050492321,0.00940375331910848,Inf,0.756063339422673,0.792922184092736,2021-05-01,"B.1.1.7 (S dropout)",108,153.142857142857,"Saturday"
18749,"East of England",0.756532785075787,0.00963454357956665,Inf,0.737156808580002,0.774916553468226,2021-05-02,"B.1.1.7 (S dropout)",128,145,"Sunday"
18750,"East of England",0.736814947042184,0.00983677479324524,Inf,0.717086984540657,0.755636036584657,2021-05-03,"B.1.1.7 (S dropout)",147,138.142857142857,"Monday"
18751,"East of England",0.715879010633207,0.0100090443761311,Inf,0.695860345258888,0.735081668901848,2021-05-04,"B.1.1.7 (S dropout)",199,145.428571428571,"Tuesday"
18752,"East of England",0.693747611757424,0.0101512176637265,Inf,0.673499004889254,0.713275067670843,2021-05-05,"B.1.1.7 (S dropout)",169,148,"Wednesday"
18753,"East of England",0.670463575256863,0.0102645950162585,Inf,0.650042473706244,0.690260845103773,2021-05-06,"B.1.1.7 (S dropout)",146,144.285714285714,"Thursday"
18754,"East of England",0.646091475551214,0.0103519590143001,Inf,0.625549192704564,0.666108329020013,2021-05-07,"B.1.1.7 (S dropout)",119,145.142857142857,"Friday"
18755,"East of England",0.62071855399144,0.0104174537041099,Inf,0.60009775312863,0.640912313047873,2021-05-08,"B.1.1.7 (S dropout)",100,144,"Saturday"
18756,"East of England",0.594454829501859,0.0104662600966786,Inf,0.573787698814472,0.614792593660266,2021-05-09,"B.1.1.7 (S dropout)",195,153.571428571429,"Sunday"
18757,"East of England",0.567432271777214,0.0105040601664342,Inf,0.546739786498063,0.587892138108986,2021-05-10,"B.1.1.7 (S dropout)",212,162.857142857143,"Monday"
18758,"East of England",0.539802958852894,0.0105363256110674,Inf,0.519095546659487,0.560373866987851,2021-05-11,"B.1.1.7 (S dropout)",148,155.571428571429,"Tuesday"
18759,"East of England",0.511736210690028,0.0105675205519119,Inf,0.491015956475379,0.532416211477949,2021-05-12,"B.1.1.7 (S dropout)",172,156,"Wednesday"
18760,"East of England",0.483414771633369,0.010600353304067,Inf,0.46267903206368,0.50420778110403,2021-05-13,"B.1.1.7 (S dropout)",165,158.714285714286,"Thursday"
18761,"East of England",0.455030198439808,0.0106352304243209,Inf,0.434276200984756,0.475941602613224,2021-05-14,"B.1.1.7 (S dropout)",115,158.142857142857,"Friday"
18762,"East of England",0.426777686513889,0.0106700406364692,Inf,0.406007447380332,0.447809421769481,2021-05-15,"B.1.1.7 (S dropout)",85,156,"Saturday"
18763,"East of England",0.398850624471944,0.0107003278102617,Inf,0.378075417756097,0.419996487406986,2021-05-16,"B.1.1.7 (S dropout)",130,146.714285714286,"Sunday"
18764,"East of England",0.371435197591638,0.0107198222825182,Inf,0.350678883776327,0.392677093282907,2021-05-17,"B.1.1.7 (S dropout)",214,147,"Monday"
18765,"East of England",0.344705359203681,0.0107212208084978,Inf,0.324006110682634,0.366010996165347,2021-05-18,"B.1.1.7 (S dropout)",174,150.714285714286,"Tuesday"
18766,"East of England",0.318818455539827,0.0106970634650396,Inf,0.298228724831759,0.340140709482589,2021-05-19,"B.1.1.7 (S dropout)",209,156,"Wednesday"
18767,"East of England",0.293911728708041,0.0106405584996402,Inf,0.273496602000827,0.315189611123831,2021-05-20,"B.1.1.7 (S dropout)",164,155.857142857143,"Thursday"
18768,"East of England",0.270099842961788,0.0105462427854668,Inf,0.249934140299649,0.291260790486344,2021-05-21,"B.1.1.7 (S dropout)",144,160,"Friday"
18769,"East of England",0.247473492082977,0.0104104170390206,Inf,0.227638087494336,0.268436568031487,2021-05-22,"B.1.1.7 (S dropout)",135,167.142857142857,"Saturday"
18770,"East of England",0.226099061465728,0.0102313440394278,Inf,0.206676908128744,0.246778628550805,2021-05-23,"B.1.1.7 (S dropout)",148,169.714285714286,"Sunday"
18771,"East of England",0.206019246620104,0.0100092347264177,Inf,0.187091530494479,0.226328707189374,2021-05-24,"B.1.1.7 (S dropout)",182,165.142857142857,"Monday"
18772,"East of England",0.187254476577305,0.00974606841383752,Inf,0.168897219033735,0.207109755814942,2021-05-25,"B.1.1.7 (S dropout)",199,168.714285714286,"Tuesday"
18773,"East of England",0.169804958847033,0.00944530121364581,Inf,0.152086272946354,0.189127502490032,2021-05-26,"B.1.1.7 (S dropout)",222,170.571428571429,"Wednesday"
18774,"East of England",0.153653151664086,0.00911151482256037,Inf,0.136631248101339,0.172372304784397,2021-05-27,"B.1.1.7 (S dropout)",190,174.285714285714,"Thursday"
18775,"East of England",0.138766476265001,0.00875004994798156,Inf,0.122488425448683,0.156821192382711,2021-05-28,"B.1.1.7 (S dropout)",192,181.142857142857,"Friday"
18776,"East of England",0.125100102355008,0.00836665805121817,Inf,0.109601293556789,0.142439997106219,2021-05-29,"B.1.1.7 (S dropout)",144,182.428571428571,"Saturday"
18777,"East of England",0.112599668760609,0.00796719407933081,Inf,0.0979038657309114,0.129185478203201,2021-05-30,"B.1.1.7 (S dropout)",142,181.571428571429,"Sunday"
18778,"East of England",0.101203225089852,0.00755735649253715,Inf,0.0873231140798087,0.117006749645726,2021-05-31,"B.1.1.7 (S dropout)",171,180,"Monday"
18779,"East of England",0.0908421607565372,0.00714246235072892,Inf,0.0777803167652645,0.105845757882407,2021-06-01,"B.1.1.7 (S dropout)",233,184.857142857143,"Tuesday"
18780,"East of England",0.0814457280701148,0.00672731699109163,Inf,0.0691957776008604,0.0956414948098171,2021-06-02,"B.1.1.7 (S dropout)",275,192.428571428571,"Wednesday"
18781,"East of England",0.0729432531650778,0.00631614493692955,Inf,0.0614911264394789,0.0863320300994444,2021-06-03,"B.1.1.7 (S dropout)",276,NA,"Thursday"
18782,"East of England",0.0652653220172427,0.00591255930441011,Inf,0.0545905268522141,0.0778556002530697,2021-06-04,"B.1.1.7 (S dropout)",256,NA,"Friday"
18783,"East of England",0.0583446993560421,0.00551956341688219,Inf,0.0484215577114472,0.0701514959598582,2021-06-05,"B.1.1.7 (S dropout)",213,NA,"Saturday"
18784,"East of England",0.052117011087044,0.00513957604092983,Inf,0.0429158171365248,0.0631607630095554,2021-06-06,"B.1.1.7 (S dropout)",166,NA,"Sunday"
18785,"East of England",0.0465212229708083,0.00477447278228288,Inf,0.0380092965344706,0.0568267356896265,2021-06-07,"B.1.1.7 (S dropout)",NA,NA,"Monday"
18786,"East of England",0.0414999481239238,0.00442563746132966,Inf,0.0336425692985628,0.0510954234022209,2021-06-08,"B.1.1.7 (S dropout)",NA,NA,"Tuesday"
18787,"East of England",0.0369996141445492,0.00409401856812596,Inf,0.0297608341391279,0.045915771598588,2021-06-09,"B.1.1.7 (S dropout)",NA,NA,"Wednesday"
18788,"East of England",0.032970517918763,0.00378018707699647,Inf,0.0263138477797707,0.0412398174384787,2021-06-10,"B.1.1.7 (S dropout)",NA,NA,"Thursday"
18789,"East of England",0.0293667929031342,0.00348439292862,Inf,0.0232557763979724,0.0370227591838504,2021-06-11,"B.1.1.7 (S dropout)",NA,NA,"Friday"
18790,"East of England",0.0261463102475325,0.00320661834301798,Inf,0.0205449900752911,0.0332229565117225,2021-06-12,"B.1.1.7 (S dropout)",NA,NA,"Saturday"
18791,"East of England",0.0232705317589402,0.00294662681167416,Inf,0.0181438198596154,0.029801876899541,2021-06-13,"B.1.1.7 (S dropout)",NA,NA,"Sunday"
18792,"East of England",0.0207043295651536,0.00270400714538217,Inf,0.0160182929351179,0.0267240011596255,2021-06-14,"B.1.1.7 (S dropout)",NA,NA,"Monday"
18793,"East of England",0.0184157845044136,0.00247821234705161,Inf,0.0141378578768257,0.0239566991897003,2021-06-15,"B.1.1.7 (S dropout)",NA,NA,"Tuesday"
18794,"East of England",0.0163759727829036,0.00226859335844889,Inf,0.0124751090205634,0.0214700851366883,2021-06-16,"B.1.1.7 (S dropout)",NA,NA,"Wednesday"
18795,"East of England",0.01455874831317,0.00207442791898811,Inf,0.0110055165614963,0.0192368594824952,2021-06-17,"B.1.1.7 (S dropout)",NA,NA,"Thursday"
18796,"East of England",0.0129405263576829,0.00189494489341036,Inf,0.00970716704697575,0.0172321440721089,2021-06-18,"B.1.1.7 (S dropout)",NA,NA,"Friday"
18797,"East of England",0.0115000726249242,0.00172934449088067,Inf,0.00856051738790642,0.0154333148185416,2021-06-19,"B.1.1.7 (S dropout)",NA,NA,"Saturday"
18798,"East of England",0.0102183007659781,0.00157681482508174,Inf,0.00754816431416336,0.0138198357277286,2021-06-20,"B.1.1.7 (S dropout)",NA,NA,"Sunday"
18799,"East of England",0.00907808026088166,0.00143654526482859,Inf,0.00665463028478186,0.0123730969746541,2021-06-21,"B.1.1.7 (S dropout)",NA,NA,"Monday"
18800,"East of England",0.0080640559299232,0.00130773700655405,Inf,0.00586616617998562,0.0110762590113611,2021-06-22,"B.1.1.7 (S dropout)",NA,NA,"Tuesday"
18801,"East of England",0.00716247972206897,0.00118961127053367,Inf,0.00517057060384327,0.00991410407842527,2021-06-23,"B.1.1.7 (S dropout)",NA,NA,"Wednesday"
18802,"East of England",0.00636105499053246,0.00108141548695562,Inf,0.0045570252745934,0.00887289600435623,2021-06-24,"B.1.1.7 (S dropout)",NA,NA,"Thursday"
18803,"East of England",0.00564879313769545,0.000982427799494465,Inf,0.00401594574211138,0.00794024879370744,2021-06-25,"B.1.1.7 (S dropout)",NA,NA,"Friday"
18804,"East of England",0.00501588227544794,0.000891960175404895,Inf,0.003538846522096,0.00710500420751461,2021-06-26,"B.1.1.7 (S dropout)",NA,NA,"Saturday"
18805,"East of England",0.00445356738339369,0.000809360373954359,Inf,0.00311821965290651,0.00635711831396015,2021-06-27,"B.1.1.7 (S dropout)",NA,NA,"Sunday"
18806,"East of England",0.00395404134036859,0.000734012990278229,Inf,0.00274742564648077,0.00568755681973677,2021-06-28,"B.1.1.7 (S dropout)",NA,NA,"Monday"
18807,"East of England",0.0035103461413049,0.000665339760027171,Inf,0.00242059580593003,0.00508819887217962,2021-06-29,"B.1.1.7 (S dropout)",NA,NA,"Tuesday"
18808,"East of England",0.00311628358107426,0.000602799281724234,Inf,0.00213254490872261,0.00455174893931186,2021-06-30,"B.1.1.7 (S dropout)",NA,NA,"Wednesday"
18628,"East Midlands",0.669022720434627,0.00636160544867128,Inf,0.656437751044069,0.681370456586097,2021-01-01,"B.1.1.7 (S dropout)",1659,2707.28571428571,"Friday"
18629,"East Midlands",0.684313664516188,0.00588755169622454,Inf,0.672662334526663,0.695737862796926,2021-01-02,"B.1.1.7 (S dropout)",3407,2928.14285714286,"Saturday"
18630,"East Midlands",0.699210894987727,0.00543287113832911,Inf,0.688456491186452,0.709750571900402,2021-01-03,"B.1.1.7 (S dropout)",2992,3013.85714285714,"Sunday"
18631,"East Midlands",0.713689752864653,0.00500113885735899,Inf,0.70378810043834,0.723390505063855,2021-01-04,"B.1.1.7 (S dropout)",4281,3269.85714285714,"Monday"
18632,"East Midlands",0.727729227490193,0.00459560240239284,Inf,0.718629374565989,0.736642633168062,2021-01-05,"B.1.1.7 (S dropout)",3495,3202.71428571429,"Tuesday"
18633,"East Midlands",0.741311967257231,0.00421913861209676,Inf,0.732956962051111,0.749494909376225,2021-01-06,"B.1.1.7 (S dropout)",3191,3142.85714285714,"Wednesday"
18634,"East Midlands",0.754424232496044,0.00387419844852724,Inf,0.746752013652979,0.761938117816662,2021-01-07,"B.1.1.7 (S dropout)",2973,3142.57142857143,"Thursday"
18635,"East Midlands",0.767055796328736,0.00356273192018331,Inf,0.760000232706673,0.773965628807967,2021-01-08,"B.1.1.7 (S dropout)",2797,3305.14285714286,"Friday"
18636,"East Midlands",0.779199800209789,0.00328608770407154,Inf,0.772691927195076,0.785573057034666,2021-01-09,"B.1.1.7 (S dropout)",2326,3150.71428571429,"Saturday"
18637,"East Midlands",0.7908525714467,0.00304488965587139,Inf,0.784822066962754,0.796757834580181,2021-01-10,"B.1.1.7 (S dropout)",2157,3031.42857142857,"Sunday"
18638,"East Midlands",0.802013410243113,0.00283890603690996,Inf,0.796390323012771,0.80751873774437,2021-01-11,"B.1.1.7 (S dropout)",3538,2925.28571428571,"Monday"
18639,"East Midlands",0.812684353762117,0.0026669443490869,Inf,0.80740103236453,0.817855439981059,2021-01-12,"B.1.1.7 (S dropout)",3244,2889.42857142857,"Tuesday"
18640,"East Midlands",0.822869924412671,0.00252681680065748,Inf,0.817863007871557,0.82776818676221,2021-01-13,"B.1.1.7 (S dropout)",2831,2838,"Wednesday"
18641,"East Midlands",0.832576869066601,0.00241541691495136,Inf,0.827789120711703,0.837257678810047,2021-01-14,"B.1.1.7 (S dropout)",2797,2812.85714285714,"Thursday"
18642,"East Midlands",0.841813895268529,0.00232892051700428,Inf,0.837195636027445,0.846325195992462,2021-01-15,"B.1.1.7 (S dropout)",2714,2801,"Friday"
18643,"East Midlands",0.850591409756307,0.00226308320941657,Inf,0.846101361984703,0.854972912787531,2021-01-16,"B.1.1.7 (S dropout)",2060,2763,"Saturday"
18644,"East Midlands",0.858921263810712,0.00221357326195114,Inf,0.854526736693537,0.863204290333761,2021-01-17,"B.1.1.7 (S dropout)",2087,2753,"Sunday"
18645,"East Midlands",0.866816509140501,0.00217627205316004,Inf,0.862492989852795,0.87102441592296,2021-01-18,"B.1.1.7 (S dropout)",3225,2708.28571428571,"Monday"
18646,"East Midlands",0.874291167215406,0.00214749431807393,Inf,0.870021475699747,0.878440199378867,2021-01-19,"B.1.1.7 (S dropout)",3184,2699.71428571429,"Tuesday"
18647,"East Midlands",0.88136001421121,0.00212411216415776,Inf,0.877133210900235,0.885460397117942,2021-01-20,"B.1.1.7 (S dropout)",2685,2678.85714285714,"Wednesday"
18648,"East Midlands",0.888038383046462,0.00210359325642418,Inf,0.883848598472789,0.892095485781496,2021-01-21,"B.1.1.7 (S dropout)",2579,2647.71428571429,"Thursday"
18649,"East Midlands",0.894341983381874,0.0020839769146958,Inf,0.89018729205323,0.898357432834325,2021-01-22,"B.1.1.7 (S dropout)",2309,2589.85714285714,"Friday"
18650,"East Midlands",0.900286739927529,0.0020638134817491,Inf,0.896168151093601,0.904259414137898,2021-01-23,"B.1.1.7 (S dropout)",1748,2545.28571428571,"Saturday"
18651,"East Midlands",0.905888648961441,0.00204208744903264,Inf,0.901809246683536,0.909815518495594,2021-01-24,"B.1.1.7 (S dropout)",1234,2423.42857142857,"Sunday"
18652,"East Midlands",0.911163652603739,0.00201813814945302,Inf,0.907127890402241,0.915040465708666,2021-01-25,"B.1.1.7 (S dropout)",2075,2259.14285714286,"Monday"
18653,"East Midlands",0.916127530108903,0.00199158594981879,Inf,0.912140669842772,0.919949352875299,2021-01-26,"B.1.1.7 (S dropout)",2302,2133.14285714286,"Tuesday"
18654,"East Midlands",0.920795805227444,0.00196226765956863,Inf,0.916863482502604,0.92455743519005,2021-01-27,"B.1.1.7 (S dropout)",2236,2069,"Wednesday"
18655,"East Midlands",0.925183668540061,0.00193018223981148,Inf,0.921311564749039,0.928879942195808,2021-01-28,"B.1.1.7 (S dropout)",2189,2013.28571428571,"Thursday"
18656,"East Midlands",0.929305913573371,0.00189544644527519,Inf,0.925499515323796,0.932931927507398,2021-01-29,"B.1.1.7 (S dropout)",1868,1950.28571428571,"Friday"
18657,"East Midlands",0.933176885458128,0.00185825934758378,Inf,0.929441314150224,0.936728148644093,2021-01-30,"B.1.1.7 (S dropout)",1456,1908.57142857143,"Saturday"
18658,"East Midlands",0.936810440880323,0.00181887445408739,Inf,0.933150337662152,0.940282973146967,2021-01-31,"B.1.1.7 (S dropout)",1378,1929.14285714286,"Sunday"
18659,"East Midlands",0.940219918095024,0.00177757814167009,Inf,0.936639371889989,0.943610307195088,2021-02-01,"B.1.1.7 (S dropout)",2068,1928.14285714286,"Monday"
18660,"East Midlands",0.943418115815456,0.00173467324232031,Inf,0.939920624359513,0.946723543215404,2021-02-02,"B.1.1.7 (S dropout)",1851,1863.71428571429,"Tuesday"
18661,"East Midlands",0.946417279849533,0.00169046677553181,Inf,0.943005735615148,0.949635523358792,2021-02-03,"B.1.1.7 (S dropout)",1752,1794.57142857143,"Wednesday"
18662,"East Midlands",0.949229096427689,0.0016452609849488,Inf,0.945905790939252,0.952358516111501,2021-02-04,"B.1.1.7 (S dropout)",1668,1720.14285714286,"Thursday"
18663,"East Midlands",0.951864691245036,0.00159934698597176,Inf,0.948631332631134,0.954904203689097,2021-02-05,"B.1.1.7 (S dropout)",1448,1660.14285714286,"Friday"
18664,"East Midlands",0.954334633323993,0.00155300046088592,Inf,0.951192373043073,0.9572836782029,2021-02-06,"B.1.1.7 (S dropout)",1118,1611.85714285714,"Saturday"
18665,"East Midlands",0.956648942887791,0.00150647894746392,Inf,0.953598408444618,0.959507444891875,2021-02-07,"B.1.1.7 (S dropout)",1107,1573.14285714286,"Sunday"
18666,"East Midlands",0.958817102518334,0.00146002035741387,Inf,0.95585843369585,0.961585430976834,2021-02-08,"B.1.1.7 (S dropout)",1640,1512,"Monday"
18667,"East Midlands",0.960848070952199,0.00141384243491348,Inf,0.957980957648599,0.96352699892167,2021-02-09,"B.1.1.7 (S dropout)",1356,1441.28571428571,"Tuesday"
18668,"East Midlands",0.962750298944805,0.00136814292537384,Inf,0.959974019155716,0.965340963082196,2021-02-10,"B.1.1.7 (S dropout)",1297,1376.28571428571,"Wednesday"
18669,"East Midlands",0.964531746704173,0.0013231002729098,Inf,0.961845203546866,0.967035608890875,2021-02-11,"B.1.1.7 (S dropout)",1350,1330.85714285714,"Thursday"
18670,"East Midlands",0.96619990246177,0.00127887470383237,Inf,0.963601659420523,0.968618713869026,2021-02-12,"B.1.1.7 (S dropout)",1264,1304.57142857143,"Friday"
18671,"East Midlands",0.967761801808328,0.00123560958455288,Inf,0.965250115602209,0.970097569880153,2021-02-13,"B.1.1.7 (S dropout)",909,1274.71428571429,"Saturday"
18672,"East Midlands",0.969224047477325,0.00119343296700512,Inf,0.966796898125952,0.97147900614164,2021-02-14,"B.1.1.7 (S dropout)",911,1246.71428571429,"Sunday"
18673,"East Midlands",0.970592829307994,0.0011524592541725,Inf,0.96824794710717,0.972769412599606,2021-02-15,"B.1.1.7 (S dropout)",1677,1252,"Monday"
18674,"East Midlands",0.971873944163571,0.00111279093343508,Inf,0.969608833389517,0.973974763345126,2021-02-16,"B.1.1.7 (S dropout)",1296,1243.42857142857,"Tuesday"
18675,"East Midlands",0.973072815619243,0.00107452033691107,Inf,0.970884774864378,0.975100639811045,2021-02-17,"B.1.1.7 (S dropout)",1290,1242.42857142857,"Wednesday"
