"DATE_NUM","LINEAGE","prob","collection_date","totcases","cases","smoothed_totcases","smoothed_cases"
18345,"Alpha",0,2020-03-24,1195,NA,13538.2778459805,NA
18346,"Alpha",0,2020-03-25,1199,NA,14340.8750819907,NA
18347,"Alpha",0,2020-03-26,1363,NA,15064.722539668,NA
18348,"Alpha",0,2020-03-27,1518,NA,15693.5370225329,NA
18349,"Alpha",0,2020-03-28,844,NA,16212.7135596453,NA
18350,"Alpha",0,2020-03-29,683,NA,16609.8885325507,NA
18351,"Alpha",0,2020-03-30,1738,NA,16875.4289469625,NA
18352,"Alpha",0,2020-03-31,1681,NA,17002.8208217906,NA
18353,"Alpha",0,2020-04-01,1516,NA,16988.9348289596,NA
18354,"Alpha",0,2020-04-02,1478,NA,16834.1540570688,NA
18355,"Alpha",0,2020-04-03,1694,NA,16542.3880956892,NA
18356,"Alpha",0,2020-04-04,922,NA,16123.1371172561,NA
18357,"Alpha",0,2020-04-05,665,NA,15592.2759655843,NA
18358,"Alpha",0,2020-04-06,1934,NA,14967.591279269,NA
18359,"Alpha",0,2020-04-07,1515,NA,14267.588312622,NA
18360,"Alpha",0,2020-04-08,1598,NA,13510.7447389873,NA
18361,"Alpha",0,2020-04-09,2239,NA,12714.8689326413,NA
18362,"Alpha",0,2020-04-10,2336,NA,11896.5813882521,NA
18363,"Alpha",0,2020-04-11,1029,NA,11070.9268167106,NA
18364,"Alpha",0,2020-04-12,524,NA,10251.1148975009,NA
18365,"Alpha",0,2020-04-13,537,NA,9448.38014050428,NA
18366,"Alpha",0,2020-04-14,1560,NA,8671.94599298176,NA
18367,"Alpha",0,2020-04-15,1633,NA,7929.07515864607,NA
18368,"Alpha",0,2020-04-16,1674,NA,7225.18683731203,NA
18369,"Alpha",0,2020-04-17,1394,NA,6564.02189869519,NA
18370,"Alpha",0,2020-04-18,722,NA,5947.83847767974,NA
18371,"Alpha",0,2020-04-19,443,NA,5377.62272770449,NA
18372,"Alpha",0,2020-04-20,1276,NA,4853.47265001164,NA
18373,"Alpha",0,2020-04-21,1270,NA,4375.261306069,NA
18374,"Alpha",0,2020-04-22,777,NA,3942.04982373621,NA
18375,"Alpha",0,2020-04-23,976,NA,3552.09423606335,NA
18376,"Alpha",0,2020-04-24,811,NA,3203.08643258689,NA
18377,"Alpha",0,2020-04-25,388,NA,2892.35901021299,NA
18378,"Alpha",0,2020-04-26,205,NA,2617.05380919931,NA
18379,"Alpha",0,2020-04-27,755,NA,2374.25615454332,NA
18380,"Alpha",0,2020-04-28,569,NA,2161.09824760773,NA
18381,"Alpha",0,2020-04-29,522,NA,1974.8359330531,NA
18382,"Alpha",0,2020-04-30,586,NA,1812.90335933777,NA
18383,"Alpha",0,2020-05-01,237,NA,1672.95000404256,NA
18384,"Alpha",0,2020-05-02,286,NA,1552.86427568393,NA
18385,"Alpha",0,2020-05-03,140,NA,1450.78753661271,NA
18386,"Alpha",0,2020-05-04,670,NA,1365.12200052498,NA
18387,"Alpha",0,2020-05-05,546,NA,1294.53560839438,NA
18388,"Alpha",0,2020-05-06,552,NA,1237.89755740406,NA
18389,"Alpha",0,2020-05-07,442,NA,1193.41307863776,NA
18390,"Alpha",0,2020-05-08,483,NA,1158.99489209499,NA
18391,"Alpha",0,2020-05-09,240,NA,1132.92194200818,NA
18392,"Alpha",0,2020-05-10,118,NA,1113.75402544844,NA
18393,"Alpha",0,2020-05-11,476,NA,1100.25287719502,NA
18394,"Alpha",0,2020-05-12,395,NA,1091.32162737976,NA
18395,"Alpha",0,2020-05-13,321,NA,1085.95825010947,NA
18396,"Alpha",0,2020-05-14,305,NA,1083.22009812797,NA
18397,"Alpha",0,2020-05-15,346,NA,1082.19767883838,NA
18398,"Alpha",0,2020-05-16,147,NA,1081.99658613961,NA
18399,"Alpha",0,2020-05-17,81,NA,1081.72702967171,NA
18400,"Alpha",0,2020-05-18,317,NA,1080.50073620582,NA
18401,"Alpha",0,2020-05-19,292,NA,1077.43515492552,NA
18402,"Alpha",0,2020-05-20,385,NA,1071.66488584331,NA
18403,"Alpha",0,2020-05-21,70,NA,1062.36007189665,NA
18404,"Alpha",0,2020-05-22,248,NA,1048.75509949808,NA
18405,"Alpha",0,2020-05-23,123,NA,1030.57902074165,NA
18406,"Alpha",0,2020-05-24,75,NA,1008.38467254259,NA
18407,"Alpha",0,2020-05-25,314,NA,982.825516772722,NA
18408,"Alpha",0,2020-05-26,202,NA,954.551540609776,NA
18409,"Alpha",0,2020-05-27,182,NA,924.192919554333,NA
18410,"Alpha",0,2020-05-28,171,NA,892.346877356178,NA
18411,"Alpha",0,2020-05-29,165,NA,859.56776277897,NA
18412,"Alpha",0,2020-05-30,61,NA,826.360201710579,NA
18413,"Alpha",0,2020-05-31,49,NA,793.175063044488,NA
18414,"Alpha",0,2020-06-01,59,NA,760.407896927031,NA
18415,"Alpha",0,2020-06-02,181,NA,728.399460626341,NA
18416,"Alpha",0,2020-06-03,159,NA,697.43793497693,NA
18417,"Alpha",0,2020-06-04,172,NA,667.762446813005,NA
18418,"Alpha",0,2020-06-05,154,NA,639.56754364235,NA
18419,"Alpha",0,2020-06-06,69,NA,613.008310077609,NA
18420,"Alpha",0,2020-06-07,53,NA,588.205866064352,NA
18421,"Alpha",0,2020-06-08,152,NA,565.234464647973,NA
18422,"Alpha",0,2020-06-09,145,NA,544.057074510499,NA
18423,"Alpha",0,2020-06-10,119,NA,524.606666511024,NA
18424,"Alpha",0,2020-06-11,95,NA,506.819862223367,NA
18425,"Alpha",0,2020-06-12,89,NA,490.637668707008,NA
18426,"Alpha",0,2020-06-13,49,NA,476.006137103808,NA
18427,"Alpha",0,2020-06-14,22,NA,462.876977576613,NA
18428,"Alpha",0,2020-06-15,147,NA,451.208150030296,NA
18429,"Alpha",0,2020-06-16,99,NA,440.964450742135,NA
18430,"Alpha",0,2020-06-17,123,NA,432.118116000156,NA
18431,"Alpha",0,2020-06-18,108,NA,424.649465213761,NA
18432,"Alpha",0,2020-06-19,121,NA,418.547607841924,NA
18433,"Alpha",0,2020-06-20,50,NA,413.811241021829,NA
18434,"Alpha",0,2020-06-21,20,NA,410.449568142741,NA
18435,"Alpha",0,2020-06-22,143,NA,408.483373001538,NA
18436,"Alpha",0,2020-06-23,110,NA,407.946289851463,NA
18437,"Alpha",0,2020-06-24,100,NA,408.884155766267,NA
18438,"Alpha",0,2020-06-25,76,NA,411.322414449216,NA
18439,"Alpha",0,2020-06-26,113,NA,415.272706035446,NA
18440,"Alpha",0,2020-06-27,41,NA,420.761955424233,NA
18441,"Alpha",0,2020-06-28,24,NA,427.833468554904,NA
18442,"Alpha",0,2020-06-29,127,NA,436.547402738684,NA
18443,"Alpha",0,2020-06-30,100,NA,446.981524774805,NA
18444,"Alpha",0,2020-07-01,135,NA,459.232267689417,NA
18445,"Alpha",0,2020-07-02,93,NA,473.416103794396,NA
18446,"Alpha",0,2020-07-03,94,NA,489.671258920521,NA
18447,"Alpha",0,2020-07-04,64,NA,508.159800338528,NA
18448,"Alpha",0,2020-07-05,24,NA,529.070139254135,NA
18449,"Alpha",0,2020-07-06,112,NA,552.61999807726,NA
18450,"Alpha",0,2020-07-07,99,NA,579.059903173178,NA
18451,"Alpha",0,2020-07-08,137,NA,608.677275787056,NA
18452,"Alpha",0,2020-07-09,124,NA,641.801207616669,NA
18453,"Alpha",0,2020-07-10,127,NA,678.8074128054,NA
18454,"Alpha",0,2020-07-11,62,NA,720.022627127806,NA
18455,"Alpha",0,2020-07-12,43,NA,765.581246150092,NA
18456,"Alpha",0,2020-07-13,224,NA,815.563810317764,NA
18457,"Alpha",0,2020-07-14,207,NA,870.005642051419,NA
18458,"Alpha",0,2020-07-15,260,NA,928.879973293131,NA
18459,"Alpha",0,2020-07-16,226,NA,992.079515717062,NA
18460,"Alpha",0,2020-07-17,274,NA,1059.39681415701,NA
18461,"Alpha",0,2020-07-18,130,NA,1130.50395121739,NA
18462,"Alpha",0,2020-07-19,64,NA,1204.93242984775,NA
18463,"Alpha",0,2020-07-20,443,NA,1282.05434036456,NA
18464,"Alpha",0,2020-07-21,145,NA,1361.06620140314,NA
18465,"Alpha",0,2020-07-22,553,NA,1440.97712514,NA
18466,"Alpha",0,2020-07-23,439,NA,1520.60316254646,NA
18467,"Alpha",0,2020-07-24,496,NA,1598.56979437602,NA
18468,"Alpha",0,2020-07-25,229,NA,1673.324503824,NA
18469,"Alpha",0,2020-07-26,184,NA,1743.16115321011,NA
18470,"Alpha",0,2020-07-27,595,NA,1806.40759919618,NA
18471,"Alpha",0,2020-07-28,685,NA,1862.24155628998,NA
18472,"Alpha",0,2020-07-29,703,NA,1910.26967024106,NA
18473,"Alpha",0,2020-07-30,635,NA,1950.24064831482,NA
18474,"Alpha",0,2020-07-31,684,NA,1982.04284290243,NA
18475,"Alpha",0,2020-08-01,309,NA,2005.69842838908,NA
18476,"Alpha",0,2020-08-02,148,NA,2021.35431644884,NA
18477,"Alpha",0,2020-08-03,794,NA,2029.27042821558,NA
18478,"Alpha",0,2020-08-04,813,NA,2029.80598247452,NA
18479,"Alpha",0,2020-08-05,767,NA,2023.40446369359,NA
18480,"Alpha",0,2020-08-06,769,NA,2010.57790706067,NA
18481,"Alpha",0,2020-08-07,771,NA,1991.89108559243,NA
18482,"Alpha",0,2020-08-08,304,NA,1967.94611330278,NA
18483,"Alpha",0,2020-08-09,122,NA,1939.36789490968,NA
18484,"Alpha",0,2020-08-10,873,NA,1906.79076279438,NA
18485,"Alpha",0,2020-08-11,718,NA,1870.84655139221,NA
18486,"Alpha",0,2020-08-12,609,NA,1832.16427270738,NA
18487,"Alpha",0,2020-08-13,669,NA,1791.54617402568,NA
18488,"Alpha",0,2020-08-14,587,NA,1749.92312301204,NA
18489,"Alpha",0,2020-08-15,163,NA,1708.1616136531,NA
18490,"Alpha",0,2020-08-16,132,NA,1667.05384045151,NA
18491,"Alpha",0,2020-08-17,707,NA,1627.3187586841,NA
18492,"Alpha",0,2020-08-18,725,NA,1589.60648944249,NA
18493,"Alpha",0,2020-08-19,612,NA,1554.50552989776,NA
18494,"Alpha",0,2020-08-20,581,NA,1522.55229892181,NA
18495,"Alpha",0,2020-08-21,510,NA,1494.2426461489,NA
18496,"Alpha",0,2020-08-22,203,NA,1470.04507217106,NA
18497,"Alpha",0,2020-08-23,115,NA,1450.41554469229,NA
18498,"Alpha",0,2020-08-24,607,NA,1435.81394881917,NA
18499,"Alpha",0,2020-08-25,527,NA,1426.72238112121,NA
18500,"Alpha",0,2020-08-26,526,NA,1423.66569212095,NA
18501,"Alpha",0,2020-08-27,535,NA,1427.23491013628,NA
18502,"Alpha",0,2020-08-28,614,NA,1438.11316658756,NA
18503,"Alpha",0,2020-08-29,195,NA,1456.76485998066,NA
18504,"Alpha",0,2020-08-30,117,NA,1482.97392427409,NA
18505,"Alpha",0,2020-08-31,634,NA,1516.49132455537,NA
18506,"Alpha",0,2020-09-01,565,NA,1557.12471299624,NA
18507,"Alpha",1.37795626980913e-05,2020-09-02,574,0.0079094689887044,1604.71758072285,0.0221123065162999
18508,"Alpha",1.51593261397684e-05,2020-09-03,677,0.0102628637966232,1659.12941845966,0.0251512839625142
18509,"Alpha",1.66733549517136e-05,2020-09-04,728,0.0121382024048475,1720.21627286192,0.0286817765111406
18510,"Alpha",1.83342962644867e-05,2020-09-05,322,0.00590364339716471,1787.81125862456,0.0327782612806075
18511,"Alpha",2.01559445593856e-05,2020-09-06,155,0.00312417140670476,1861.70474991818,0.0375244177252956
18512,"Alpha",2.21533412482729e-05,2020-09-07,918,0.0203367672659145,1941.62413865142,0.0430134621194289
18513,"Alpha",2.43428824447363e-05,2020-09-08,871,0.0212026506093653,2027.21321879833,0.0493482130756232
18514,"Alpha",2.67424355562684e-05,2020-09-09,1024,0.0273842540096189,2118.01144002315,0.0566407844422584
18515,"Alpha",2.93714653713025e-05,2020-09-10,1143,0.0335715849193988,2213.43347148628,0.0650117845594412
18516,"Alpha",3.22511703617986e-05,2020-09-11,1284,0.0414105027445494,2312.74972598148,0.0745888854168318
18517,"Alpha",3.54046299717756e-05,2020-09-12,617,0.0218446566925855,2415.06870948099,0.085504614015588
18518,"Alpha",3.88569637147679e-05,2020-09-13,301,0.0116959460781451,2519.3222714512,0.0978932140875859
18519,"Alpha",4.26355029589168e-05,2020-09-14,1724,0.0735036071011726,2624.46541238617,0.111895402855365
18520,"Alpha",4.67699763372554e-05,2020-09-15,1628,0.0761415214770517,2730.73392137777,0.127716360886179
18521,"Alpha",5.12927097829945e-05,2020-09-16,1943,0.0996617351083583,2839.03241206758,0.145621665576697
18522,"Alpha",5.62388422552446e-05,2020-09-17,1750,0.098417973946678,2950.42812157952,0.165928661714948
18523,"Alpha",6.16465582898611e-05,2020-09-18,1709,0.105353968117373,3066.15946640484,0.189018178271736
18524,"Alpha",6.75573385829988e-05,2020-09-19,894,0.060396260693201,3187.65078490072,0.2153492033599
18525,"Alpha",7.40162298916883e-05,2020-09-20,461,0.0341214819800683,3316.5330153081,0.245477270104418
18526,"Alpha",8.10721356163686e-05,2020-09-21,2202,0.178520842627244,3454.67175905377,0.280077617360046
18527,"Alpha",8.87781285149092e-05,2020-09-22,2074,0.184125838539922,3604.20446518601,0.319974527204294
18528,"Alpha",9.71917870864059e-05,2020-09-23,2096,0.203713985733107,3767.58887124168,0.366178695402834
18529,"Alpha",0.000106375557255844,2020-09-24,1795,0.19094412527424,3947.66538449685,0.419935105135459
18530,"Alpha",0.000116397141087844,2020-09-25,1623,0.188912559985571,4147.73683293777,0.482784709338704
18531,"Alpha",0.000127329914359017,2020-09-26,1078,0.13726164767902,4371.67002161559,0.556644369458193
18532,"Alpha",0.000139253374924011,2020-09-27,559,0.077842636582522,4624.02488522752,0.643911071000543
18533,"Alpha",0.000152253623920222,2020-09-28,2791,0.42493986436134,4910.21885331236,0.747598614658204
18534,"Alpha",0.000166423881970134,2020-09-29,3008,0.500603036966163,5236.73650958593,0.871518018780022
18535,"Alpha",0.000181865042658399,2020-09-30,3274,0.595426149663599,5611.27430632563,1.02049464108789
18536,"Alpha",0.000198686265682971,2020-10-01,3423,0.680103087432809,6039.95702081745,1.20005650535186
18537,"Alpha",0.000217005612205517,2020-10-02,3752,0.814205056995101,6526.36190387344,1.41625716042482
18538,"Alpha",0.000236950725055999,2020-10-03,1728,0.409450852896767,7073.85217562531,1.67615440195337
18539,"Alpha",0.000258659556579106,2020-10-04,1067,0.275989746869906,7685.4782193156,1.98792238830655
18540,"Alpha",0.000282281147046154,2020-10-05,5313,1.49975973425622,8363.70040752341,2.36091494458609
18541,"Alpha",0.000307976456694346,2020-10-06,5758,1.77332843764605,9110.060506137,2.80568415495117
18542,"Alpha",0.000335919254595858,2020-10-07,6904,2.3191865337298,9924.80182454406,3.33393203091245
18543,"Alpha",0.000366297067700468,2020-10-08,6679,2.44649811517142,10806.4433457498,3.95836850981937
18544,"Alpha",0.000399312193538295,2020-10-09,7952,3.17533056301652,11751.3196521242,4.69244522725939
18545,"Alpha",0.000435182780210976,2020-10-10,4370,1.90174874952197,12753.1065105283,5.54993234757841
18546,"Alpha",0.000474143977440167,2020-10-11,2439,1.15643716097657,13802.3611980343,6.54430643650181
18547,"Alpha",0.000516449162581074,2020-10-12,9872,5.09838613300037,14886.1164181972,7.68792235826232
18548,"Alpha",0.000562371245642583,2020-10-13,12778,7.18597977682093,15987.5759802117,8.99095301879707
18549,"Alpha",0.000612204057484955,2020-10-14,12533,7.67275345245894,17085.9678942393,10.460098870911
18550,"Alpha",0.000666263825487736,2020-10-15,12027,8.013155029141,18156.6144315822,12.0970953890918
18551,"Alpha",0.000724890741093218,2020-10-16,13738,9.95854900113863,19171.2854277147,13.8970873014057
18552,"Alpha",0.000788450623731647,2020-10-17,8124,6.4053728671959,20103.3196484959,15.8504749159333
18553,"Alpha",0.000857336685721662,2020-10-18,4339,3.71998387934629,20937.0955922495,17.9501401436968
18554,"Alpha",0.000931971402808692,2020-10-19,15824,14.7475154780447,21660.5811273141,20.1870421788744
18555,"Alpha",0.00101280849505394,2020-10-20,19600,19.8510465030572,22263.9224238711,22.5490897641186
18556,"Alpha",0.00110033502281147,2020-10-21,17628,19.3967057821207,22739.6649561088,25.0212497582053
18557,"Alpha",0.00119507360252786,2020-10-22,17715,21.1707288687811,23082.8880876931,27.5857502237069
18558,"Alpha",0.00129758474706298,2020-10-23,18863,24.476341083849,23291.251822637,30.2223731050566
18559,"Alpha",0.0014084693351564,2020-10-24,11552,16.2706377597267,23364.9584998877,32.9088275642937
18560,"Alpha",0.00152837121454571,2020-10-25,4880,7.45845152698308,23306.6359536259,35.6211914994181
18561,"Alpha",0.00165797994307568,2020-10-26,19845,32.9026119703368,23121.1517640354,38.3344058855795
18562,"Alpha",0.00179803367191116,2020-10-27,22190,39.8983671797087,22815.3705583158,41.0228045009824
18563,"Alpha",0.00194932217467749,2020-10-28,17982,35.0527113450506,22397.8678263949,43.660660419487
18564,"Alpha",0.00211269002598959,2020-10-29,15074,31.846689451767,21878.6143889815,46.2227304020735
18565,"Alpha",0.00228903993238353,2020-10-30,15388,35.2237464795178,21268.6455501409,48.684778971984
18566,"Alpha",0.00247933621812964,2020-10-31,6308,15.6396528639618,20579.7281786875,51.024065432683
18567,"Alpha",0.00268460846776325,2020-11-01,2661,7.14374313271801,19824.0376193599,53.2197792581908
18568,"Alpha",0.0029059553264142,2020-11-02,13842,40.2242336282253,19014.3457124115,55.2548392012632
18569,"Alpha",0.00314454845813289,2020-11-03,12082,37.9924344711616,18166.6801163387,57.1260059492263
18570,"Alpha",0.0034016366613874,2020-11-04,9213,31.3392785613621,17297.4013499323,58.8394745786616
18571,"Alpha",0.00367855013972491,2020-11-05,7644,28.1188372680572,16421.1532624155,60.4060356279028
18572,"Alpha",0.00397670492424233,2020-11-06,6638,26.3973672871206,15550.7139905968,61.8406009018903
18573,"Alpha",0.00429760744297297,2020-11-07,3043,13.0776194489668,14696.9524555561,63.1617322620177
18574,"Alpha",0.00464285923055695,2020-11-08,1449,6.72750302507701,13868.864631039,64.3911861695642
18575,"Alpha",0.00501416176960087,2020-11-09,8613,43.1869753215723,13073.6719220721,65.5535059399581
18576,"Alpha",0.00541332145293427,2020-11-10,7662,41.4768689723824,12316.9647162786,66.6756893336653
18577,"Alpha",0.0058422546535125,2020-11-11,2001,11.6903515616785,11602.8757810313,67.7869550258578
18578,"Alpha",0.00630299288598645,2020-11-12,6467,40.7614549936744,10934.2703412964,68.9186281746439
18579,"Alpha",0.00679768804093562,2020-11-13,5696,38.7196310811693,10312.9420999795,70.1041631798922
18580,"Alpha",0.00732861766943043,2020-11-14,2360,17.2955376998558,9739.80692971627,71.3793211619596
18581,"Alpha",0.00789819029192942,2020-11-15,1053,8.31679437740168,9215.08831010615,72.7825210301527
18582,"Alpha",0.00850895070152268,2020-11-16,5830,49.6071825898772,8738.49070372967,74.3553866037499
18583,"Alpha",0.0091635852271924,2020-11-17,4823,44.195971550749,8309.35890493094,76.1435185086648
18584,"Alpha",0.00986492691804402,2020-11-18,3681,36.31279598532,7926.75052922046,78.1968146683266
18585,"Alpha",0.01061596060441,2020-11-19,3007,31.9221935374608,7587.599094627,80.5496530706169
18586,"Alpha",0.0114198277862884,2020-11-20,3075,35.115970442837,7286.94974618026,83.2157111887168
18587,"Alpha",0.0122798312938071,2020-11-21,1258,15.4480277676094,7020.41444072784,86.2095049447452
18588,"Alpha",0.0131994396582775,2020-11-22,585,7.72167220009237,6784.20043838208,89.5476443160844
18589,"Alpha",0.0141822911259757,2020-11-23,3944,55.9349562008481,6575.01728693045,93.2488093215704
18590,"Alpha",0.0152321972400746,2020-11-24,2865,43.6402450928137,6389.99916437683,97.3337276356997
18591,"Alpha",0.0163531459092145,2020-11-25,2669,43.6465464316936,6226.6397962949,101.825149112932
18592,"Alpha",0.0175493038740776,2020-11-26,2412,42.3289209442752,6082.73770158488,106.747812311422
18593,"Alpha",0.0188250184761555,2020-11-27,2724,51.2793503290476,5956.34994837891,112.128397828681
18594,"Alpha",0.0201848186256723,2020-11-28,1001,20.205003444298,5845.75294457,117.995462916635
18595,"Alpha",0.021633414858585,2020-11-29,556,12.0281786613733,5749.40906285703,124.379351448495
18596,"Alpha",0.0231756983657435,2020-11-30,3286,76.1553448298332,5665.93812241427,131.31207288404
18597,"Alpha",0.0248167388709105,2020-12-01,2682,66.558493651782,5594.09292933376,138.827143446883
18598,"Alpha",0.0265617812285448,2020-12-02,2598,69.0075076317595,5532.7382244908,146.959382313732
18599,"Alpha",0.0284162406072796,2020-12-03,2361,67.0907440737872,5480.83250723364,155.744655253751
18600,"Alpha",0.0303856961211098,2020-12-04,2549,77.4531394127088,5437.41222448038,165.219555538268
18601,"Alpha",0.032475882767673,2020-12-05,1094,35.5286157478343,5401.48195672236,175.417894798216
18602,"Alpha",0.0346926815320172,2020-12-06,595,20.6421455115502,5371.81817842037,186.362777311839
18603,"Alpha",0.0370421075151542,2020-12-07,3347,123.979933853221,5347.19407369434,198.071337782181
18604,"Alpha",0.039530295949782,2020-12-08,2710,107.127102023909,5326.42013814149,210.554964413612
18605,"Alpha",0.042163485971331,2020-12-09,2749,115.907422935189,5308.33455665921,223.817889610832
18606,"Alpha",0.0449480020210472,2020-12-10,2668,119.921269392154,5291.79619513085,237.855666073711
18607,"Alpha",0.0478902327697789,2020-12-11,2885,138.163321540812,5275.68009247595,252.653547647562
18608,"Alpha",0.0509966074665347,2020-12-12,1581,80.6256364045914,5258.87537409032,268.18480316791
18609,"Alpha",0.0542735696353505,2020-12-13,735,39.8910736819826,5240.2855273376,284.409001477077
18610,"Alpha",0.0577275480674951,2020-12-14,3805,219.653320396819,5218.83098514833,301.270316551283
18611,"Alpha",0.0613649250840165,2020-12-15,3200,196.367760268853,5193.45395543358,318.695912902471
18612,"Alpha",0.0651920020760623,2020-12-16,2753,179.473581715399,5163.12541244334,336.594482606976
18613,"Alpha",0.0692149623674589,2020-12-17,2733,189.164492150265,5126.85413208041,354.855015815396
18614,"Alpha",0.0734398314855536,2020-12-18,2729,200.417300124076,5083.69760752184,373.345895619916
18615,"Alpha",0.0778724349721339,2020-12-19,1429,111.279709575179,5032.77462575047,391.914414773159
18616,"Alpha",0.082518353916064,2020-12-20,635,52.3991547367006,4973.27922176408,410.386814944936
18617,"Alpha",0.0873828784424481,2020-12-21,3308,289.062561887618,4904.68121794952,428.585162667042
18618,"Alpha",0.0924709594491403,2020-12-22,2589,239.407314013824,4828.10722470281,446.459707391595
18619,"Alpha",0.0977871589391652,2020-12-23,2354,230.190972142795,4745.4586162966,464.044915951026
18620,"Alpha",0.103335599356177,2020-12-24,1719,177.633895293269,4658.56523781011,481.395630988961
18621,"Alpha",0.109119912388167,2020-12-25,492,53.6869968949782,4569.1606179503,498.5864063182
18622,"Alpha",0.115143187760599,2020-12-26,1097,126.312076973377,4478.87007842026,515.711378394873
18623,"Alpha",0.12140792259265,2020-12-27,530,64.3461989741047,4389.20480329703,532.884237001975
18624,"Alpha",0.127915971937406,2020-12-28,2639,337.570249942813,4301.56126405654,550.238389940087
18625,"Alpha",0.134668501166754,2020-12-29,2268,305.428160646199,4217.22536383479,567.927418830052
18626,"Alpha",0.141665940892842,2020-12-30,1980,280.498562967827,4137.38067939987,586.125926779048
18627,"Alpha",0.148907945138124,2020-12-31,1624,241.826502904313,4063.12023316992,605.030884770466
18628,"Alpha",0.156393353473793,2021-01-01,469,73.3484827792091,3995.46131306751,624.863593425434
18629,"Alpha",0.164120157840287,2021-01-02,1053,172.818526205822,3935.36296885083,645.872391606619
18630,"Alpha",0.172085474742037,2021-01-03,730,125.622396561687,3883.74594522767,668.336264761964
18631,"Alpha",0.180285523471285,2021-01-04,2911,524.81115882491,3841.51496193082,692.56953583447
18632,"Alpha",0.188715610961855,2021-01-05,2625,495.378478774869,3809.58341864415,718.927862359583
18633,"Alpha",0.1973701238032,2021-01-06,2302,454.346024994967,3788.87326497238,747.810385382235
18634,"Alpha",0.206242527858802,2021-01-07,1810,373.298975424432,3779.35557403447,779.463847266122
18635,"Alpha",0.21532537583188,2021-01-08,1934,416.439276858856,3779.80403678553,813.887724791702
18636,"Alpha",0.224610323007002,2021-01-09,1302,292.442640555116,3788.99318715287,851.046983637735
18637,"Alpha",0.234088151271407,2021-01-10,808,189.143226227296,3805.75237007467,890.881536507554
18638,"Alpha",0.243748801386452,2021-01-11,2849,694.440335150001,3828.93985131727,933.299499339404
18639,"Alpha",0.25358141334175,2021-01-12,2269,575.376226872431,3857.42090964466,978.170246121713
18640,"Alpha",0.263574374485128,2021-01-13,2044,538.746021447602,3890.04959584811,1025.31738894179
18641,"Alpha",0.273715374984331,2021-01-14,2023,553.726203593301,3925.65402204604,1074.51186270308
18642,"Alpha",0.283991470045523,2021-01-15,2070,587.862342994232,3963.02518983109,1125.46534948757
18643,"Alpha",0.294389148192105,2021-01-16,1141,335.898018087192,4000.90947963172,1177.8243337025
18644,"Alpha",0.304894404799814,2021-01-17,697,212.51140014547,4038.00500617707,1231.16513293702
18645,"Alpha",0.315492819991934,2021-01-18,2936,926.286919496319,4072.96209460231,1284.99029694634
18646,"Alpha",0.326169639926111,2021-01-19,2344,764.541635986804,4104.38814575718,1338.72680361862
18647,"Alpha",0.336909860452389,2021-01-20,2415,813.63731299252,4130.85713437209,1391.72650069006
18648,"Alpha",0.347698312092586,2021-01-21,2270,789.27516845017,4150.92391669206,1443.26923945857
18649,"Alpha",0.358519745284493,2021-01-22,2524,904.90383709806,4163.14350632293,1492.56914946969
18650,"Alpha",0.369358914850469,2021-01-23,1357,501.220047452086,4166.58278510582,1538.96449614133
18651,"Alpha",0.380200662687574,2021-01-24,795,302.259526836621,4161.98092460574,1582.38790562814
18652,"Alpha",0.391029997734435,2021-01-25,3286,1284.92457255535,4150.46000236364,1622.95436532112
18653,"Alpha",0.401832172346027,2021-01-26,2700,1084.94686533427,4133.16838277422,1660.84002992208
18654,"Alpha",0.412592754298555,2021-01-27,2512,1036.43299879797,4111.26359717515,1696.27757120588
18655,"Alpha",0.423297693750326,2021-01-28,2546,1077.71592828833,4085.89824280158,1729.55130307642
18656,"Alpha",0.433933384597068,2021-01-29,2939,1275.33021733078,4058.209006554,1760.99236961628
18657,"Alpha",0.444486719778193,2021-01-30,1549,688.509928936422,4029.30882504706,1790.97426261849
18658,"Alpha",0.454945140211201,2021-01-31,843,383.518753198042,4000.28212124107,1819.90891053238
18659,"Alpha",0.465296677150953,2021-02-01,3299,1535.013737921,3972.18301034997,1848.24355575131
18660,"Alpha",0.47552998788646,2021-02-02,2615,1243.51091832309,3946.03634303569,1876.45861440329
18661,"Alpha",0.485634384797215,2021-02-03,2356,1144.15461058224,3922.84145096836,1905.06669469803
18662,"Alpha",0.495599857892049,2021-02-04,2361,1170.11126448313,3903.57847728134,1934.61293861109
18663,"Alpha",0.505417091043883,2021-02-05,2411,1218.5606065068,3889.21721100794,1965.67684922544
18664,"Alpha",0.515077472212887,2021-02-06,1256,646.937305099386,3880.72839936622,1998.87577429032
18665,"Alpha",0.524573098016698,2021-02-07,594,311.596420221918,3879.0975845257,2034.87023742374
18666,"Alpha",0.533896773060049,2021-02-08,2541,1356.63170034559,3885.24389300197,2074.31917702501
18667,"Alpha",0.543042004477114,2021-02-09,2108,1144.73254543776,3899.17219429843,2117.41428419325
18668,"Alpha",0.55200299216759,2021-02-10,2111,1165.27831646578,3920.38402851556,2164.06371418662
18669,"Alpha",0.560774615224372,2021-02-11,2052,1150.70951044041,3948.40504202074,2214.16531818915
18670,"Alpha",0.569352415055978,2021-02-12,1999,1138.1354776969,3982.78164258206,2267.60634684471
18671,"Alpha",0.57773257570226,2021-02-13,1123,648.793682513638,4023.07223080519,2324.25988213932
